Network ID	From Node ID	To Node ID	Length [km]	Cost [$]	Cost [$/yr]	Transmission?	Delivery?	Geometry [WKT]
link_45	Cavern_17	Cavern_12	276	0	0	TRUE	FALSE	"LINESTRING (-108.7064 34.4927, -109.1173 36.953)"
link_46	Cavern_17	Cavern_16	87	0	0	TRUE	FALSE	"LINESTRING (-108.7064 34.4927, -109.6528 34.5159)"
link_47	Cavern_17	Cavern_18	345	0	0	TRUE	FALSE	"LINESTRING (-108.7064 34.4927, -112.2159 33.4235)"
link_48	Cavern_17	WECC_NM	203	0	0	TRUE	FALSE	"LINESTRING (-108.7064 34.4927, -106.499 34.46443)"
link_49	Cavern_17	Cavern_5	339	0	0	TRUE	FALSE	"LINESTRING (-108.7064 34.4927, -105.2517 33.4598)"
link_50	Cavern_17	Cavern_14	272	0	0	TRUE	FALSE	"LINESTRING (-108.7064 34.4927, -108.7209 36.9395)"
link_51	WECC_CO	WECC_NM	511	0	0	TRUE	FALSE	"LINESTRING (-105.5477 38.99653, -106.499 34.46443)"
link_52	WECC_CO	Cavern_14	360	0	0	TRUE	FALSE	"LINESTRING (-105.5477 38.99653, -108.7209 36.9395)"
link_53	Cavern_2	WECC_CO	233	0	0	TRUE	FALSE	"LINESTRING (-103.1083 39.9144, -105.5477 38.99653)"
link_54	Cavern_3	WECC_CO	350	0	0	TRUE	FALSE	"LINESTRING (-104.1132 41.9504, -105.5477 38.99653)"
link_55	Cavern_3	Cavern_2	241	0	0	TRUE	FALSE	"LINESTRING (-104.1132 41.9504, -103.1083 39.9144)"
link_56	Cavern_4	Cavern_5	565	0	0	TRUE	FALSE	"LINESTRING (-102.6689 38.0916, -105.2517 33.4598)"
link_57	Cavern_4	Cavern_2	206	0	0	TRUE	FALSE	"LINESTRING (-102.6689 38.0916, -103.1083 39.9144)"
link_58	Cavern_8	WECC_CO	161	0	0	TRUE	FALSE	"LINESTRING (-107.1172 39.7927, -105.5477 38.99653)"
link_59	Cavern_8	Cavern_3	349	0	0	TRUE	FALSE	"LINESTRING (-107.1172 39.7927, -104.1132 41.9504)"
link_60	Cavern_13	Cavern_12	101	0	0	TRUE	FALSE	"LINESTRING (-108.5707 37.7486, -109.1173 36.953)"
link_61	Cavern_13	Cavern_14	91	0	0	TRUE	FALSE	"LINESTRING (-108.5707 37.7486, -108.7209 36.9395)"
link_62	Cavern_13	WECC_CO	298	0	0	TRUE	FALSE	"LINESTRING (-108.5707 37.7486, -105.5477 38.99653)"
link_63	Cavern_13	Cavern_8	260	0	0	TRUE	FALSE	"LINESTRING (-108.5707 37.7486, -107.1172 39.7927)"
link_64	Cavern_24	WECC_NM	432	0	0	TRUE	FALSE	"LINESTRING (-103.7052 37.6262, -106.499 34.46443)"
link_65	Cavern_24	Cavern_5	483	0	0	TRUE	FALSE	"LINESTRING (-103.7052 37.6262, -105.2517 33.4598)"
link_66	Cavern_24	WECC_CO	222	0	0	TRUE	FALSE	"LINESTRING (-103.7052 37.6262, -105.5477 38.99653)"
link_67	Cavern_24	Cavern_2	260	0	0	TRUE	FALSE	"LINESTRING (-103.7052 37.6262, -103.1083 39.9144)"
link_68	Cavern_24	Cavern_4	105	0	0	TRUE	FALSE	"LINESTRING (-103.7052 37.6262, -102.6689 38.0916)"
link_69	WECC_NNV	TAZ_2312	470	0	0	TRUE	FALSE	"LINESTRING (-116.7654 39.57402, -121.0273 36.98734)"
link_70	WECC_NNV	TAZ_2947	536	0	0	TRUE	FALSE	"LINESTRING (-116.7654 39.57402, -119.503 35.26723)"
link_71	WECC_NNV	WECC_SNV	404	0	0	TRUE	FALSE	"LINESTRING (-116.7654 39.57402, -115.0188 36.2132)"
link_72	WECC_NNV	Cavern_19	497	0	0	TRUE	FALSE	"LINESTRING (-116.7654 39.57402, -116.5725 35.1015)"
link_73	WECC_NNV	Cavern_20	416	0	0	TRUE	FALSE	"LINESTRING (-116.7654 39.57402, -113.7911 36.6513)"
link_74	WECC_NNV	Cavern_21	413	0	0	TRUE	FALSE	"LINESTRING (-116.7654 39.57402, -114.3911 36.3632)"
link_75	WECC_UT	Cavern_20	349	0	0	TRUE	FALSE	"LINESTRING (-111.6705 39.30516, -113.7911 36.6513)"
link_76	Cavern_6	Cavern_8	261	0	0	TRUE	FALSE	"LINESTRING (-109.1564 41.5565, -107.1172 39.7927)"
link_77	Cavern_6	WECC_UT	329	0	0	TRUE	FALSE	"LINESTRING (-109.1564 41.5565, -111.6705 39.30516)"
link_78	Cavern_7	Cavern_20	347	0	0	TRUE	FALSE	"LINESTRING (-111.7807 39.3389, -113.7911 36.6513)"
link_79	Cavern_7	WECC_NNV	429	0	0	TRUE	FALSE	"LINESTRING (-111.7807 39.3389, -116.7654 39.57402)"
link_80	Cavern_7	WECC_UT	10	0	0	TRUE	FALSE	"LINESTRING (-111.7807 39.3389, -111.6705 39.30516)"
link_81	Cavern_10	WECC_UT	296	0	0	TRUE	FALSE	"LINESTRING (-111.1829 41.943, -111.6705 39.30516)"
link_82	Cavern_10	Cavern_6	174	0	0	TRUE	FALSE	"LINESTRING (-111.1829 41.943, -109.1564 41.5565)"
link_83	Cavern_10	Cavern_7	293	0	0	TRUE	FALSE	"LINESTRING (-111.1829 41.943, -111.7807 39.3389)"
link_84	Cavern_10	Cavern_9	31	0	0	TRUE	FALSE	"LINESTRING (-111.1829 41.943, -111.2009 42.2252)"
link_85	Cavern_11	Cavern_6	159	0	0	TRUE	FALSE	"LINESTRING (-110.8448 42.2368, -109.1564 41.5565)"
link_86	Cavern_11	Cavern_9	29	0	0	TRUE	FALSE	"LINESTRING (-110.8448 42.2368, -111.2009 42.2252)"
link_87	Cavern_11	Cavern_10	43	0	0	TRUE	FALSE	"LINESTRING (-110.8448 42.2368, -111.1829 41.943)"
link_88	Cavern_15	Cavern_12	149	0	0	TRUE	FALSE	"LINESTRING (-109.6079 38.2315, -109.1173 36.953)"
link_89	Cavern_15	Cavern_20	409	0	0	TRUE	FALSE	"LINESTRING (-109.6079 38.2315, -113.7911 36.6513)"
link_90	Cavern_15	Cavern_8	277	0	0	TRUE	FALSE	"LINESTRING (-109.6079 38.2315, -107.1172 39.7927)"
link_91	Cavern_15	Cavern_13	106	0	0	TRUE	FALSE	"LINESTRING (-109.6079 38.2315, -108.5707 37.7486)"
link_92	Cavern_15	WECC_UT	215	0	0	TRUE	FALSE	"LINESTRING (-109.6079 38.2315, -111.6705 39.30516)"
link_93	Cavern_15	Cavern_6	371	0	0	TRUE	FALSE	"LINESTRING (-109.6079 38.2315, -109.1564 41.5565)"
link_94	WECC_SF	TAZ_2312	90	0	0	TRUE	FALSE	"LINESTRING (-121.7806 37.53596, -121.0273 36.98734)"
link_95	WECC_SF	TAZ_2947	324	0	0	TRUE	FALSE	"LINESTRING (-121.7806 37.53596, -119.503 35.26723)"
link_96	TAZ_1408	TAZ_4619	564	0	0	TRUE	FALSE	"LINESTRING (-122.066 37.75751, -118.2173 33.7603)"
link_97	TAZ_1408	TAZ_2947	359	0	0	TRUE	FALSE	"LINESTRING (-122.066 37.75751, -119.503 35.26723)"
link_98	TAZ_1408	WECC_SF	35	0	0	TRUE	FALSE	"LINESTRING (-122.066 37.75751, -121.7806 37.53596)"
link_99	TAZ_1408	WEC_CALN	251	0	0	TRUE	FALSE	"LINESTRING (-122.066 37.75751, -122.8559 39.93482)"
link_100	TAZ_531	TAZ_2312	182	0	0	TRUE	FALSE	"LINESTRING (-121.5032 38.58243, -121.0273 36.98734)"
link_101	TAZ_531	WECC_NNV	424	0	0	TRUE	FALSE	"LINESTRING (-121.5032 38.58243, -116.7654 39.57402)"
link_102	TAZ_531	WECC_SF	119	0	0	TRUE	FALSE	"LINESTRING (-121.5032 38.58243, -121.7806 37.53596)"
link_103	TAZ_531	WEC_CALN	190	0	0	TRUE	FALSE	"LINESTRING (-121.5032 38.58243, -122.8559 39.93482)"
link_104	TAZ_531	TAZ_1408	104	0	0	TRUE	FALSE	"LINESTRING (-121.5032 38.58243, -122.066 37.75751)"
link_105	WECC_PNW	WECC_NNV	694	0	0	TRUE	FALSE	"LINESTRING (-120.327 45.24759, -116.7654 39.57402)"
link_106	WECC_PNW	WEC_CALN	624	0	0	TRUE	FALSE	"LINESTRING (-120.327 45.24759, -122.8559 39.93482)"
link_107	WECC_PNW	TAZ_531	745	0	0	TRUE	FALSE	"LINESTRING (-120.327 45.24759, -121.5032 38.58243)"
link_108	WECC_ID	WECC_NNV	510	0	0	TRUE	FALSE	"LINESTRING (-114.3299 43.79769, -116.7654 39.57402)"
link_109	WECC_ID	Cavern_7	538	0	0	TRUE	FALSE	"LINESTRING (-114.3299 43.79769, -111.7807 39.3389)"
link_110	WECC_ID	Cavern_9	310	0	0	TRUE	FALSE	"LINESTRING (-114.3299 43.79769, -111.2009 42.2252)"
link_111	WECC_ID	Cavern_10	330	0	0	TRUE	FALSE	"LINESTRING (-114.3299 43.79769, -111.1829 41.943)"
link_112	WECC_ID	WECC_PNW	506	0	0	TRUE	FALSE	"LINESTRING (-114.3299 43.79769, -120.327 45.24759)"
link_113	WECC_MT	Cavern_9	524	0	0	TRUE	FALSE	"LINESTRING (-111.0155 46.97213, -111.2009 42.2252)"
link_114	WECC_MT	Cavern_11	522	0	0	TRUE	FALSE	"LINESTRING (-111.0155 46.97213, -110.8448 42.2368)"
link_115	WECC_MT	WECC_PNW	752	0	0	TRUE	FALSE	"LINESTRING (-111.0155 46.97213, -120.327 45.24759)"
link_116	WECC_MT	WECC_ID	437	0	0	TRUE	FALSE	"LINESTRING (-111.0155 46.97213, -114.3299 43.79769)"
link_117	WECC_WY	Cavern_3	278	0	0	TRUE	FALSE	"LINESTRING (-107.1481 43.04023, -104.1132 41.9504)"
link_118	WECC_WY	Cavern_8	360	0	0	TRUE	FALSE	"LINESTRING (-107.1481 43.04023, -107.1172 39.7927)"
link_119	WECC_WY	Cavern_6	234	0	0	TRUE	FALSE	"LINESTRING (-107.1481 43.04023, -109.1564 41.5565)"
link_120	WECC_WY	Cavern_11	317	0	0	TRUE	FALSE	"LINESTRING (-107.1481 43.04023, -110.8448 42.2368)"
link_121	WECC_WY	WECC_MT	531	0	0	TRUE	FALSE	"LINESTRING (-107.1481 43.04023, -111.0155 46.97213)"
link_122	Cavern_0	WECC_MT	407	0	0	TRUE	FALSE	"LINESTRING (-106.2873 45.4229, -111.0155 46.97213)"
link_123	Cavern_0	WECC_WY	272	0	0	TRUE	FALSE	"LINESTRING (-106.2873 45.4229, -107.1481 43.04023)"
link_124	Cavern_1	Cavern_3	351	0	0	TRUE	FALSE	"LINESTRING (-105.8071 44.8698, -104.1132 41.9504)"
link_125	Cavern_1	WECC_WY	229	0	0	TRUE	FALSE	"LINESTRING (-105.8071 44.8698, -107.1481 43.04023)"
link_126	Cavern_1	Cavern_0	72	0	0	TRUE	FALSE	"LINESTRING (-105.8071 44.8698, -106.2873 45.4229)"
