Network ID	Year	Period	Fueling-Station Demand [kg]	Ammonia [kg]	Biofuels [kg]	Methanol [kg]	FT Fuels [kg]	Metals [kg]	Natural Gas Blending [kg]	Seasonal Grid Storage [kg]	Other [kg]
TAZ_2312	2031	1 Year	0	0	0	0	0	0	0	0	27190614.29
TAZ_2947	2031	1 Year	0	0	0	0	0	0	0	0	19606086.83
TAZ_4619	2031	1 Year	0	0	0	0	0	0	0	0	72899767.18
TAZ_6424	2031	1 Year	0	0	0	0	0	0	0	0	58137177.96
TAZ_531	2032	1 Year	0	0	0	0	0	0	0	0	31333238.34
TAZ_1408	2032	1 Year	0	0	0	0	0	0	0	0	106302959.4
TAZ_2312	2032	1 Year	0	0	0	0	0	0	0	0	36167843.51
TAZ_2947	2032	1 Year	0	0	0	0	0	0	0	0	26018307.93
TAZ_4619	2032	1 Year	0	0	0	0	0	0	0	0	93891299.22
TAZ_6424	2032	1 Year	0	0	0	0	0	0	0	0	75860605.82
TAZ_531	2033	1 Year	0	0	0	0	0	0	0	0	38386360.16
TAZ_1408	2033	1 Year	0	0	0	0	0	0	0	0	129602816.4
TAZ_2312	2033	1 Year	0	0	0	0	0	0	0	0	45145072.73
TAZ_2947	2033	1 Year	0	0	0	0	0	0	0	0	32430529.03
TAZ_4619	2033	1 Year	0	0	0	0	0	0	0	0	114882831.3
TAZ_6424	2033	1 Year	0	0	0	0	0	0	0	0	93584033.68
TAZ_531	2034	1 Year	0	0	0	0	0	0	0	0	45439481.97
TAZ_1408	2034	1 Year	0	0	0	0	0	0	0	0	152902673.5
TAZ_2312	2034	1 Year	0	0	0	0	0	0	0	0	54122301.95
TAZ_2947	2034	1 Year	0	0	0	0	0	0	0	0	38842750.14
TAZ_4619	2034	1 Year	0	0	0	0	0	0	0	0	135874363.3
TAZ_6424	2034	1 Year	0	0	0	0	0	0	0	0	111307461.5
TAZ_531	2035	1 Year	0	0	0	0	0	0	0	0	52492603.79
TAZ_1408	2035	1 Year	0	0	0	0	0	0	0	0	176202530.6
TAZ_2312	2035	1 Year	0	0	0	0	0	0	0	0	63099531.18
TAZ_2947	2035	1 Year	0	0	0	0	0	0	0	0	45254971.24
TAZ_4619	2035	1 Year	0	0	0	0	0	0	0	0	156865895.3
TAZ_6424	2035	1 Year	0	0	0	0	0	0	0	0	129030889.4
TAZ_531	2036	1 Year	0	0	0	0	0	0	0	0	63588012.4
TAZ_1408	2036	1 Year	0	0	0	0	0	0	0	0	216982606.5
TAZ_2312	2036	1 Year	0	0	0	0	0	0	0	0	76698789.78
TAZ_2947	2036	1 Year	0	0	0	0	0	0	0	0	54154247.41
TAZ_4619	2036	1 Year	0	0	0	0	0	0	0	0	190660397.7
TAZ_6424	2036	1 Year	0	0	0	0	0	0	0	0	155925456.6
TAZ_531	2037	1 Year	0	0	0	0	0	0	0	0	74683421.02
TAZ_1408	2037	1 Year	0	0	0	0	0	0	0	0	257762682.5
TAZ_2312	2037	1 Year	0	0	0	0	0	0	0	0	90298048.38
TAZ_2947	2037	1 Year	0	0	0	0	0	0	0	0	63053523.57
TAZ_4619	2037	1 Year	0	0	0	0	0	0	0	0	224454900
TAZ_6424	2037	1 Year	0	0	0	0	0	0	0	0	182820023.9
TAZ_531	2038	1 Year	0	0	0	0	0	0	0	0	85778829.64
TAZ_1408	2038	1 Year	0	0	0	0	0	0	0	0	298542758.5
TAZ_2312	2038	1 Year	0	0	0	0	0	0	0	0	103897307
TAZ_2947	2038	1 Year	0	0	0	0	0	0	0	0	71952799.74
TAZ_4619	2038	1 Year	0	0	0	0	0	0	0	0	258249402.3
TAZ_6424	2038	1 Year	0	0	0	0	0	0	0	0	209714591.1
TAZ_531	2039	1 Year	0	0	0	0	0	0	0	0	96874238.25
TAZ_1408	2039	1 Year	0	0	0	0	0	0	0	0	339322834.5
TAZ_2312	2039	1 Year	0	0	0	0	0	0	0	0	117496565.6
TAZ_2947	2039	1 Year	0	0	0	0	0	0	0	0	80852075.9
TAZ_4619	2039	1 Year	0	0	0	0	0	0	0	0	292043904.6
TAZ_6424	2039	1 Year	0	0	0	0	0	0	0	0	236609158.3
TAZ_531	2040	1 Year	0	0	0	0	0	0	0	0	107969646.9
TAZ_1408	2040	1 Year	0	0	0	0	0	0	0	0	380102910.5
TAZ_2312	2040	1 Year	0	0	0	0	0	0	0	0	131095824.2
TAZ_2947	2040	1 Year	0	0	0	0	0	0	0	0	89751352.07
TAZ_4619	2040	1 Year	0	0	0	0	0	0	0	0	325838407
TAZ_6424	2040	1 Year	0	0	0	0	0	0	0	0	263503725.5
TAZ_531	2041	1 Year	0	0	0	0	0	0	0	0	119700067.7
TAZ_1408	2041	1 Year	0	0	0	0	0	0	0	0	412672427.6
TAZ_2312	2041	1 Year	0	0	0	0	0	0	0	0	148554142.2
TAZ_2947	2041	1 Year	0	0	0	0	0	0	0	0	101565802.8
TAZ_4619	2041	1 Year	0	0	0	0	0	0	0	0	371833945
TAZ_6424	2041	1 Year	0	0	0	0	0	0	0	0	294250173.1
TAZ_531	2042	1 Year	0	0	0	0	0	0	0	0	131430488.5
TAZ_1408	2042	1 Year	0	0	0	0	0	0	0	0	445241944.8
TAZ_2312	2042	1 Year	0	0	0	0	0	0	0	0	166012460.3
TAZ_2947	2042	1 Year	0	0	0	0	0	0	0	0	113380253.6
TAZ_4619	2042	1 Year	0	0	0	0	0	0	0	0	417829483.1
TAZ_6424	2042	1 Year	0	0	0	0	0	0	0	0	324996620.7
TAZ_531	2043	1 Year	0	0	0	0	0	0	0	0	143160909.3
TAZ_1408	2043	1 Year	0	0	0	0	0	0	0	0	477811461.9
TAZ_2312	2043	1 Year	0	0	0	0	0	0	0	0	183470778.3
TAZ_2947	2043	1 Year	0	0	0	0	0	0	0	0	125194704.3
TAZ_4619	2043	1 Year	0	0	0	0	0	0	0	0	463825021.1
TAZ_6424	2043	1 Year	0	0	0	0	0	0	0	0	355743068.2
TAZ_531	2044	1 Year	0	0	0	0	0	0	0	0	154891330.2
TAZ_1408	2044	1 Year	0	0	0	0	0	0	0	0	510380979
TAZ_2312	2044	1 Year	0	0	0	0	0	0	0	0	200929096.3
TAZ_2947	2044	1 Year	0	0	0	0	0	0	0	0	137009155
TAZ_4619	2044	1 Year	0	0	0	0	0	0	0	0	509820559.2
TAZ_6424	2044	1 Year	0	0	0	0	0	0	0	0	386489515.8
TAZ_531	2045	1 Year	0	0	0	0	0	0	0	0	166621751
TAZ_1408	2045	1 Year	0	0	0	0	0	0	0	0	542950496.2
TAZ_2312	2045	1 Year	0	0	0	0	0	0	0	0	218387414.4
TAZ_2947	2045	1 Year	0	0	0	0	0	0	0	0	148823605.8
TAZ_4619	2045	1 Year	0	0	0	0	0	0	0	0	555816097.2
TAZ_6424	2045	1 Year	0	0	0	0	0	0	0	0	417235963.4
TAZ_531	2046	1 Year	0	0	0	0	0	0	0	0	178572752.1
TAZ_1408	2046	1 Year	0	0	0	0	0	0	0	0	564778407.1
TAZ_2312	2046	1 Year	0	0	0	0	0	0	0	0	232995559.1
TAZ_2947	2046	1 Year	0	0	0	0	0	0	0	0	162445545.9
TAZ_4619	2046	1 Year	0	0	0	0	0	0	0	0	589244327.9
TAZ_6424	2046	1 Year	0	0	0	0	0	0	0	0	444167758.6
TAZ_531	2047	1 Year	0	0	0	0	0	0	0	0	190523753.1
TAZ_1408	2047	1 Year	0	0	0	0	0	0	0	0	586606318
TAZ_2312	2047	1 Year	0	0	0	0	0	0	0	0	247603703.8
TAZ_2947	2047	1 Year	0	0	0	0	0	0	0	0	176067486
TAZ_4619	2047	1 Year	0	0	0	0	0	0	0	0	622672558.6
TAZ_6424	2047	1 Year	0	0	0	0	0	0	0	0	471099553.7
TAZ_531	2048	1 Year	0	0	0	0	0	0	0	0	202474754.2
TAZ_1408	2048	1 Year	0	0	0	0	0	0	0	0	608434228.9
TAZ_2312	2048	1 Year	0	0	0	0	0	0	0	0	262211848.5
TAZ_2947	2048	1 Year	0	0	0	0	0	0	0	0	189689426.2
TAZ_4619	2048	1 Year	0	0	0	0	0	0	0	0	656100789.3
TAZ_6424	2048	1 Year	0	0	0	0	0	0	0	0	498031348.9
TAZ_531	2049	1 Year	0	0	0	0	0	0	0	0	214425755.3
TAZ_1408	2049	1 Year	0	0	0	0	0	0	0	0	630262139.8
TAZ_2312	2049	1 Year	0	0	0	0	0	0	0	0	276819993.3
TAZ_2947	2049	1 Year	0	0	0	0	0	0	0	0	203311366.3
TAZ_4619	2049	1 Year	0	0	0	0	0	0	0	0	689529020
TAZ_6424	2049	1 Year	0	0	0	0	0	0	0	0	524963144.1
TAZ_531	2050	1 Year	0	0	0	0	0	0	0	0	226376756.3
TAZ_1408	2050	1 Year	0	0	0	0	0	0	0	0	652090050.7
TAZ_2312	2050	1 Year	0	0	0	0	0	0	0	0	291428138
TAZ_2947	2050	1 Year	0	0	0	0	0	0	0	0	216933306.4
TAZ_4619	2050	1 Year	0	0	0	0	0	0	0	0	722957250.7
TAZ_6424	2050	1 Year	0	0	0	0	0	0	0	0	551894939.3
