Network_ID	Year	Period	Hydrogen_Price
TAZ_1408	2026	1 Year	3.06
TAZ_1408	2027	1 Year	3.74
TAZ_1408	2028	1 Year	3.47
TAZ_2312	2026	1 Year	13.03
TAZ_2312	2027	1 Year	12.07
TAZ_2312	2028	1 Year	11.18
TAZ_2947	2026	1 Year	13.21
TAZ_2947	2027	1 Year	12.23
TAZ_2947	2028	1 Year	11.34
TAZ_4619	2026	1 Year	4.71
TAZ_4619	2027	1 Year	4.37
TAZ_4619	2028	1 Year	4.02
TAZ_531	2026	1 Year	12.86
TAZ_531	2027	1 Year	11.91
TAZ_531	2028	1 Year	11.03
TAZ_6424	2026	1 Year	7.29
TAZ_6424	2027	1 Year	6.75
TAZ_6424	2028	1 Year	5.78
TAZ_1408	2029	1 Year	8.4
TAZ_1408	2030	1 Year	1.2
TAZ_1408	2031	1 Year	5.51
TAZ_2312	2029	1 Year	14.1
TAZ_2312	2030	1 Year	15.14
TAZ_2312	2031	1 Year	5.52
TAZ_2947	2029	1 Year	14.23
TAZ_2947	2030	1 Year	15.26
TAZ_2947	2031	1 Year	6.3
TAZ_4619	2029	1 Year	14.12
TAZ_4619	2030	1 Year	1.0
TAZ_4619	2031	1 Year	3.69
TAZ_531	2029	1 Year	13.33
TAZ_531	2030	1 Year	14.93
TAZ_531	2031	1 Year	5.43
TAZ_6424	2029	1 Year	8.06
TAZ_6424	2030	1 Year	3.64
TAZ_6424	2031	1 Year	5.19
TAZ_1408	2032	1 Year	6.75
TAZ_1408	2033	1 Year	5.99
TAZ_1408	2034	1 Year	7.13
TAZ_2312	2032	1 Year	6.76
TAZ_2312	2033	1 Year	6.0
TAZ_2312	2034	1 Year	7.13
TAZ_2947	2032	1 Year	9.28
TAZ_2947	2033	1 Year	6.41
TAZ_2947	2034	1 Year	7.23
TAZ_4619	2032	1 Year	3.42
TAZ_4619	2033	1 Year	5.53
TAZ_4619	2034	1 Year	7.23
TAZ_531	2032	1 Year	6.68
TAZ_531	2033	1 Year	5.93
TAZ_531	2034	1 Year	7.09
TAZ_6424	2032	1 Year	6.58
TAZ_6424	2033	1 Year	6.14
TAZ_6424	2034	1 Year	8.81
TAZ_1408	2035	1 Year	5.98
TAZ_1408	2036	1 Year	10.11
TAZ_1408	2037	1 Year	4.79
TAZ_2312	2035	1 Year	6.0
TAZ_2312	2036	1 Year	10.13
TAZ_2312	2037	1 Year	5.8
TAZ_2947	2035	1 Year	6.09
TAZ_2947	2036	1 Year	10.04
TAZ_2947	2037	1 Year	5.73
TAZ_4619	2035	1 Year	6.09
TAZ_4619	2036	1 Year	9.97
TAZ_4619	2037	1 Year	4.37
TAZ_531	2035	1 Year	5.94
TAZ_531	2036	1 Year	10.07
TAZ_531	2037	1 Year	5.69
TAZ_6424	2035	1 Year	14.46
TAZ_6424	2036	1 Year	4.72
TAZ_6424	2037	1 Year	4.56
TAZ_1408	2038	1 Year	4.63
TAZ_1408	2039	1 Year	3.74
TAZ_1408	2040	1 Year	3.25
TAZ_2312	2038	1 Year	4.63
TAZ_2312	2039	1 Year	3.74
TAZ_2312	2040	1 Year	3.25
TAZ_2947	2038	1 Year	5.55
TAZ_2947	2039	1 Year	3.58
TAZ_2947	2040	1 Year	3.25
TAZ_4619	2038	1 Year	5.48
TAZ_4619	2039	1 Year	3.58
TAZ_4619	2040	1 Year	3.25
TAZ_531	2038	1 Year	4.65
TAZ_531	2039	1 Year	3.75
TAZ_531	2040	1 Year	3.25
TAZ_6424	2038	1 Year	4.57
TAZ_6424	2039	1 Year	6.0
TAZ_6424	2040	1 Year	7.39
TAZ_1408	2041	1 Year	3.0
TAZ_1408	2042	1 Year	9.02
TAZ_1408	2043	1 Year	3.95
TAZ_2312	2041	1 Year	5.25
TAZ_2312	2042	1 Year	8.98
TAZ_2312	2043	1 Year	3.99
TAZ_2947	2041	1 Year	5.38
TAZ_2947	2042	1 Year	2.83
TAZ_2947	2043	1 Year	4.02
TAZ_4619	2041	1 Year	5.38
TAZ_4619	2042	1 Year	2.78
TAZ_4619	2043	1 Year	3.98
TAZ_531	2041	1 Year	5.34
TAZ_531	2042	1 Year	9.03
TAZ_531	2043	1 Year	3.95
TAZ_6424	2041	1 Year	5.42
TAZ_6424	2042	1 Year	2.78
TAZ_6424	2043	1 Year	3.97
TAZ_1408	2044	1 Year	3.57
TAZ_1408	2045	1 Year	2.4
TAZ_1408	2046	1 Year	1.85
TAZ_2312	2044	1 Year	3.61
TAZ_2312	2045	1 Year	2.4
TAZ_2312	2046	1 Year	1.85
TAZ_2947	2044	1 Year	2.6
TAZ_2947	2045	1 Year	2.45
TAZ_2947	2046	1 Year	1.98
TAZ_4619	2044	1 Year	2.59
TAZ_4619	2045	1 Year	2.51
TAZ_4619	2046	1 Year	1.98
TAZ_531	2044	1 Year	3.58
TAZ_531	2045	1 Year	2.41
TAZ_531	2046	1 Year	1.82
TAZ_6424	2044	1 Year	2.58
TAZ_6424	2045	1 Year	2.44
TAZ_6424	2046	1 Year	1.97
TAZ_1408	2047	1 Year	1.79
TAZ_1408	2048	1 Year	1.99
TAZ_1408	2049	1 Year	1.71
TAZ_1408	2050	1 Year	3.42
TAZ_2312	2047	1 Year	1.79
TAZ_2312	2048	1 Year	2.01
TAZ_2312	2049	1 Year	1.71
TAZ_2312	2050	1 Year	3.42
TAZ_2947	2047	1 Year	1.83
TAZ_2947	2048	1 Year	2.05
TAZ_2947	2049	1 Year	1.84
TAZ_2947	2050	1 Year	3.45
TAZ_4619	2047	1 Year	1.83
TAZ_4619	2048	1 Year	2.01
TAZ_4619	2049	1 Year	1.83
TAZ_4619	2050	1 Year	3.44
TAZ_531	2047	1 Year	1.79
TAZ_531	2048	1 Year	1.77
TAZ_531	2049	1 Year	1.69
TAZ_531	2050	1 Year	3.41
TAZ_6424	2047	1 Year	1.82
TAZ_6424	2048	1 Year	2.01
TAZ_6424	2049	1 Year	1.83
TAZ_6424	2050	1 Year	3.4
