Network ID	From Node ID	To Node ID	Length [km]	Cost [$]	Cost [$/yr]	Transmission?	Delivery?	Geometry [WKT]
link_127	TAZ_6668	TAZ_6631	10	0	0	True	False	LINESTRING (-117.019 32.5795, -117.0823 32.65165)
link_128	TAZ_6668	TAZ_6101	56	0	0	True	False	LINESTRING (-117.019 32.5795, -116.4389 32.70345)
link_129	TAZ_6668	TAZ_6609	8	0	0	True	False	LINESTRING (-117.019 32.5795, -116.9684 32.63744)
link_132	TAZ_3729	TAZ_3604	24	0	0	True	False	LINESTRING (-118.485 34.29475, -118.6351 34.47224)
link_133	TAZ_3729	TAZ_3857	14	0	0	True	False	LINESTRING (-118.485 34.29475, -118.5356 34.17654)
link_134	TAZ_3729	TAZ_3919	28	0	0	True	False	LINESTRING (-118.485 34.29475, -118.1935 34.21508)
link_136	TAZ_4361	TAZ_4355	1	0	0	True	False	LINESTRING (-118.3048 34.08716, -118.3165 34.09405)
link_137	TAZ_4361	TAZ_3919	18	0	0	True	False	LINESTRING (-118.3048 34.08716, -118.1935 34.21508)
link_138	TAZ_4361	TAZ_4700	29	0	0	True	False	LINESTRING (-118.3048 34.08716, -118.216 33.83581)
link_140	TAZ_4403	TAZ_4408	2	0	0	True	False	LINESTRING (-118.4966 34.01524, -118.5005 34.03551)
link_141	TAZ_4403	TAZ_4413	1	0	0	True	False	LINESTRING (-118.4966 34.01524, -118.5006 34.02231)
link_143	TAZ_4404	TAZ_4408	5	0	0	True	False	LINESTRING (-118.4584 34.0593, -118.5005 34.03551)
link_144	TAZ_4404	TAZ_3857	15	0	0	True	False	LINESTRING (-118.4584 34.0593, -118.5356 34.17654)
link_145	TAZ_4404	TAZ_4403	6	0	0	True	False	LINESTRING (-118.4584 34.0593, -118.4966 34.01524)
link_146	TAZ_4731	TAZ_4619	5	0	0	True	False	LINESTRING (-118.2149 33.80353, -118.2173 33.7603)
link_147	TAZ_4731	TAZ_4737	5	0	0	True	False	LINESTRING (-118.2149 33.80353, -118.1654 33.8006)
link_148	TAZ_4750	TAZ_4619	5	0	0	True	False	LINESTRING (-118.1742 33.78623, -118.2173 33.7603)
link_149	TAZ_4750	TAZ_4737	2	0	0	True	False	LINESTRING (-118.1742 33.78623, -118.1654 33.8006)
link_150	TAZ_4750	TAZ_4731	4	0	0	True	False	LINESTRING (-118.1742 33.78623, -118.2149 33.80353)
link_151	TAZ_4766	TAZ_4619	8	0	0	True	False	LINESTRING (-118.1299 33.76789, -118.2173 33.7603)
link_153	TAZ_4766	TAZ_4737	5	0	0	True	False	LINESTRING (-118.1299 33.76789, -118.1654 33.8006)
link_154	TAZ_4766	TAZ_5857	8	0	0	True	False	LINESTRING (-118.1299 33.76789, -118.0598 33.72202)
link_155	TAZ_4766	TAZ_4750	5	0	0	True	False	LINESTRING (-118.1299 33.76789, -118.1742 33.78623)
link_157	TAZ_5115	TAZ_5114	12	0	0	True	False	LINESTRING (-117.2197 34.48735, -117.1258 34.40641)
link_159	TAZ_5492	TAZ_5481	1	0	0	True	False	LINESTRING (-117.3167 33.97626, -117.3307 33.97035)
link_161	TAZ_5492	TAZ_5114	51	0	0	True	False	LINESTRING (-117.3167 33.97626, -117.1258 34.40641)
link_162	TAZ_5492	TAZ_5198	47	0	0	True	False	LINESTRING (-117.3167 33.97626, -117.0395 34.33103)
link_163	TAZ_5492	TAZ_5546	46	0	0	True	False	LINESTRING (-117.3167 33.97626, -117.152 33.58639)
link_164	TAZ_5492	TAZ_5625	27	0	0	True	False	LINESTRING (-117.3167 33.97626, -117.0326 33.90917)
link_165	TAZ_5638	TAZ_5636	41	0	0	True	False	LINESTRING (-116.4795 33.90833, -116.7643 33.63022)
link_166	TAZ_5638	TAZ_5637	50	0	0	True	False	LINESTRING (-116.4795 33.90833, -116.6658 33.48768)
link_167	TAZ_5638	TAZ_5694	14	0	0	True	False	LINESTRING (-116.4795 33.90833, -116.6106 33.96962)
link_168	TAZ_5638	TAZ_6099	46	0	0	True	False	LINESTRING (-116.4795 33.90833, -116.3354 33.51066)
link_169	TAZ_5638	TAZ_5145	18	0	0	True	False	LINESTRING (-116.4795 33.90833, -116.5133 34.06852)
link_178	TAZ_6136	TAZ_6133	12	0	0	True	False	LINESTRING (-116.9009 32.72367, -116.7937 32.6694)
link_180	TAZ_6136	TAZ_6545	12	0	0	True	False	LINESTRING (-116.9009 32.72367, -116.8915 32.83053)
link_181	TAZ_6136	TAZ_6134	14	0	0	True	False	LINESTRING (-116.9009 32.72367, -116.7868 32.80701)
link_182	TAZ_6136	TAZ_6508	5	0	0	True	False	LINESTRING (-116.9009 32.72367, -116.9483 32.74586)
link_183	TAZ_6136	TAZ_6609	11	0	0	True	False	LINESTRING (-116.9009 32.72367, -116.9684 32.63744)
link_184	TAZ_6658	TAZ_6434	4	0	0	True	False	LINESTRING (-117.0807 32.67861, -117.0939 32.71396)
link_186	TAZ_6658	TAZ_6631	3	0	0	True	False	LINESTRING (-117.0807 32.67861, -117.0823 32.65165)
link_187	TAZ_6658	TAZ_6609	11	0	0	True	False	LINESTRING (-117.0807 32.67861, -116.9684 32.63744)
link_188	TAZ_3626	TAZ_3601	22	0	0	True	False	LINESTRING (-118.0817 34.43291, -118.1084 34.23271)
link_189	TAZ_3626	TAZ_3602	25	0	0	True	False	LINESTRING (-118.0817 34.43291, -117.8637 34.29841)
link_191	TAZ_4569	TAZ_4619	19	0	0	True	False	LINESTRING (-118.3569 33.88019, -118.2173 33.7603)
link_192	TAZ_4569	TAZ_4700	14	0	0	True	False	LINESTRING (-118.3569 33.88019, -118.216 33.83581)
link_193	TAZ_4569	TAZ_4361	23	0	0	True	False	LINESTRING (-118.3569 33.88019, -118.3048 34.08716)
link_194	TAZ_4569	TAZ_4403	20	0	0	True	False	LINESTRING (-118.3569 33.88019, -118.4966 34.01524)
link_195	TAZ_4569	TAZ_4731	16	0	0	True	False	LINESTRING (-118.3569 33.88019, -118.2149 33.80353)
link_196	TAZ_5550	TAZ_5698	18	0	0	True	False	LINESTRING (-117.1515 33.51146, -116.9748 33.45127)
link_198	TAZ_5550	TAZ_5541	4	0	0	True	False	LINESTRING (-117.1515 33.51146, -117.1626 33.54178)
link_199	TAZ_5550	TAZ_5546	8	0	0	True	False	LINESTRING (-117.1515 33.51146, -117.152 33.58639)
link_200	TAZ_5550	TAZ_6251	13	0	0	True	False	LINESTRING (-117.1515 33.51146, -117.1968 33.40212)
link_201	TAZ_5624	TAZ_5634	16	0	0	True	False	LINESTRING (-117.0912 33.97307, -116.9288 33.93687)
link_202	TAZ_5624	TAZ_5198	40	0	0	True	False	LINESTRING (-117.0912 33.97307, -117.0395 34.33103)
link_203	TAZ_5624	TAZ_5625	9	0	0	True	False	LINESTRING (-117.0912 33.97307, -117.0326 33.90917)
link_204	TAZ_5624	TAZ_5492	21	0	0	True	False	LINESTRING (-117.0912 33.97307, -117.3167 33.97626)
link_206	TAZ_5855	TAZ_5788	29	0	0	True	False	LINESTRING (-118.04 33.71173, -117.791 33.87432)
link_207	TAZ_5855	TAZ_5857	2	0	0	True	False	LINESTRING (-118.04 33.71173, -118.0598 33.72202)
link_208	TAZ_5855	TAZ_5853	6	0	0	True	False	LINESTRING (-118.04 33.71173, -118.0046 33.67043)
link_210	TAZ_6231	TAZ_6207	13	0	0	True	False	LINESTRING (-117.3794 33.19896, -117.2507 33.14466)
link_211	TAZ_6231	TAZ_6204	3	0	0	True	False	LINESTRING (-117.3794 33.19896, -117.361 33.22354)
link_212	TAZ_6231	TAZ_6407	57	0	0	True	False	LINESTRING (-117.3794 33.19896, -117.1096 32.7401)
link_214	TAZ_6231	TAZ_6273	15	0	0	True	False	LINESTRING (-117.3794 33.19896, -117.245 33.11878)
link_216	TAZ_3614	TAZ_3604	10	0	0	True	False	LINESTRING (-118.7117 34.53146, -118.6351 34.47224)
link_218	TAZ_4358	TAZ_4355	1	0	0	True	False	LINESTRING (-118.3106 34.10369, -118.3165 34.09405)
link_219	TAZ_4358	TAZ_3919	16	0	0	True	False	LINESTRING (-118.3106 34.10369, -118.1935 34.21508)
link_220	TAZ_4358	TAZ_3729	27	0	0	True	False	LINESTRING (-118.3106 34.10369, -118.485 34.29475)
link_221	TAZ_4358	TAZ_4361	2	0	0	True	False	LINESTRING (-118.3106 34.10369, -118.3048 34.08716)
link_223	TAZ_4422	TAZ_4355	14	0	0	True	False	LINESTRING (-118.4057 33.9872, -118.3165 34.09405)
link_224	TAZ_4422	TAZ_4361	14	0	0	True	False	LINESTRING (-118.4057 33.9872, -118.3048 34.08716)
link_225	TAZ_4422	TAZ_4403	9	0	0	True	False	LINESTRING (-118.4057 33.9872, -118.4966 34.01524)
link_226	TAZ_4422	TAZ_4404	9	0	0	True	False	LINESTRING (-118.4057 33.9872, -118.4584 34.0593)
link_227	TAZ_4422	TAZ_4569	13	0	0	True	False	LINESTRING (-118.4057 33.9872, -118.3569 33.88019)
link_228	TAZ_4730	TAZ_4737	5	0	0	True	False	LINESTRING (-118.2144 33.81909, -118.1654 33.8006)
link_229	TAZ_4730	TAZ_4700	2	0	0	True	False	LINESTRING (-118.2144 33.81909, -118.216 33.83581)
link_230	TAZ_4730	TAZ_4731	2	0	0	True	False	LINESTRING (-118.2144 33.81909, -118.2149 33.80353)
link_231	TAZ_4730	TAZ_4569	15	0	0	True	False	LINESTRING (-118.2144 33.81909, -118.3569 33.88019)
link_232	TAZ_5690	TAZ_6099	41	0	0	True	False	LINESTRING (-116.3812 33.8766, -116.3354 33.51066)
link_233	TAZ_5690	TAZ_5145	25	0	0	True	False	LINESTRING (-116.3812 33.8766, -116.5133 34.06852)
link_234	TAZ_5690	TAZ_5147	44	0	0	True	False	LINESTRING (-116.3812 33.8766, -116.0727 34.17538)
link_236	TAZ_5690	TAZ_5638	10	0	0	True	False	LINESTRING (-116.3812 33.8766, -116.4795 33.90833)
link_237	TAZ_6011	TAZ_5973	15	0	0	True	False	LINESTRING (-117.7295 33.50567, -117.7227 33.64079)
link_238	TAZ_6011	TAZ_6005	8	0	0	True	False	LINESTRING (-117.7295 33.50567, -117.6597 33.45817)
link_239	TAZ_6011	TAZ_6037	9	0	0	True	False	LINESTRING (-117.7295 33.50567, -117.6847 33.57579)
link_241	TAZ_6011	TAZ_5853	31	0	0	True	False	LINESTRING (-117.7295 33.50567, -118.0046 33.67043)
link_242	TAZ_6011	TAZ_6053	13	0	0	True	False	LINESTRING (-117.7295 33.50567, -117.7007 33.62013)
link_244	TAZ_6424	TAZ_6434	2	0	0	True	False	LINESTRING (-117.1081 32.72816, -117.0939 32.71396)
link_245	TAZ_6424	TAZ_6407	1	0	0	True	False	LINESTRING (-117.1081 32.72816, -117.1096 32.7401)
link_246	TAZ_6424	TAZ_6631	9	0	0	True	False	LINESTRING (-117.1081 32.72816, -117.0823 32.65165)
link_247	TAZ_6424	TAZ_6658	6	0	0	True	False	LINESTRING (-117.1081 32.72816, -117.0807 32.67861)
link_248	TAZ_6424	TAZ_6231	58	0	0	True	False	LINESTRING (-117.1081 32.72816, -117.3794 33.19896)
link_256	WEC_LADW	TAZ_3601	17	0	0	True	False	LINESTRING (-118.2172 34.36134, -118.1084 34.23271)
link_257	WEC_LADW	TAZ_3919	16	0	0	True	False	LINESTRING (-118.2172 34.36134, -118.1935 34.21508)
link_258	WEC_LADW	TAZ_3729	26	0	0	True	False	LINESTRING (-118.2172 34.36134, -118.485 34.29475)
link_259	WEC_LADW	TAZ_3626	15	0	0	True	False	LINESTRING (-118.2172 34.36134, -118.0817 34.43291)
link_260	WEC_SDGE	TAZ_6100	42	0	0	True	False	LINESTRING (-116.7325 33.03591, -116.2904 33.11603)
link_261	WEC_SDGE	TAZ_6102	23	0	0	True	False	LINESTRING (-116.7325 33.03591, -116.7042 33.24115)
link_263	WEC_SDGE	TAZ_6106	4	0	0	True	False	LINESTRING (-116.7325 33.03591, -116.7716 33.03888)
link_264	WEC_SDGE	TAZ_6101	46	0	0	True	False	LINESTRING (-116.7325 33.03591, -116.4389 32.70345)
link_265	WEC_SDGE	TAZ_6134	26	0	0	True	False	LINESTRING (-116.7325 33.03591, -116.7868 32.80701)
link_266	TAZ_5693	TAZ_5194	65	0	0	True	False	LINESTRING (-115.1519 33.72524, -115.4457 34.25684)
link_267	TAZ_5693	TAZ_5614	74	0	0	True	False	LINESTRING (-115.1519 33.72524, -114.9985 33.07462)
link_268	TAZ_5146	TAZ_5147	19	0	0	True	False	LINESTRING (-115.8731 34.15471, -116.0727 34.17538)
link_270	TAZ_5146	TAZ_5194	41	0	0	True	False	LINESTRING (-115.8731 34.15471, -115.4457 34.25684)
link_271	TAZ_5148	TAZ_5194	65	0	0	True	False	LINESTRING (-114.8028 34.50521, -115.4457 34.25684)
link_272	TAZ_5148	TAZ_5670	96	0	0	True	False	LINESTRING (-114.8028 34.50521, -114.5603 33.66122)
link_273	TAZ_5148	TAZ_5693	92	0	0	True	False	LINESTRING (-114.8028 34.50521, -115.1519 33.72524)
link_274	TAZ_5606	TAZ_5601	22	0	0	True	False	LINESTRING (-115.4948 32.79997, -115.4146 32.99079)
link_275	TAZ_5606	TAZ_5608	6	0	0	True	False	LINESTRING (-115.4948 32.79997, -115.5147 32.74937)
link_276	TAZ_5611	TAZ_6101	80	0	0	True	False	LINESTRING (-115.5887 32.69128, -116.4389 32.70345)
link_277	TAZ_5611	TAZ_6668	135	0	0	True	False	LINESTRING (-115.5887 32.69128, -117.019 32.5795)
link_278	TAZ_5611	TAZ_5608	9	0	0	True	False	LINESTRING (-115.5887 32.69128, -115.5147 32.74937)
link_279	TAZ_5612	TAZ_6668	144	0	0	True	False	LINESTRING (-115.4969 32.68272, -117.019 32.5795)
link_280	TAZ_5612	TAZ_5608	8	0	0	True	False	LINESTRING (-115.4969 32.68272, -115.5147 32.74937)
link_281	TAZ_5612	TAZ_5611	9	0	0	True	False	LINESTRING (-115.4969 32.68272, -115.5887 32.69128)
link_282	TAZ_5669	TAZ_5614	60	0	0	True	False	LINESTRING (-114.6533 33.53612, -114.9985 33.07462)
link_283	TAZ_5669	TAZ_5670	16	0	0	True	False	LINESTRING (-114.6533 33.53612, -114.5603 33.66122)
link_284	TAZ_5669	TAZ_5693	51	0	0	True	False	LINESTRING (-114.6533 33.53612, -115.1519 33.72524)
link_285	TAZ_5680	TAZ_6099	47	0	0	True	False	LINESTRING (-115.9036 33.72833, -116.3354 33.51066)
link_287	TAZ_5680	TAZ_5690	47	0	0	True	False	LINESTRING (-115.9036 33.72833, -116.3812 33.8766)
link_288	TAZ_5680	TAZ_5146	47	0	0	True	False	LINESTRING (-115.9036 33.72833, -115.8731 34.15471)
link_289	TAZ_5603	TAZ_5601	11	0	0	True	False	LINESTRING (-115.5348 32.98606, -115.4146 32.99079)
link_290	TAZ_5603	TAZ_5602	6	0	0	True	False	LINESTRING (-115.5348 32.98606, -115.5883 32.96046)
link_291	TAZ_5604	TAZ_5601	19	0	0	True	False	LINESTRING (-115.3606 32.8216, -115.4146 32.99079)
link_292	TAZ_5604	TAZ_5614	44	0	0	True	False	LINESTRING (-115.3606 32.8216, -114.9985 33.07462)
link_293	TAZ_5604	TAZ_5606	13	0	0	True	False	LINESTRING (-115.3606 32.8216, -115.4948 32.79997)
link_294	TAZ_5607	TAZ_5602	18	0	0	True	False	LINESTRING (-115.5671 32.80004, -115.5883 32.96046)
link_295	TAZ_5607	TAZ_5606	7	0	0	True	False	LINESTRING (-115.5671 32.80004, -115.4948 32.79997)
link_296	TAZ_5607	TAZ_5611	12	0	0	True	False	LINESTRING (-115.5671 32.80004, -115.5887 32.69128)
link_297	TAZ_5613	TAZ_5608	6	0	0	True	False	LINESTRING (-115.4815 32.70741, -115.5147 32.74937)
link_298	TAZ_5613	TAZ_5606	10	0	0	True	False	LINESTRING (-115.4815 32.70741, -115.4948 32.79997)
link_299	TAZ_5613	TAZ_5612	3	0	0	True	False	LINESTRING (-115.4815 32.70741, -115.4969 32.68272)
link_300	TAZ_5615	TAZ_6100	40	0	0	True	False	LINESTRING (-115.8706 33.15966, -116.2904 33.11603)
link_301	TAZ_5615	TAZ_5602	34	0	0	True	False	LINESTRING (-115.8706 33.15966, -115.5883 32.96046)
link_302	TAZ_5616	TAZ_5601	19	0	0	True	False	LINESTRING (-115.5556 32.86777, -115.4146 32.99079)
link_303	TAZ_5616	TAZ_5602	11	0	0	True	False	LINESTRING (-115.5556 32.86777, -115.5883 32.96046)
link_304	TAZ_5616	TAZ_5606	9	0	0	True	False	LINESTRING (-115.5556 32.86777, -115.4948 32.79997)
link_305	TAZ_5616	TAZ_5603	13	0	0	True	False	LINESTRING (-115.5556 32.86777, -115.5348 32.98606)
link_306	TAZ_5616	TAZ_5607	8	0	0	True	False	LINESTRING (-115.5556 32.86777, -115.5671 32.80004)
link_307	TAZ_5668	TAZ_5194	44	0	0	True	False	LINESTRING (-115.5823 33.88124, -115.4457 34.25684)
link_308	TAZ_5668	TAZ_5693	43	0	0	True	False	LINESTRING (-115.5823 33.88124, -115.1519 33.72524)
link_309	TAZ_5668	TAZ_5146	41	0	0	True	False	LINESTRING (-115.5823 33.88124, -115.8731 34.15471)
link_310	TAZ_5668	TAZ_5680	34	0	0	True	False	LINESTRING (-115.5823 33.88124, -115.9036 33.72833)
link_311	TAZ_5699	TAZ_5614	55	0	0	True	False	LINESTRING (-115.3884 32.69974, -114.9985 33.07462)
link_312	TAZ_5699	TAZ_5606	15	0	0	True	False	LINESTRING (-115.3884 32.69974, -115.4948 32.79997)
link_313	TAZ_5699	TAZ_5612	10	0	0	True	False	LINESTRING (-115.3884 32.69974, -115.4969 32.68272)
