Network_ID	Year	Period	Hydrogen_Price
TAZ_103	2026	1 Year	9.21
TAZ_103	2027	1 Year	6.56
TAZ_103	2028	1 Year	8.92
TAZ_103	2029	1 Year	9.43
TAZ_103	2030	1 Year	33.2
TAZ_109	2026	1 Year	7.02
TAZ_109	2027	1 Year	4.51
TAZ_109	2028	1 Year	7.03
TAZ_109	2029	1 Year	5.4
TAZ_109	2030	1 Year	18.48
TAZ_1192	2026	1 Year	7.19
TAZ_1192	2027	1 Year	4.43
TAZ_1192	2028	1 Year	7.01
TAZ_1192	2029	1 Year	5.37
TAZ_1192	2030	1 Year	17.84
TAZ_1227	2026	1 Year	9.72
TAZ_1227	2027	1 Year	6.78
TAZ_1227	2028	1 Year	9.18
TAZ_1227	2029	1 Year	10.0
TAZ_1227	2030	1 Year	35.87
TAZ_124	2026	1 Year	9.51
TAZ_124	2027	1 Year	6.83
TAZ_124	2028	1 Year	9.16
TAZ_124	2029	1 Year	9.98
TAZ_124	2030	1 Year	35.85
TAZ_129	2026	1 Year	9.49
TAZ_129	2027	1 Year	6.83
TAZ_129	2028	1 Year	9.17
TAZ_129	2029	1 Year	9.98
TAZ_129	2030	1 Year	35.92
TAZ_130	2026	1 Year	9.48
TAZ_130	2027	1 Year	6.83
TAZ_130	2028	1 Year	9.17
TAZ_130	2029	1 Year	9.98
TAZ_130	2030	1 Year	35.89
TAZ_1314	2028	1 Year	7.0
TAZ_1314	2029	1 Year	5.36
TAZ_1314	2030	1 Year	18.81
TAZ_1320	2027	1 Year	4.42
TAZ_1320	2028	1 Year	7.0
TAZ_1320	2029	1 Year	5.37
TAZ_1320	2030	1 Year	19.56
TAZ_1341	2030	1 Year	20.33
TAZ_1353	2026	1 Year	7.15
TAZ_1353	2027	1 Year	4.42
TAZ_1353	2028	1 Year	7.0
TAZ_1353	2029	1 Year	5.36
TAZ_1353	2030	1 Year	16.98
TAZ_156	2026	1 Year	7.28
TAZ_156	2027	1 Year	4.75
TAZ_156	2028	1 Year	7.25
TAZ_156	2029	1 Year	5.9
TAZ_156	2030	1 Year	15.81
TAZ_160	2026	1 Year	9.5
TAZ_160	2027	1 Year	6.83
TAZ_160	2028	1 Year	9.18
