Network_ID	Year	Period	Hydrogen_Price
TAZ_1023	2026	1 Year	74076.5
TAZ_1023	2027	1 Year	68589.71
TAZ_1023	2028	1 Year	63508.98
TAZ_1023	2029	1 Year	785175.11
TAZ_1023	2030	1 Year	8667.45
TAZ_103	2026	1 Year	7011.3
TAZ_103	2027	1 Year	13918.43
TAZ_103	2028	1 Year	138.47
TAZ_103	2029	1 Year	128.22
TAZ_103	2030	1 Year	9155.57
TAZ_109	2026	1 Year	2351.91
TAZ_109	2027	1 Year	185.64
TAZ_109	2028	1 Year	171.9
TAZ_109	2029	1 Year	159.17
TAZ_109	2030	1 Year	8805.61
TAZ_1179	2026	1 Year	74076.49
TAZ_1179	2027	1 Year	68589.71
TAZ_1179	2028	1 Year	63508.97
TAZ_1179	2029	1 Year	786904.82
TAZ_1179	2030	1 Year	6937.73
TAZ_1192	2026	1 Year	6.72
TAZ_1192	2027	1 Year	0.78
TAZ_1192	2028	1 Year	2.05
TAZ_1192	2029	1 Year	0.69
TAZ_1192	2030	1 Year	22.03
TAZ_1227	2026	1 Year	74076.47
TAZ_1227	2027	1 Year	68589.69
TAZ_1227	2028	1 Year	63508.96
TAZ_1227	2029	1 Year	790290.59
TAZ_1227	2030	1 Year	3551.93
TAZ_124	2026	1 Year	74076.42
TAZ_124	2027	1 Year	68589.64
TAZ_124	2028	1 Year	63508.91
TAZ_124	2029	1 Year	788457.46
TAZ_124	2030	1 Year	5384.96
TAZ_129	2026	1 Year	74076.28
TAZ_129	2027	1 Year	68589.51
TAZ_129	2028	1 Year	63508.79
TAZ_129	2029	1 Year	789713.27
TAZ_129	2030	1 Year	4129.0
TAZ_130	2026	1 Year	74076.25
TAZ_130	2027	1 Year	68589.48
TAZ_130	2028	1 Year	63508.76
TAZ_130	2029	1 Year	788064.4
TAZ_130	2030	1 Year	5777.8
TAZ_1309	2026	1 Year	74076.47
TAZ_1309	2027	1 Year	68589.69
TAZ_1309	2028	1 Year	63508.95
TAZ_1309	2029	1 Year	787675.92
TAZ_1309	2030	1 Year	6166.57
TAZ_1314	2026	1 Year	364.76
TAZ_1314	2027	1 Year	341.84
TAZ_1314	2028	1 Year	311.06
TAZ_1314	2029	1 Year	286.5
TAZ_1314	2030	1 Year	3586.02
TAZ_1320	2026	1 Year	1692.04
TAZ_1320	2027	1 Year	16.83
TAZ_1320	2028	1 Year	10.95
TAZ_1320	2029	1 Year	2.29
TAZ_1320	2030	1 Year	64.58
TAZ_1341	2026	1 Year	1692.04
TAZ_1341	2027	1 Year	6128.53
TAZ_1341	2028	1 Year	10.95
TAZ_1341	2029	1 Year	3172.62
TAZ_1341	2030	1 Year	2437.59
TAZ_1353	2026	1 Year	9181.02
TAZ_1353	2027	1 Year	8498.19
TAZ_1353	2028	1 Year	7870.1
