Network_ID	Year	Period	Hydrogen_Price
WECC_WY	2036	1 Year	1.71
WECC_WY	2037	1 Year	1.67
WEC_CALN	2035	1 Year	2.73
WEC_CALN	2036	1 Year	2.51
WEC_CALN	2037	1 Year	3.64
WEC_LADW	2035	1 Year	6.65
WEC_LADW	2036	1 Year	3.86
WEC_LADW	2037	1 Year	3.62
WEC_SDGE	2035	1 Year	4.89
WEC_SDGE	2036	1 Year	3.86
WEC_SDGE	2037	1 Year	3.92
TAZ_1408	2038	1 Year	3.3
TAZ_1408	2039	1 Year	3.2
TAZ_1408	2040	1 Year	2.62
TAZ_2312	2038	1 Year	3.3
TAZ_2312	2039	1 Year	3.44
TAZ_2312	2040	1 Year	2.62
TAZ_2947	2038	1 Year	3.3
TAZ_2947	2039	1 Year	3.3
TAZ_2947	2040	1 Year	4.88
TAZ_4619	2038	1 Year	3.69
TAZ_4619	2039	1 Year	3.3
TAZ_4619	2040	1 Year	4.88
TAZ_531	2038	1 Year	3.3
TAZ_531	2039	1 Year	2.01
TAZ_531	2040	1 Year	2.48
TAZ_6424	2038	1 Year	3.64
TAZ_6424	2039	1 Year	3.06
TAZ_6424	2040	1 Year	2.63
WECC_AZ	2038	1 Year	1.3
WECC_AZ	2039	1 Year	1.37
WECC_AZ	2040	1 Year	1.41
WECC_CO	2038	1 Year	1.55
WECC_CO	2039	1 Year	1.72
WECC_CO	2040	1 Year	1.18
WECC_ID	2038	1 Year	1.65
WECC_ID	2039	1 Year	2.66
WECC_ID	2040	1 Year	1.42
WECC_IID	2038	1 Year	3.26
WECC_IID	2039	1 Year	3.01
WECC_IID	2040	1 Year	2.59
WECC_MT	2038	1 Year	1.54
WECC_MT	2039	1 Year	1.7
WECC_MT	2040	1 Year	1.11
WECC_NM	2038	1 Year	1.28
WECC_NM	2039	1 Year	1.35
WECC_NM	2040	1 Year	1.01
WECC_NNV	2038	1 Year	1.39
WECC_NNV	2039	1 Year	1.66
WECC_NNV	2040	1 Year	1.04
WECC_PNW	2038	1 Year	1.17
WECC_PNW	2039	1 Year	1.09
WECC_PNW	2040	1 Year	0.96
WECC_SCE	2038	1 Year	-0.0
WECC_SCE	2039	1 Year	-0.0
WECC_SCE	2040	1 Year	-0.0
WECC_SF	2038	1 Year	3.3
WECC_SF	2039	1 Year	3.06
WECC_SF	2040	1 Year	2.62
WECC_SNV	2038	1 Year	3.19
WECC_SNV	2039	1 Year	1.11
WECC_SNV	2040	1 Year	2.71
WECC_UT	2038	1 Year	1.5
WECC_UT	2039	1 Year	2.66
WECC_UT	2040	1 Year	1.07
WECC_WY	2038	1 Year	1.54
WECC_WY	2039	1 Year	2.66
WECC_WY	2040	1 Year	1.17
WEC_CALN	2038	1 Year	3.3
WEC_CALN	2039	1 Year	2.01
WEC_CALN	2040	1 Year	2.47
WEC_LADW	2038	1 Year	3.3
WEC_LADW	2039	1 Year	3.26
WEC_LADW	2040	1 Year	4.84
WEC_SDGE	2038	1 Year	3.29
WEC_SDGE	2039	1 Year	3.05
WEC_SDGE	2040	1 Year	2.63
TAZ_1408	2041	1 Year	2.87
TAZ_1408	2042	1 Year	2.25
TAZ_1408	2043	1 Year	2.21
TAZ_2312	2041	1 Year	4.25
TAZ_2312	2042	1 Year	2.25
TAZ_2312	2043	1 Year	2.21
TAZ_2947	2041	1 Year	4.31
TAZ_2947	2042	1 Year	5.5
TAZ_2947	2043	1 Year	2.08
TAZ_4619	2041	1 Year	4.31
TAZ_4619	2042	1 Year	2.41
TAZ_4619	2043	1 Year	2.76
TAZ_531	2041	1 Year	2.43
TAZ_531	2042	1 Year	2.25
TAZ_531	2043	1 Year	2.21
TAZ_6424	2041	1 Year	4.17
TAZ_6424	2042	1 Year	2.34
TAZ_6424	2043	1 Year	2.13
WECC_AZ	2041	1 Year	-0.0
WECC_AZ	2042	1 Year	-0.0
WECC_AZ	2043	1 Year	2.03
WECC_CO	2041	1 Year	1.37
WECC_CO	2042	1 Year	0.91
WECC_CO	2043	1 Year	1.02
WECC_ID	2041	1 Year	1.21
WECC_ID	2042	1 Year	-0.0
WECC_ID	2043	1 Year	0.91
WECC_IID	2041	1 Year	2.45
WECC_IID	2042	1 Year	2.25
WECC_IID	2043	1 Year	2.08
WECC_MT	2041	1 Year	1.04
WECC_MT	2042	1 Year	1.12
WECC_MT	2043	1 Year	0.96
WECC_NM	2041	1 Year	1.43
WECC_NM	2042	1 Year	0.87
WECC_NM	2043	1 Year	0.8
WECC_NNV	2041	1 Year	1.06
WECC_NNV	2042	1 Year	2.25
WECC_NNV	2043	1 Year	2.12
WECC_PNW	2041	1 Year	0.87
WECC_PNW	2042	1 Year	70.39
WECC_PNW	2043	1 Year	0.91
WECC_SCE	2041	1 Year	4.22
WECC_SCE	2042	1 Year	2.25
WECC_SCE	2043	1 Year	2.08
WECC_SF	2041	1 Year	2.43
WECC_SF	2042	1 Year	2.25
WECC_SF	2043	1 Year	2.21
WECC_SNV	2041	1 Year	4.2
WECC_SNV	2042	1 Year	2.25
WECC_SNV	2043	1 Year	2.08
WECC_UT	2041	1 Year	1.0
WECC_UT	2042	1 Year	0.89
WECC_UT	2043	1 Year	1.02
WECC_WY	2041	1 Year	1.02
WECC_WY	2042	1 Year	0.91
WECC_WY	2043	1 Year	1.01
WEC_CALN	2041	1 Year	2.43
WEC_CALN	2042	1 Year	2.25
WEC_CALN	2043	1 Year	2.18
WEC_LADW	2041	1 Year	4.29
WEC_LADW	2042	1 Year	2.25
WEC_LADW	2043	1 Year	2.08
WEC_SDGE	2041	1 Year	4.17
WEC_SDGE	2042	1 Year	2.25
WEC_SDGE	2043	1 Year	2.08
TAZ_1408	2044	1 Year	1.93
TAZ_1408	2045	1 Year	6.14
TAZ_1408	2046	1 Year	2.61
TAZ_2312	2044	1 Year	1.93
TAZ_2312	2045	1 Year	4.28
TAZ_2312	2046	1 Year	2.61
TAZ_2947	2044	1 Year	1.93
TAZ_2947	2045	1 Year	2.65
TAZ_2947	2046	1 Year	2.65
TAZ_4619	2044	1 Year	1.93
TAZ_4619	2045	1 Year	2.5
TAZ_4619	2046	1 Year	1.53
TAZ_531	2044	1 Year	2.06
TAZ_531	2045	1 Year	7.68
TAZ_531	2046	1 Year	2.61
TAZ_6424	2044	1 Year	2.09
TAZ_6424	2045	1 Year	2.5
TAZ_6424	2046	1 Year	1.53
WECC_AZ	2044	1 Year	1.86
WECC_AZ	2045	1 Year	1.86
WECC_AZ	2046	1 Year	0.61
WECC_CO	2044	1 Year	0.93
WECC_CO	2045	1 Year	0.63
WECC_CO	2046	1 Year	0.58
WECC_ID	2044	1 Year	1.86
WECC_ID	2045	1 Year	2.85
WECC_ID	2046	1 Year	0.63
WECC_IID	2044	1 Year	1.93
WECC_IID	2045	1 Year	2.5
WECC_IID	2046	1 Year	1.44
WECC_MT	2044	1 Year	0.98
WECC_MT	2045	1 Year	0.63
WECC_MT	2046	1 Year	0.6
WECC_NM	2044	1 Year	0.74
WECC_NM	2045	1 Year	0.61
WECC_NM	2046	1 Year	0.57
WECC_NNV	2044	1 Year	1.93
WECC_NNV	2045	1 Year	2.85
WECC_NNV	2046	1 Year	2.5
WECC_PNW	2044	1 Year	1.93
WECC_PNW	2045	1 Year	2.99
WECC_PNW	2046	1 Year	2.5
WECC_SCE	2044	1 Year	1.93
WECC_SCE	2045	1 Year	2.03
WECC_SCE	2046	1 Year	1.44
WECC_SF	2044	1 Year	1.93
WECC_SF	2045	1 Year	4.28
WECC_SF	2046	1 Year	2.61
WECC_SNV	2044	1 Year	1.93
WECC_SNV	2045	1 Year	2.03
WECC_SNV	2046	1 Year	1.16
WECC_UT	2044	1 Year	0.94
WECC_UT	2045	1 Year	2.21
WECC_UT	2046	1 Year	0.59
WECC_WY	2044	1 Year	0.93
WECC_WY	2045	1 Year	0.63
WECC_WY	2046	1 Year	0.58
WEC_CALN	2044	1 Year	1.93
WEC_CALN	2045	1 Year	6.14
WEC_CALN	2046	1 Year	1.66
WEC_LADW	2044	1 Year	1.93
WEC_LADW	2045	1 Year	2.5
WEC_LADW	2046	1 Year	1.53
WEC_SDGE	2044	1 Year	1.93
WEC_SDGE	2045	1 Year	2.5
WEC_SDGE	2046	1 Year	1.53
TAZ_1408	2047	1 Year	3.63
TAZ_1408	2048	1 Year	1.25
TAZ_1408	2049	1 Year	1.44
TAZ_1408	2050	1 Year	3.35
TAZ_2312	2047	1 Year	1.94
TAZ_2312	2048	1 Year	1.25
TAZ_2312	2049	1 Year	1.46
TAZ_2312	2050	1 Year	3.39
TAZ_2947	2047	1 Year	3.75
TAZ_2947	2048	1 Year	1.23
TAZ_2947	2049	1 Year	1.28
TAZ_2947	2050	1 Year	2.36
TAZ_4619	2047	1 Year	1.55
TAZ_4619	2048	1 Year	1.27
TAZ_4619	2049	1 Year	1.29
TAZ_4619	2050	1 Year	2.09
TAZ_531	2047	1 Year	1.94
TAZ_531	2048	1 Year	1.23
TAZ_531	2049	1 Year	1.14
TAZ_531	2050	1 Year	2.14
TAZ_6424	2047	1 Year	1.55
TAZ_6424	2048	1 Year	1.23
TAZ_6424	2049	1 Year	1.47
TAZ_6424	2050	1 Year	1.68
WECC_AZ	2047	1 Year	0.53
WECC_AZ	2048	1 Year	0.49
WECC_AZ	2049	1 Year	0.46
WECC_AZ	2050	1 Year	1.11
WECC_CO	2047	1 Year	0.54
WECC_CO	2048	1 Year	0.5
WECC_CO	2049	1 Year	0.46
WECC_CO	2050	1 Year	0.43
WECC_ID	2047	1 Year	1.94
WECC_ID	2048	1 Year	1.02
WECC_ID	2049	1 Year	0.5
WECC_ID	2050	1 Year	0.85
WECC_IID	2047	1 Year	1.33
WECC_IID	2048	1 Year	1.23
WECC_IID	2049	1 Year	1.28
WECC_IID	2050	1 Year	1.26
WECC_MT	2047	1 Year	0.62
WECC_MT	2048	1 Year	0.5
WECC_MT	2049	1 Year	0.46
WECC_MT	2050	1 Year	0.5
WECC_NM	2047	1 Year	0.53
WECC_NM	2048	1 Year	1.04
WECC_NM	2049	1 Year	1.17
WECC_NM	2050	1 Year	2.12
WECC_NNV	2047	1 Year	1.94
WECC_NNV	2048	1 Year	1.02
WECC_NNV	2049	1 Year	0.5
WECC_NNV	2050	1 Year	0.85
WECC_PNW	2047	1 Year	3.48
WECC_PNW	2048	1 Year	1.34
WECC_PNW	2049	1 Year	2.25
WECC_PNW	2050	1 Year	12.18
WECC_SCE	2047	1 Year	1.4
WECC_SCE	2048	1 Year	1.23
WECC_SCE	2049	1 Year	1.28
WECC_SCE	2050	1 Year	1.52
WECC_SF	2047	1 Year	1.94
WECC_SF	2048	1 Year	1.25
WECC_SF	2049	1 Year	1.44
WECC_SF	2050	1 Year	3.26
WECC_SNV	2047	1 Year	1.55
WECC_SNV	2048	1 Year	1.2
WECC_SNV	2049	1 Year	1.28
WECC_SNV	2050	1 Year	1.38
WECC_UT	2047	1 Year	0.59
WECC_UT	2048	1 Year	0.49
WECC_UT	2049	1 Year	0.45
WECC_UT	2050	1 Year	0.49
WECC_WY	2047	1 Year	0.54
WECC_WY	2048	1 Year	0.5
WECC_WY	2049	1 Year	0.46
WECC_WY	2050	1 Year	0.43
WEC_CALN	2047	1 Year	1.4
WEC_CALN	2048	1 Year	1.23
WEC_CALN	2049	1 Year	1.14
WEC_CALN	2050	1 Year	1.63
WEC_LADW	2047	1 Year	1.55
WEC_LADW	2048	1 Year	1.23
WEC_LADW	2049	1 Year	1.28
WEC_LADW	2050	1 Year	1.97
WEC_SDGE	2047	1 Year	1.55
WEC_SDGE	2048	1 Year	1.23
WEC_SDGE	2049	1 Year	1.28
WEC_SDGE	2050	1 Year	1.52
