Network ID	Zone	Fraction
link_80	No Salt Cavern Available	1
link_81	No Salt Cavern Available	1
link_82	No Salt Cavern Available	1
link_83	No Salt Cavern Available	1
link_84	No Salt Cavern Available	1
link_85	No Salt Cavern Available	1
link_86	No Salt Cavern Available	1
link_87	No Salt Cavern Available	1
link_88	No Salt Cavern Available	1
link_89	No Salt Cavern Available	1
link_90	No Salt Cavern Available	1
link_91	No Salt Cavern Available	1
link_92	No Salt Cavern Available	1
link_93	No Salt Cavern Available	1
link_94	No Salt Cavern Available	1
link_95	No Salt Cavern Available	1
link_96	No Salt Cavern Available	1
link_97	No Salt Cavern Available	1
link_98	No Salt Cavern Available	1
link_99	No Salt Cavern Available	1
link_100	No Salt Cavern Available	1
link_101	No Salt Cavern Available	1
link_102	No Salt Cavern Available	1
link_103	No Salt Cavern Available	1
link_104	No Salt Cavern Available	1
link_105	No Salt Cavern Available	1
link_106	No Salt Cavern Available	1
link_107	No Salt Cavern Available	1
link_108	No Salt Cavern Available	1
link_109	No Salt Cavern Available	1
link_110	No Salt Cavern Available	1
link_111	No Salt Cavern Available	1
link_112	No Salt Cavern Available	1
link_113	No Salt Cavern Available	1
link_114	No Salt Cavern Available	1
link_115	No Salt Cavern Available	1
link_116	No Salt Cavern Available	1
link_117	No Salt Cavern Available	1
link_118	No Salt Cavern Available	1
link_119	No Salt Cavern Available	1
link_120	No Salt Cavern Available	1
link_121	No Salt Cavern Available	1
link_122	No Salt Cavern Available	1
link_123	No Salt Cavern Available	1
link_124	No Salt Cavern Available	1
link_125	No Salt Cavern Available	1
link_126	No Salt Cavern Available	1
