Network ID	Year	Period	Fueling-Station Demand [kg]	Ammonia [kg]	Biofuels [kg]	Methanol [kg]	FT Fuels [kg]	Metals [kg]	Natural Gas Blending [kg]	Seasonal Grid Storage [kg]	Other [kg]
TAZ_5492	2026	1 Year	0	0	0	0	0	0	0	22609.21858	0
TAZ_5546	2026	1 Year	0	0	0	0	0	0	0	12602.39223	0
TAZ_5550	2026	1 Year	0	0	0	0	0	0	0	13262.391	0
TAZ_5601	2026	1 Year	0	0	0	0	0	0	0	30283.42001	0
TAZ_5603	2026	1 Year	0	0	0	0	0	0	0	30283.42001	0
TAZ_5624	2026	1 Year	0	0	0	0	0	0	0	23220.70286	0
TAZ_5625	2026	1 Year	0	0	0	0	0	0	0	16261.98341	0
TAZ_5638	2026	1 Year	0	0	0	0	0	0	0	6963.599794	0
TAZ_5680	2026	1 Year	0	0	0	0	0	0	0	5262.134555	0
TAZ_5788	2026	1 Year	0	0	0	0	0	0	0	35827.5816	0
TAZ_5853	2026	1 Year	0	0	0	0	0	0	0	45556.46475	0
TAZ_5855	2026	1 Year	0	0	0	0	0	0	0	15517.73885	0
TAZ_5857	2026	1 Year	0	0	0	0	0	0	0	4960.882827	0
TAZ_5973	2026	1 Year	0	0	0	0	0	0	0	39356.67805	0
TAZ_6003	2026	1 Year	0	0	0	0	0	0	0	3795.488051	0
TAZ_6011	2026	1 Year	0	0	0	0	0	0	0	3799.148125	0
TAZ_6037	2026	1 Year	0	0	0	0	0	0	0	8608.903286	0
TAZ_6053	2026	1 Year	0	0	0	0	0	0	0	5068.561258	0
TAZ_6108	2026	1 Year	0	0	0	0	0	0	0	8916.412647	0
TAZ_6204	2026	1 Year	0	0	0	0	0	0	0	10275.97107	0
TAZ_6207	2026	1 Year	0	0	0	0	0	0	0	5807.847004	0
TAZ_6273	2026	1 Year	0	0	0	0	0	0	0	16032.87152	0
TAZ_6407	2026	1 Year	0	0	0	0	0	0	0	67809.68796	0
TAZ_6424	2026	1 Year	0	0	0	0	0	0	0	222690.2409	0
TAZ_6508	2026	1 Year	0	0	0	0	0	0	0	3608.231444	0
TAZ_6554	2026	1 Year	0	0	0	0	0	0	0	9814.559533	0
TAZ_6609	2026	1 Year	0	0	0	0	0	0	0	16263.16411	0
TAZ_6631	2026	1 Year	0	0	0	0	0	0	0	3316.130047	0
TAZ_6701	2026	1 Year	0	0	0	0	0	0	0	37762.25001	0
TAZ_137	2027	1 Year	0	0	0	0	0	0	0	58584.72577	0
TAZ_156	2027	1 Year	0	0	0	0	0	0	0	5092.113686	0
TAZ_209	2027	1 Year	0	0	0	0	0	0	0	11980.99783	0
TAZ_228	2027	1 Year	0	0	0	0	0	0	0	161089.2733	0
TAZ_230	2027	1 Year	0	0	0	0	0	0	0	161089.2733	0
TAZ_314	2027	1 Year	0	0	0	0	0	0	0	6365.661466	0
TAZ_320	2027	1 Year	0	0	0	0	0	0	0	127773.9076	0
TAZ_329	2027	1 Year	0	0	0	0	0	0	0	103981.2423	0
TAZ_337	2027	1 Year	0	0	0	0	0	0	0	8278.606756	0
TAZ_425	2027	1 Year	0	0	0	0	0	0	0	5968.006814	0
TAZ_507	2027	1 Year	0	0	0	0	0	0	0	61979.21613	0
TAZ_522	2027	1 Year	0	0	0	0	0	0	0	11176.24321	0
TAZ_601	2027	1 Year	0	0	0	0	0	0	0	38690	0
TAZ_643	2027	1 Year	0	0	0	0	0	0	0	83632.83121	0
TAZ_712	2027	1 Year	0	0	0	0	0	0	0	20794.69094	0
TAZ_715	2027	1 Year	0	0	0	0	0	0	0	110891.2974	0
TAZ_719	2027	1 Year	0	0	0	0	0	0	0	6185.370884	0
TAZ_817	2027	1 Year	0	0	0	0	0	0	0	9356.4538	0
TAZ_837	2027	1 Year	0	0	0	0	0	0	0	12088.55822	0
TAZ_847	2027	1 Year	0	0	0	0	0	0	0	14154.16608	0
TAZ_857	2027	1 Year	0	0	0	0	0	0	0	7411.617292	0
TAZ_864	2027	1 Year	0	0	0	0	0	0	0	14887.25325	0
TAZ_877	2027	1 Year	0	0	0	0	0	0	0	606217.9033	0
TAZ_880	2027	1 Year	0	0	0	0	0	0	0	3498270.917	0
TAZ_909	2027	1 Year	0	0	0	0	0	0	0	6284.194196	0
TAZ_921	2027	1 Year	0	0	0	0	0	0	0	1017404.917	0
TAZ_983	2027	1 Year	0	0	0	0	0	0	0	28088.84276	0
TAZ_1023	2027	1 Year	0	0	0	0	0	0	0	210271.0551	0
TAZ_1179	2027	1 Year	0	0	0	0	0	0	0	12699.22644	0
TAZ_1210	2027	1 Year	0	0	0	0	0	0	0	166520.3	0
TAZ_1237	2027	1 Year	0	0	0	0	0	0	0	20280.14869	0
TAZ_1320	2027	1 Year	0	0	0	0	0	0	0	4551826.718	0
TAZ_1353	2027	1 Year	0	0	0	0	0	0	0	85292.7731	0
TAZ_1357	2027	1 Year	0	0	0	0	0	0	0	13612.23174	0
TAZ_1360	2027	1 Year	0	0	0	0	0	0	0	85292.7731	0
TAZ_1365	2027	1 Year	0	0	0	0	0	0	0	7590.857988	0
TAZ_1374	2027	1 Year	0	0	0	0	0	0	0	9989.18276	0
TAZ_1380	2027	1 Year	0	0	0	0	0	0	0	23086.75414	0
TAZ_1403	2027	1 Year	0	0	0	0	0	0	0	674492.8598	0
TAZ_1408	2027	1 Year	0	0	0	0	0	0	0	52026.39847	0
TAZ_1415	2027	1 Year	0	0	0	0	0	0	0	7844.587154	0
TAZ_1424	2027	1 Year	0	0	0	0	0	0	0	10745.17514	0
TAZ_1435	2027	1 Year	0	0	0	0	0	0	0	95821.36789	0
TAZ_1507	2027	1 Year	0	0	0	0	0	0	0	964298.9071	0
TAZ_1626	2027	1 Year	0	0	0	0	0	0	0	27215.25425	0
TAZ_1648	2027	1 Year	0	0	0	0	0	0	0	8550.547232	0
TAZ_1650	2027	1 Year	0	0	0	0	0	0	0	19239.72918	0
TAZ_1677	2027	1 Year	0	0	0	0	0	0	0	8570.471998	0
TAZ_1681	2027	1 Year	0	0	0	0	0	0	0	9430.246726	0
TAZ_1687	2027	1 Year	0	0	0	0	0	0	0	10384.71209	0
TAZ_1725	2027	1 Year	0	0	0	0	0	0	0	119603.0984	0
TAZ_1731	2027	1 Year	0	0	0	0	0	0	0	14362.00073	0
TAZ_1759	2027	1 Year	0	0	0	0	0	0	0	374130.7374	0
TAZ_1796	2027	1 Year	0	0	0	0	0	0	0	115103.5226	0
TAZ_1839	2027	1 Year	0	0	0	0	0	0	0	119631.6951	0
TAZ_1937	2027	1 Year	0	0	0	0	0	0	0	7027.435228	0
TAZ_2018	2027	1 Year	0	0	0	0	0	0	0	37876.83694	0
TAZ_2020	2027	1 Year	0	0	0	0	0	0	0	70943.26676	0
TAZ_2023	2027	1 Year	0	0	0	0	0	0	0	188854.6919	0
TAZ_2029	2027	1 Year	0	0	0	0	0	0	0	37876.83694	0
TAZ_2103	2027	1 Year	0	0	0	0	0	0	0	9858.480932	0
TAZ_2107	2027	1 Year	0	0	0	0	0	0	0	33061.68759	0
TAZ_2108	2027	1 Year	0	0	0	0	0	0	0	10980.36756	0
TAZ_2149	2027	1 Year	0	0	0	0	0	0	0	28893.24553	0
TAZ_2200	2027	1 Year	0	0	0	0	0	0	0	25793.70992	0
TAZ_2211	2027	1 Year	0	0	0	0	0	0	0	378437.7182	0
TAZ_2227	2027	1 Year	0	0	0	0	0	0	0	182085.1798	0
TAZ_2234	2027	1 Year	0	0	0	0	0	0	0	93054.19339	0
TAZ_2308	2027	1 Year	0	0	0	0	0	0	0	1036.863676	0
TAZ_2311	2027	1 Year	0	0	0	0	0	0	0	380818.4364	0
TAZ_2312	2027	1 Year	0	0	0	0	0	0	0	275119.134	0
TAZ_2332	2027	1 Year	0	0	0	0	0	0	0	10193.20506	0
TAZ_2429	2027	1 Year	0	0	0	0	0	0	0	14182.85668	0
TAZ_2473	2027	1 Year	0	0	0	0	0	0	0	69800.48329	0
TAZ_2478	2027	1 Year	0	0	0	0	0	0	0	83828.92965	0
TAZ_2479	2027	1 Year	0	0	0	0	0	0	0	12170.04039	0
TAZ_2506	2027	1 Year	0	0	0	0	0	0	0	3338.048662	0
TAZ_2518	2027	1 Year	0	0	0	0	0	0	0	221693.773	0
TAZ_2522	2027	1 Year	0	0	0	0	0	0	0	69619.51542	0
TAZ_2525	2027	1 Year	0	0	0	0	0	0	0	136232.1646	0
TAZ_2530	2027	1 Year	0	0	0	0	0	0	0	132077.5778	0
TAZ_2532	2027	1 Year	0	0	0	0	0	0	0	135415.6265	0
TAZ_2557	2027	1 Year	0	0	0	0	0	0	0	150657.8914	0
TAZ_2602	2027	1 Year	0	0	0	0	0	0	0	110148.8387	0
TAZ_2603	2027	1 Year	0	0	0	0	0	0	0	74639.39122	0
TAZ_2605	2027	1 Year	0	0	0	0	0	0	0	123803.0887	0
TAZ_2731	2027	1 Year	0	0	0	0	0	0	0	7393.801642	0
TAZ_2736	2027	1 Year	0	0	0	0	0	0	0	360.66745	0
TAZ_2737	2027	1 Year	0	0	0	0	0	0	0	360.66745	0
TAZ_2739	2027	1 Year	0	0	0	0	0	0	0	61778.85347	0
TAZ_2743	2027	1 Year	0	0	0	0	0	0	0	217836.5748	0
TAZ_2744	2027	1 Year	0	0	0	0	0	0	0	52595.06175	0
TAZ_2748	2027	1 Year	0	0	0	0	0	0	0	187770.1876	0
TAZ_2783	2027	1 Year	0	0	0	0	0	0	0	141197.4849	0
TAZ_2838	2027	1 Year	0	0	0	0	0	0	0	156.732606	0
TAZ_2872	2027	1 Year	0	0	0	0	0	0	0	119038.8687	0
TAZ_2900	2027	1 Year	0	0	0	0	0	0	0	18475.48985	0
TAZ_2904	2027	1 Year	0	0	0	0	0	0	0	864870.8415	0
TAZ_2912	2027	1 Year	0	0	0	0	0	0	0	603.795702	0
TAZ_2914	2027	1 Year	0	0	0	0	0	0	0	591173.8963	0
TAZ_2915	2027	1 Year	0	0	0	0	0	0	0	538138.3671	0
TAZ_2916	2027	1 Year	0	0	0	0	0	0	0	194499.1652	0
TAZ_2917	2027	1 Year	0	0	0	0	0	0	0	6072.025244	0
TAZ_2918	2027	1 Year	0	0	0	0	0	0	0	72578.91863	0
TAZ_2931	2027	1 Year	0	0	0	0	0	0	0	603.795702	0
TAZ_2940	2027	1 Year	0	0	0	0	0	0	0	116137.0141	0
TAZ_2944	2027	1 Year	0	0	0	0	0	0	0	838141.127	0
TAZ_2946	2027	1 Year	0	0	0	0	0	0	0	231242.4945	0
TAZ_2947	2027	1 Year	0	0	0	0	0	0	0	2673124.072	0
TAZ_3013	2027	1 Year	0	0	0	0	0	0	0	318.700042	0
TAZ_3121	2027	1 Year	0	0	0	0	0	0	0	7433.118566	0
TAZ_3131	2027	1 Year	0	0	0	0	0	0	0	6209.220714	0
TAZ_3202	2027	1 Year	0	0	0	0	0	0	0	19980.43945	0
TAZ_3252	2027	1 Year	0	0	0	0	0	0	0	303151.665	0
TAZ_3301	2027	1 Year	0	0	0	0	0	0	0	153161.08	0
TAZ_3322	2027	1 Year	0	0	0	0	0	0	0	145546.4622	0
TAZ_3361	2027	1 Year	0	0	0	0	0	0	0	239880.8331	0
TAZ_3383	2027	1 Year	0	0	0	0	0	0	0	107783.9702	0
TAZ_3400	2027	1 Year	0	0	0	0	0	0	0	168132.4697	0
TAZ_3414	2027	1 Year	0	0	0	0	0	0	0	957709.363	0
TAZ_3519	2027	1 Year	0	0	0	0	0	0	0	96135.50456	0
TAZ_3601	2027	1 Year	0	0	0	0	0	0	0	30436.75242	0
TAZ_3602	2027	1 Year	0	0	0	0	0	0	0	60764.64578	0
TAZ_3645	2027	1 Year	0	0	0	0	0	0	0	78158.66063	0
TAZ_3695	2027	1 Year	0	0	0	0	0	0	0	20486.76833	0
TAZ_3699	2027	1 Year	0	0	0	0	0	0	0	26999.07088	0
TAZ_3729	2027	1 Year	0	0	0	0	0	0	0	87659.47573	0
TAZ_3919	2027	1 Year	0	0	0	0	0	0	0	39581.50943	0
TAZ_4352	2027	1 Year	0	0	0	0	0	0	0	17915.66	0
TAZ_4358	2027	1 Year	0	0	0	0	0	0	0	12673.11521	0
TAZ_4361	2027	1 Year	0	0	0	0	0	0	0	547994.8982	0
TAZ_4413	2027	1 Year	0	0	0	0	0	0	0	10989.34072	0
TAZ_4422	2027	1 Year	0	0	0	0	0	0	0	270118.3742	0
TAZ_4569	2027	1 Year	0	0	0	0	0	0	0	1813580.628	0
TAZ_4619	2027	1 Year	0	0	0	0	0	0	0	5752818.907	0
TAZ_4700	2027	1 Year	0	0	0	0	0	0	0	2041178.059	0
TAZ_4730	2027	1 Year	0	0	0	0	0	0	0	63888.14803	0
TAZ_4731	2027	1 Year	0	0	0	0	0	0	0	584425.4462	0
TAZ_4737	2027	1 Year	0	0	0	0	0	0	0	112631.1364	0
TAZ_4766	2027	1 Year	0	0	0	0	0	0	0	61028.76489	0
TAZ_5011	2027	1 Year	0	0	0	0	0	0	0	105376.4766	0
TAZ_5101	2027	1 Year	0	0	0	0	0	0	0	318.700042	0
TAZ_5139	2027	1 Year	0	0	0	0	0	0	0	2338.462582	0
TAZ_5144	2027	1 Year	0	0	0	0	0	0	0	1095.302512	0
TAZ_5158	2027	1 Year	0	0	0	0	0	0	0	742.719374	0
TAZ_5160	2027	1 Year	0	0	0	0	0	0	0	32327.47724	0
TAZ_5439	2027	1 Year	0	0	0	0	0	0	0	838955.9215	0
TAZ_5460	2027	1 Year	0	0	0	0	0	0	0	96591.49439	0
TAZ_5481	2027	1 Year	0	0	0	0	0	0	0	37191.33146	0
TAZ_5492	2027	1 Year	0	0	0	0	0	0	0	45218.43716	0
TAZ_5546	2027	1 Year	0	0	0	0	0	0	0	25204.78446	0
TAZ_5550	2027	1 Year	0	0	0	0	0	0	0	26524.78199	0
TAZ_5601	2027	1 Year	0	0	0	0	0	0	0	60566.84002	0
TAZ_5603	2027	1 Year	0	0	0	0	0	0	0	60566.84002	0
TAZ_5624	2027	1 Year	0	0	0	0	0	0	0	46441.40572	0
TAZ_5625	2027	1 Year	0	0	0	0	0	0	0	32523.96682	0
TAZ_5638	2027	1 Year	0	0	0	0	0	0	0	13927.19959	0
TAZ_5680	2027	1 Year	0	0	0	0	0	0	0	10524.26911	0
TAZ_5788	2027	1 Year	0	0	0	0	0	0	0	71655.16319	0
TAZ_5853	2027	1 Year	0	0	0	0	0	0	0	91112.92951	0
TAZ_5855	2027	1 Year	0	0	0	0	0	0	0	31035.47769	0
TAZ_5857	2027	1 Year	0	0	0	0	0	0	0	9921.765654	0
TAZ_5973	2027	1 Year	0	0	0	0	0	0	0	78713.3561	0
TAZ_6003	2027	1 Year	0	0	0	0	0	0	0	7590.976102	0
TAZ_6011	2027	1 Year	0	0	0	0	0	0	0	7598.29625	0
TAZ_6037	2027	1 Year	0	0	0	0	0	0	0	17217.80657	0
TAZ_6053	2027	1 Year	0	0	0	0	0	0	0	10137.12252	0
TAZ_6108	2027	1 Year	0	0	0	0	0	0	0	17832.82529	0
TAZ_6204	2027	1 Year	0	0	0	0	0	0	0	20551.94214	0
TAZ_6207	2027	1 Year	0	0	0	0	0	0	0	11615.69401	0
TAZ_6273	2027	1 Year	0	0	0	0	0	0	0	32065.74304	0
TAZ_6407	2027	1 Year	0	0	0	0	0	0	0	135619.3759	0
TAZ_6424	2027	1 Year	0	0	0	0	0	0	0	445380.4818	0
TAZ_6508	2027	1 Year	0	0	0	0	0	0	0	7216.462888	0
TAZ_6554	2027	1 Year	0	0	0	0	0	0	0	19629.11907	0
TAZ_6609	2027	1 Year	0	0	0	0	0	0	0	32526.32822	0
TAZ_6631	2027	1 Year	0	0	0	0	0	0	0	6632.260094	0
TAZ_6701	2027	1 Year	0	0	0	0	0	0	0	75524.50002	0
TAZ_137	2028	1 Year	0	0	0	0	0	0	0	87877.08866	0
TAZ_156	2028	1 Year	0	0	0	0	0	0	0	7638.170529	0
TAZ_209	2028	1 Year	0	0	0	0	0	0	0	17971.49675	0
TAZ_228	2028	1 Year	0	0	0	0	0	0	0	241633.91	0
TAZ_230	2028	1 Year	0	0	0	0	0	0	0	241633.91	0
TAZ_314	2028	1 Year	0	0	0	0	0	0	0	9548.492199	0
TAZ_320	2028	1 Year	0	0	0	0	0	0	0	191660.8615	0
