Network ID	X	Y	Area [km^2]	Production?	Cost [$]	Cost [$/yr]	Population
TAZ_5669	-114.6533364	33.53611982	0	No	0	0	0
TAZ_5680	-115.9036365	33.72832876	0	No	0	0	0
TAZ_5694	-116.6105518	33.96961537	0	No	0	0	0
TAZ_5788	-117.7910462	33.87431972	0	No	0	0	0
TAZ_5857	-118.0598002	33.72201684	0	No	0	0	0
TAZ_6037	-117.6847383	33.57579286	0	No	0	0	0
TAZ_6099	-116.335421	33.51065942	0	No	0	0	0
TAZ_6106	-116.7716078	33.03887545	0	No	0	0	0
TAZ_6204	-117.3609866	33.22353591	0	No	0	0	0
TAZ_6407	-117.1096184	32.74009727	0	No	0	0	0
TAZ_6545	-116.8915325	32.83053193	0	No	0	0	0
TAZ_6631	-117.0823427	32.65164714	0	No	0	0	0
TAZ_6701	-121.9529221	37.47307684	0	No	0.00E+00	0	0
TAZ_122	-120.5929877	40.86392502	0	No	0	0	0
TAZ_126	-120.6113409	40.33423392	0	No	0	0	0
TAZ_127	-120.1527092	40.13067992	0	No	0	0	0
TAZ_128	-120.5514718	41.50292368	0	No	0.00E+00	0	0
TAZ_137	-122.6581143	40.55204813	0	No	0	0	0
TAZ_161	-122.0417556	41.79745984	0	No	0	0	0
TAZ_162	-122.4755034	41.88910996	0	No	0	0	0
TAZ_163	-123.3356809	41.744746	0	No	0	0	0
TAZ_210	-121.8109245	39.70058098	0	No	0.00E+00	0	0
TAZ_274	-120.3645338	39.91887974	0	No	0	0	0
TAZ_344	-121.4815766	39.07392162	0	No	0	0	0
TAZ_347	-121.1798345	39.44928058	0	No	0	0	0
TAZ_417	-119.9871804	38.89889311	0	No	0	0	0
TAZ_425	-120.5261481	38.60286246	0	No	0.00E+00	0	0
TAZ_426	-120.5929114	38.71968308	0	No	0	0	0
TAZ_456	-121.0715379	38.97601135	0	No	0	0	0
TAZ_460	-120.1151368	39.13716976	0	No	0	0	0
TAZ_461	-120.0675591	39.24647923	0	No	0	0	0
TAZ_522	-121.4380793	38.61973257	0	No	0	0	0
TAZ_867	-122.2555131	38.11021898	0	No	0	0	0
TAZ_877	-121.9777036	38.15736777	0	No	0	0	0
TAZ_901	-122.511623	38.06875793	0	No	0	0	0
TAZ_1160	-122.4143122	37.71703014	0	No	0	0	0
TAZ_1182	-122.4639861	37.70524363	0	No	0	0	0
TAZ_1380	-121.9702207	37.93681634	0	No	0	0	0
TAZ_1399	-121.8139877	38.01642467	0	No	0	0	0
TAZ_1408	-122.0660008	37.75750834	0	No	0	0	0
TAZ_1424	-122.1470281	37.70172019	0	No	0	0	0
TAZ_1435	-122.1862218	37.75227163	0	No	0	0	0
TAZ_1626	-121.9302719	37.52527131	0	No	0	0	0
TAZ_1691	-121.7411318	37.67736018	0	No	0	0	0
TAZ_1917	-121.9426217	37.25813708	0	No	0	0	0
TAZ_2018	-121.2939974	37.94593165	0	No	0	0	0
TAZ_2024	-121.3064026	37.92510355	0	No	0	0	0
TAZ_2035	-121.2970577	37.95616717	0	No	0	0	0
TAZ_2103	-121.3029808	37.83502281	0	No	0	0	0
TAZ_2113	-121.3199601	37.67556658	0	No	0	0	0
TAZ_2208	-121.3113876	37.4888211	0	No	0	0	0
TAZ_2211	-121.1518399	37.56741294	0	No	0	0	0
TAZ_2227	-120.83017	37.88664183	0	No	0	0	0
TAZ_2305	-121.0189597	37.0945544	0	No	0	0	0
TAZ_2478	-119.7827217	36.73709478	0	No	0	0	0
TAZ_2506	-120.4398397	36.17529609	0	No	0	0	0
TAZ_2519	-119.9558134	36.5789013	0	No	0	0	0
TAZ_2530	-120.1031265	36.1678863	0	No	0	0	0
TAZ_2557	-120.0537815	36.93468659	0	No	0	0	0
TAZ_2567	-119.6781584	37.24293297	0	No	0	0	0
TAZ_2602	-119.7381333	35.94797241	0	No	0	0	0
TAZ_2603	-120.0813937	35.90351937	0	No	0	0	0
TAZ_2624	-119.5516676	36.10803667	0	No	0	0	0
TAZ_2730	-119.0215114	36.08885404	0	No	0	0	0
TAZ_2743	-119.4204041	36.06067431	0	No	0	0	0
TAZ_2748	-119.3539533	36.28460225	0	No	0	0	0
TAZ_2783	-119.376251	36.342298	0	No	0	0	0
TAZ_2893	-119.0388373	35.26246336	0	No	0	0	0
TAZ_2909	-118.3151637	35.16884814	0	No	0	0	0
TAZ_2916	-119.4189442	35.39609436	0	No	0	0	0
TAZ_2923	-118.1772778	35.59475319	0	No	0	0	0
TAZ_2946	-119.4658971	35.13389966	0	No	0	0	0
TAZ_3007	-120.2440869	38.36344169	0	No	0	0	0
TAZ_3008	-120.4508446	38.33849549	0	No	0	0	0
TAZ_3010	-120.7100396	38.02199006	0	No	0	0	0
TAZ_3016	-118.2960564	37.16751763	0	No	0	0	0
TAZ_3131	-121.7844627	36.92645387	0	No	0	0	0
TAZ_3205	-121.7230667	36.88068638	0	No	0	0	0
TAZ_3265	-121.2187534	36.38454466	0	No	0	0	0
TAZ_3305	-120.6912173	35.63536542	0	No	0	0	0
TAZ_3307	-120.4870496	35.72677076	0	No	0	0	0
TAZ_3315	-120.6777942	35.28187126	0	No	0	0	0
TAZ_3362	-120.0325589	34.7038912	0	No	0.00E+00	0	0
TAZ_3599	-118.8000237	34.79328389	0	No	0	0	0
TAZ_3687	-118.3633847	34.59549971	0	No	0	0	0
TAZ_3695	-118.1521449	34.71117338	0	No	0	0	0
TAZ_3857	-118.5356254	34.17653542	0	No	0	0	0
TAZ_3919	-118.1935293	34.21507822	0	No	0.00E+00	0	0
TAZ_4413	-118.5006108	34.02230631	0	No	0.00E+00	0	0
TAZ_4700	-118.2159912	33.83580862	0	No	0	0	0
TAZ_5114	-117.1257749	34.40640846	0	No	0	0	0
TAZ_5145	-116.5133107	34.06851733	0	No	0	0	0
TAZ_5147	-116.0727102	34.17537893	0	No	0	0	0
TAZ_5159	-116.9604509	34.83545795	0	No	0	0	0
TAZ_5198	-117.0394636	34.33103385	0	No	0	0	0
TAZ_5546	-117.1519856	33.58639157	0	No	0	0	0
TAZ_5603	-115.5348449	32.98606113	0	No	0	0	0
TAZ_5604	-115.3605974	32.82159968	0	No	0	0	0
TAZ_5607	-115.5670986	32.80004305	0	No	0	0	0
TAZ_5613	-115.481467	32.70740889	0	No	0	0	0
TAZ_5615	-115.8706022	33.159663	0	No	0	0	0
TAZ_5616	-115.555579	32.86776708	0	No	0	0	0
TAZ_5625	-117.0325585	33.90916572	0	No	0	0	0
TAZ_5668	-115.5822969	33.88124066	0	No	0	0	0
TAZ_5699	-115.3884312	32.69973639	0	No	0.00E+00	0	0
TAZ_5853	-118.0046262	33.67042503	0	No	0	0	0
TAZ_6003	-117.6302119	33.43664866	0	No	0	0	0
TAZ_6053	-117.7006814	33.62013235	0	No	0.00E+00	0	0
TAZ_6101	-116.438926	32.70344923	0	No	0	0	0
TAZ_6114	-116.840933	33.08453496	0	No	0	0	0
TAZ_6134	-116.786777	32.80701345	0	No	0	0	0
TAZ_6251	-117.1967866	33.4021247	0	No	0.00E+00	0	0
TAZ_6273	-117.2450126	33.11878013	0	No	0	0	0
TAZ_6508	-116.948311	32.7458623	0	No	0	0	0
TAZ_6609	-116.9684011	32.63743685	0	No	0	0	0
TAZ_6668	-117.0189539	32.57950362	0	No	0	0	0
TAZ_6836	-115.9262509	32.81520816	0	No	0	0	0
TAZ_104	-123.8768493	41.61544406	0	No	0	0	0
TAZ_158	-121.5132038	40.67296428	0	No	0.00E+00	0	0
TAZ_170	-122.7786724	40.92188771	0	No	0	0	0
TAZ_209	-121.8277161	39.72622322	0	No	0	0	0
TAZ_230	-122.104285	39.12805697	0	No	0	0	0
TAZ_280	-122.3302921	40.27218188	0	No	0	0	0
TAZ_329	-122.0076693	38.57472395	0	No	0.00E+00	0	0
TAZ_418	-119.9782501	38.95079416	0	No	0	0	0
TAZ_434	-120.4746973	39.24865131	0	No	0	0	0
TAZ_471	-121.0228389	39.00829362	0	No	0	0	0
TAZ_601	-121.5081679	38.67070321	0	No	0	0	0
TAZ_819	-122.3682279	38.28158854	0	No	0	0	0
TAZ_847	-122.02656	38.29900167	0	No	0	0	0
TAZ_858	-122.1661251	38.25405638	0	No	0	0	0
TAZ_902	-122.5184102	38.02905067	0	No	0	0	0
TAZ_1210	-122.4141186	37.53455212	0	No	0	0	0
TAZ_1310	-122.0633728	37.90086407	0	No	0	0	0
TAZ_1365	-121.6322637	37.88190635	0	No	0	0	0
TAZ_1415	-122.0831393	37.71688399	0	No	0	0	0
TAZ_1507	-122.2828504	37.81159257	0	No	0	0	0
TAZ_1648	-122.0278195	37.5893435	0	No	0	0	0
TAZ_1678	-121.9289012	37.65413494	0	No	0	0	0
TAZ_1687	-121.7774599	37.67489226	0	No	0	0	0
TAZ_1814	-121.9479857	37.27839186	0	No	0	0	0
TAZ_1896	-121.8945339	37.69165539	0	No	0	0	0
TAZ_1938	-121.5165344	37.01011708	0	No	0	0	0
TAZ_2020	-121.2837527	37.92551071	0	No	0	0	0
TAZ_2107	-121.523476	37.74737361	0	No	0	0	0
TAZ_2276	-121.0362674	37.30952198	0	No	0	0	0
TAZ_2522	-120.1372975	36.63267066	0	No	0	0	0
TAZ_2573	-119.6159177	37.31975941	0	No	0	0	0
TAZ_2574	-119.9824222	36.89920078	0	No	0	0	0
TAZ_2605	-119.9439604	36.13865318	0	No	0	0	0
TAZ_2726	-119.1380163	36.16821004	0	No	0	0	0
TAZ_2737	-119.0580284	35.94132373	0	No	0	0	0
TAZ_2740	-119.2640543	35.87150496	0	No	0	0	0
TAZ_2796	-118.7011734	35.23271611	0	No	0	0	0
TAZ_2810	-119.0986803	35.30506233	0	No	0	0	0
TAZ_2838	-118.9977432	35.37018916	0	No	0	0	0
TAZ_2904	-117.8801649	34.9084872	0	No	0	0	0
TAZ_2924	-117.84814	35.57235866	0	No	0	0	0
TAZ_2936	-118.4500866	35.12779385	0	No	0	0	0
TAZ_2940	-119.376671	35.49720999	0	No	0	0	0
TAZ_2944	-119.4528113	35.06697075	0	No	0	0	0
TAZ_3002	-120.2893154	38.52906853	0	No	0	0	0
TAZ_3003	-120.7408995	38.47100945	0	No	0	0	0
TAZ_3009	-120.8651165	38.18831548	0	No	0	0	0
TAZ_3018	-119.7233914	37.67066798	0	No	0	0	0
TAZ_3023	-118.9815548	37.63797335	0	No	0	0	0
TAZ_3214	-121.1254387	36.21281089	0	No	0	0	0
TAZ_3314	-120.7096074	35.34121542	0	No	0	0	0
TAZ_3400	-119.1444417	34.63877787	0	No	0	0	0
TAZ_3699	-118.6359891	34.63360067	0	No	0	0	0
TAZ_3729	-118.4849583	34.29475078	0	No	0	0	0
TAZ_4361	-118.3048118	34.08716373	0	No	0	0	0
TAZ_4403	-118.4965825	34.01524339	0	No	0.00E+00	0	0
TAZ_4404	-118.4583679	34.05930035	0	No	0	0	0
TAZ_4731	-118.2149145	33.80353202	0	No	0	0	0
TAZ_4750	-118.1741578	33.78622916	0	No	0	0	0
TAZ_4766	-118.1299326	33.7678865	0	No	0.00E+00	0	0
TAZ_5101	-117.2835587	35.38594263	0	No	0	0	0
TAZ_5103	-117.5068711	34.66269031	0	No	0	0	0
TAZ_5115	-117.2197088	34.487346	0	No	0	0	0
TAZ_5160	-116.9930178	34.63700836	0	No	0	0	0
TAZ_5182	-116.0509433	34.1283482	0	No	0	0	0
TAZ_5492	-117.316671	33.97626474	0	No	0	0	0
TAZ_5600	-115.6047746	33.23766598	0	No	0	0	0
TAZ_5609	-115.5540008	32.78251146	0	No	0	0	0
TAZ_5638	-116.4795054	33.90833385	0	No	0	0	0
TAZ_5681	-114.7384472	33.81184375	0	No	0	0	0
TAZ_6108	-116.9268347	33.26517425	0	No	0	0	0
TAZ_6136	-116.9008667	32.72366854	0	No	0	0	0
TAZ_6658	-117.0806701	32.67860682	0	No	0	0	0
TAZ_110	-124.0929308	41.00979643	0	No	0	0	0
TAZ_125	-120.6472329	40.41264921	0	No	0	0	0
TAZ_131	-120.1205057	41.59801416	0	No	0	0	0
TAZ_284	-122.2244444	39.88551515	0	No	0.00E+00	0	0
TAZ_314	-121.5602781	38.5712658	0	No	0	0	0
TAZ_320	-121.7532357	38.5524488	0	No	0	0	0
TAZ_340	-121.5805594	39.09915681	0	No	0	0	0
TAZ_423	-120.6362402	38.7658099	0	No	0	0	0
TAZ_525	-121.5244878	38.61403931	0	No	0	0	0
TAZ_531	-121.5032396	38.58243012	0	No	0	0	0
TAZ_740	-121.3555035	38.27625464	0	No	0	0	0
TAZ_921	-122.5403477	37.98282511	0	No	0	0	0
TAZ_1283	-122.2999106	37.29036684	0	No	0	0	0
TAZ_1368	-122.0294457	37.8171984	0	No	0	0	0
TAZ_1374	-121.9386173	37.7319234	0	No	0	0	0
TAZ_1614	-122.0004711	37.53318763	0	No	0	0	0
TAZ_1680	-121.8156817	37.68962658	0	No	0	0	0
TAZ_1681	-121.8844759	37.67704764	0	No	0	0	0
TAZ_1759	-121.948057	37.38518544	0	No	0	0	0
TAZ_1813	-121.9452905	37.31637325	0	No	0	0	0
TAZ_1839	-121.8443845	37.32749072	0	No	0	0	0
TAZ_1958	-121.7734129	37.24148068	0	No	0	0	0
TAZ_2039	-121.3107246	37.98465388	0	No	0	0	0
TAZ_2122	-121.2137759	37.99003581	0	No	0	0	0
TAZ_2231	-120.9158109	37.72739111	0	No	0	0	0
TAZ_2429	-119.7924139	36.8444245	0	No	0	0	0
TAZ_2531	-120.3659761	36.15228113	0	No	0	0	0
TAZ_2536	-119.7205142	36.61958219	0	No	0	0	0
TAZ_2622	-119.5624384	36.09148806	0	No	0	0	0
TAZ_2727	-119.0297617	36.136044	0	No	0	0	0
TAZ_2891	-119.1113944	35.20069189	0	No	0	0	0
TAZ_3014	-118.2864469	37.31722407	0	No	0	0	0
TAZ_3029	-119.9889865	38.20280299	0	No	0	0	0
TAZ_3108	-122.1006347	37.17453008	0	No	0	0	0
TAZ_3129	-121.8245034	36.96128923	0	No	0	0	0
TAZ_3210	-121.2702482	36.30019857	0	No	0	0	0
TAZ_3212	-121.4857607	36.49474093	0	No	0	0	0
TAZ_3247	-121.8846909	36.59294866	0	No	0	0	0
TAZ_3312	-120.6728183	35.47684182	0	No	0	0	0
TAZ_3383	-120.4305954	34.93084317	0	No	0	0	0
TAZ_3626	-118.081672	34.43290814	0	No	0	0	0
TAZ_3645	-118.1359841	34.62269173	0	No	0.00E+00	0	0
TAZ_4569	-118.3568854	33.88019102	0	No	0	0	0
TAZ_5550	-117.1514606	33.51146327	0	No	0	0	0
TAZ_5624	-117.0912007	33.97306841	0	No	0	0	0
TAZ_5664	-115.880473	33.5026154	0	No	0.00E+00	0	0
TAZ_5855	-118.0399859	33.71173476	0	No	0.00E+00	0	0
TAZ_6231	-117.3794358	33.19896012	0	No	0.00E+00	0	0
TAZ_115	-124.0201576	40.58005304	0	No	0	0	0
TAZ_211	-121.9609122	39.77029116	0	No	0	0	0
TAZ_233	-122.1570734	39.70913374	0	No	0	0	0
TAZ_719	-121.4062701	38.42209809	0	No	0	0	0
TAZ_785	-121.9295324	38.32189422	0	No	0	0	0
TAZ_836	-122.0327132	38.43815215	0	No	0	0	0
TAZ_866	-122.2672768	38.1174214	0	No	0	0	0
TAZ_909	-122.5412268	38.12575648	0	No	0	0	0
TAZ_1156	-122.3945766	37.73392688	0	No	0	0	0
TAZ_1237	-122.3683543	37.56687179	0	No	0	0	0
TAZ_1311	-122.0583628	37.89186233	0	No	0	0	0
TAZ_1357	-121.8367534	37.93433042	0	No	0	0	0
TAZ_1388	-122.1040661	37.88969004	0	No	0	0	0
TAZ_1650	-122.0869796	37.62584636	0	No	0	0	0
TAZ_1946	-121.9321705	37.22763229	0	No	0	0	0
TAZ_2108	-121.4635413	37.74655853	0	No	0	0	0
TAZ_2114	-121.4532256	37.61134361	0	No	0	0	0
TAZ_2311	-120.9037134	37.20545719	0	No	0	0	0
TAZ_2566	-119.884722	37.16742424	0	No	0	0	0
TAZ_2731	-119.0299805	36.07590429	0	No	0	0	0
TAZ_2849	-119.0080748	35.35956741	0	No	0	0	0
TAZ_2911	-118.6290162	35.17177853	0	No	0	0	0
TAZ_2918	-118.6843525	35.44040619	0	No	0	0	0
TAZ_2941	-119.3492155	35.5890055	0	No	0	0	0
TAZ_3030	-119.6918486	37.94326069	0	No	0	0	0
TAZ_3115	-121.9329381	36.97825312	0	No	0	0	0
TAZ_3213	-121.4145723	36.57259466	0	No	0	0	0
TAZ_3256	-121.8620827	36.60244128	0	No	0	0	0
TAZ_3322	-120.5600527	35.01574256	0	No	0	0	0
TAZ_3330	-120.6608676	35.28318216	0	No	0	0	0
TAZ_3614	-118.7116876	34.53146204	0	No	0	0	0
TAZ_3628	-117.760268	34.68630918	0	No	0	0	0
TAZ_4358	-118.3106097	34.10369126	0	No	0	0	0
TAZ_4422	-118.4057431	33.98719863	0	No	0	0	0
TAZ_4730	-118.2143578	33.81908518	0	No	0	0	0
