Network_ID	Year	Period	Hydrogen_Price
TAZ_160	2030	1 Year	38.69
TAZ_1624	2030	1 Year	16.86
TAZ_164	2026	1 Year	6.21
TAZ_164	2027	1 Year	6.74
TAZ_164	2028	1 Year	5.75
TAZ_164	2029	1 Year	9.28
TAZ_164	2030	1 Year	38.76
TAZ_165	2026	1 Year	4.5
TAZ_165	2027	1 Year	4.39
TAZ_165	2028	1 Year	3.57
TAZ_165	2029	1 Year	4.65
TAZ_165	2030	1 Year	18.38
TAZ_166	2030	1 Year	21.41
TAZ_167	2026	1 Year	8.24
TAZ_167	2027	1 Year	4.38
TAZ_167	2028	1 Year	3.57
TAZ_167	2029	1 Year	4.64
TAZ_167	2030	1 Year	16.12
TAZ_1677	2026	1 Year	19.62
TAZ_1677	2027	1 Year	5.81
TAZ_1677	2028	1 Year	7.26
TAZ_1677	2029	1 Year	6.24
TAZ_1677	2030	1 Year	22.27
TAZ_1686	2030	1 Year	19.08
TAZ_1731	2030	1 Year	17.75
TAZ_1796	2030	1 Year	26.32
TAZ_1892	2026	1 Year	2.74
TAZ_1892	2027	1 Year	6.53
TAZ_1892	2028	1 Year	6.08
TAZ_1892	2029	1 Year	6.36
TAZ_1892	2030	1 Year	25.68
TAZ_1937	2026	1 Year	4.51
TAZ_1937	2027	1 Year	4.4
TAZ_1937	2028	1 Year	3.58
TAZ_1937	2029	1 Year	4.65
TAZ_1937	2030	1 Year	23.06
TAZ_1944	2026	1 Year	4.51
TAZ_1944	2027	1 Year	4.4
TAZ_1944	2028	1 Year	3.58
TAZ_1944	2029	1 Year	4.65
TAZ_1944	2030	1 Year	19.81
TAZ_202	2026	1 Year	5.79
TAZ_202	2027	1 Year	5.89
TAZ_202	2028	1 Year	5.2
TAZ_202	2029	1 Year	6.63
TAZ_202	2030	1 Year	26.28
TAZ_2021	2028	1 Year	5.13
TAZ_2021	2029	1 Year	6.55
TAZ_2021	2030	1 Year	19.35
TAZ_2029	2026	1 Year	4.51
TAZ_2029	2027	1 Year	8.45
TAZ_2029	2028	1 Year	3.58
TAZ_2029	2029	1 Year	4.64
TAZ_2029	2030	1 Year	15.98
TAZ_212	2026	1 Year	7.07
TAZ_212	2027	1 Year	6.77
TAZ_212	2028	1 Year	5.78
TAZ_212	2029	1 Year	9.29
TAZ_212	2030	1 Year	38.67
TAZ_2149	2028	1 Year	5.13
TAZ_2149	2029	1 Year	6.55
TAZ_2149	2030	1 Year	17.96
TAZ_2200	2026	1 Year	2.48
TAZ_2200	2027	1 Year	5.91
TAZ_2200	2028	1 Year	5.5
TAZ_2200	2029	1 Year	5.06
TAZ_2200	2030	1 Year	28.61
TAZ_2234	2026	1 Year	2.83
TAZ_2234	2027	1 Year	7.86
TAZ_2234	2028	1 Year	5.6
TAZ_2234	2029	1 Year	5.67
TAZ_2234	2030	1 Year	17.09
TAZ_228	2026	1 Year	7.08
TAZ_228	2027	1 Year	6.77
TAZ_228	2028	1 Year	5.78
TAZ_228	2029	1 Year	9.29
TAZ_228	2030	1 Year	38.67
TAZ_2308	2026	1 Year	5.64
TAZ_2308	2027	1 Year	5.75
TAZ_2308	2028	1 Year	5.08
TAZ_2308	2029	1 Year	6.43
TAZ_2308	2030	1 Year	38.51
TAZ_2312	2026	1 Year	4.51
TAZ_2312	2027	1 Year	4.39
TAZ_2312	2028	1 Year	3.57
TAZ_2312	2029	1 Year	4.64
TAZ_2312	2030	1 Year	25.27
TAZ_2313	2026	1 Year	4.5
TAZ_2313	2027	1 Year	4.39
TAZ_2313	2028	1 Year	3.57
TAZ_2313	2029	1 Year	4.64
TAZ_2313	2030	1 Year	20.13
TAZ_2479	2026	1 Year	5.58
TAZ_2479	2027	1 Year	5.7
TAZ_2479	2028	1 Year	5.04
TAZ_2479	2029	1 Year	6.35
TAZ_2479	2030	1 Year	19.15
TAZ_2509	2026	1 Year	7.02
TAZ_2509	2027	1 Year	6.72
TAZ_2509	2028	1 Year	5.73
TAZ_2509	2029	1 Year	9.24
TAZ_2509	2030	1 Year	38.43
TAZ_2518	2026	1 Year	7.02
TAZ_2518	2027	1 Year	6.72
TAZ_2518	2028	1 Year	5.73
TAZ_2518	2029	1 Year	9.25
TAZ_2518	2030	1 Year	38.44
TAZ_2525	2026	1 Year	4.76
TAZ_2525	2027	1 Year	5.74
TAZ_2525	2028	1 Year	3.56
TAZ_2525	2029	1 Year	4.63
TAZ_2525	2030	1 Year	17.87
TAZ_2532	2026	1 Year	7.03
TAZ_2532	2027	1 Year	6.73
TAZ_2532	2028	1 Year	5.74
TAZ_2532	2029	1 Year	9.25
TAZ_2532	2030	1 Year	38.47
TAZ_2545	2026	1 Year	5.6
TAZ_2545	2027	1 Year	5.72
TAZ_2545	2028	1 Year	5.05
TAZ_2545	2029	1 Year	6.38
TAZ_2545	2030	1 Year	24.15
TAZ_2550	2026	1 Year	6.92
TAZ_2550	2027	1 Year	6.62
TAZ_2550	2028	1 Year	5.64
TAZ_2550	2029	1 Year	9.04
TAZ_2550	2030	1 Year	37.47
TAZ_2565	2026	1 Year	7.03
TAZ_2565	2027	1 Year	6.73
TAZ_2565	2028	1 Year	5.74
TAZ_2565	2029	1 Year	9.25
TAZ_2565	2030	1 Year	38.49
TAZ_2606	2026	1 Year	7.02
TAZ_2606	2027	1 Year	6.72
TAZ_2606	2028	1 Year	5.73
TAZ_2606	2029	1 Year	9.24
TAZ_2606	2030	1 Year	38.44
TAZ_262	2026	1 Year	5.67
TAZ_262	2027	1 Year	5.78
TAZ_262	2028	1 Year	5.07
TAZ_262	2029	1 Year	6.55
TAZ_262	2030	1 Year	38.58
TAZ_263	2026	1 Year	4.52
TAZ_263	2027	1 Year	4.4
TAZ_263	2028	1 Year	3.59
TAZ_263	2029	1 Year	4.65
TAZ_263	2030	1 Year	17.37
TAZ_273	2026	1 Year	7.07
TAZ_273	2027	1 Year	6.76
TAZ_273	2028	1 Year	5.77
TAZ_273	2029	1 Year	9.28
TAZ_273	2030	1 Year	38.64
TAZ_2739	2026	1 Year	5.53
TAZ_2739	2027	1 Year	5.64
TAZ_2739	2028	1 Year	4.94
TAZ_2739	2029	1 Year	6.31
TAZ_2739	2030	1 Year	26.26
TAZ_2744	2026	1 Year	4.48
TAZ_2744	2027	1 Year	4.36
TAZ_2744	2028	1 Year	3.55
TAZ_2744	2029	1 Year	4.61
TAZ_2744	2030	1 Year	23.82
TAZ_277	2026	1 Year	5.7
TAZ_277	2027	1 Year	5.81
TAZ_277	2028	1 Year	5.1
TAZ_277	2029	1 Year	6.58
TAZ_277	2030	1 Year	26.15
TAZ_2795	2026	1 Year	7.73
TAZ_2795	2027	1 Year	9.4
TAZ_2795	2028	1 Year	5.96
TAZ_2795	2029	1 Year	6.24
TAZ_2795	2030	1 Year	24.07
TAZ_2798	2026	1 Year	7.0
TAZ_2798	2027	1 Year	6.7
TAZ_2798	2028	1 Year	5.71
TAZ_2798	2029	1 Year	9.23
TAZ_2798	2030	1 Year	38.35
TAZ_281	2026	1 Year	7.09
TAZ_281	2027	1 Year	6.78
TAZ_281	2028	1 Year	5.79
TAZ_281	2029	1 Year	9.3
TAZ_281	2030	1 Year	38.72
TAZ_2822	2026	1 Year	6.81
TAZ_2822	2027	1 Year	10.0
TAZ_2822	2028	1 Year	5.45
TAZ_2822	2029	1 Year	5.06
TAZ_2822	2030	1 Year	24.43
TAZ_2872	2026	1 Year	6.12
TAZ_2872	2027	1 Year	6.19
TAZ_2872	2028	1 Year	5.45
TAZ_2872	2029	1 Year	7.43
TAZ_2872	2030	1 Year	17.58
TAZ_2900	2026	1 Year	5.51
TAZ_2900	2027	1 Year	5.62
TAZ_2900	2028	1 Year	4.93
TAZ_2900	2029	1 Year	6.23
TAZ_2900	2030	1 Year	22.6
TAZ_2912	2026	1 Year	4.46
TAZ_2912	2027	1 Year	4.35
TAZ_2912	2028	1 Year	3.54
TAZ_2912	2029	1 Year	4.6
TAZ_2912	2030	1 Year	19.61
TAZ_2914	2026	1 Year	7.02
TAZ_2914	2027	1 Year	6.72
TAZ_2914	2028	1 Year	5.73
TAZ_2914	2029	1 Year	9.24
TAZ_2914	2030	1 Year	38.43
TAZ_2915	2026	1 Year	7.01
TAZ_2915	2027	1 Year	6.71
TAZ_2915	2028	1 Year	5.72
TAZ_2915	2029	1 Year	9.23
TAZ_2915	2030	1 Year	38.37
TAZ_2931	2026	1 Year	6.99
TAZ_2931	2027	1 Year	6.69
TAZ_2931	2028	1 Year	5.71
TAZ_2931	2029	1 Year	9.22
TAZ_2931	2030	1 Year	38.31
TAZ_2935	2026	1 Year	7.87
TAZ_2935	2027	1 Year	7.81
TAZ_2935	2028	1 Year	6.95
TAZ_2935	2029	1 Year	10.49
TAZ_2935	2030	1 Year	33.7
TAZ_2947	2026	1 Year	7.02
TAZ_2947	2027	1 Year	6.72
TAZ_2947	2028	1 Year	5.73
TAZ_2947	2029	1 Year	9.24
TAZ_2947	2030	1 Year	38.42
TAZ_2949	2026	1 Year	5.5
TAZ_2949	2027	1 Year	5.62
TAZ_2949	2028	1 Year	4.92
TAZ_2949	2029	1 Year	6.27
TAZ_2949	2030	1 Year	19.61
TAZ_3000	2026	1 Year	7.04
TAZ_3000	2027	1 Year	6.74
TAZ_3000	2028	1 Year	5.75
TAZ_3000	2029	1 Year	9.26
TAZ_3000	2030	1 Year	38.52
TAZ_3012	2026	1 Year	7.05
TAZ_3012	2027	1 Year	6.74
TAZ_3012	2028	1 Year	5.75
TAZ_3012	2029	1 Year	9.26
TAZ_3012	2030	1 Year	38.54
TAZ_3013	2026	1 Year	6.99
TAZ_3013	2027	1 Year	6.69
TAZ_3013	2028	1 Year	5.7
TAZ_3013	2029	1 Year	9.22
TAZ_3013	2030	1 Year	38.3
TAZ_3021	2026	1 Year	7.03
TAZ_3021	2027	1 Year	6.73
TAZ_3021	2028	1 Year	5.74
TAZ_3021	2029	1 Year	9.25
TAZ_3021	2030	1 Year	38.47
TAZ_3022	2026	1 Year	7.02
TAZ_3022	2027	1 Year	6.72
TAZ_3022	2028	1 Year	5.73
TAZ_3022	2029	1 Year	9.24
TAZ_3022	2030	1 Year	38.42
TAZ_3033	2026	1 Year	7.04
TAZ_3033	2027	1 Year	6.74
TAZ_3033	2028	1 Year	5.75
TAZ_3033	2029	1 Year	9.26
TAZ_3033	2030	1 Year	38.53
TAZ_3121	2026	1 Year	7.06
TAZ_3121	2027	1 Year	6.76
TAZ_3121	2028	1 Year	5.77
TAZ_3121	2029	1 Year	9.28
TAZ_3121	2030	1 Year	38.6
TAZ_3202	2026	1 Year	5.7
TAZ_3202	2027	1 Year	5.8
TAZ_3202	2028	1 Year	5.15
TAZ_3202	2029	1 Year	6.53
TAZ_3202	2030	1 Year	20.22
TAZ_3207	2026	1 Year	7.05
TAZ_3207	2027	1 Year	6.75
TAZ_3207	2028	1 Year	5.76
TAZ_3207	2029	1 Year	9.27
TAZ_3207	2030	1 Year	38.57
TAZ_3211	2026	1 Year	7.05
TAZ_3211	2027	1 Year	6.74
TAZ_3211	2028	1 Year	5.75
TAZ_3211	2029	1 Year	9.27
TAZ_3211	2030	1 Year	38.55
TAZ_3252	2026	1 Year	7.04
TAZ_3252	2027	1 Year	6.74
TAZ_3252	2028	1 Year	5.75
TAZ_3252	2029	1 Year	9.26
TAZ_3252	2030	1 Year	38.51
TAZ_3301	2026	1 Year	6.35
TAZ_3301	2027	1 Year	6.72
TAZ_3301	2028	1 Year	5.73
TAZ_3301	2029	1 Year	9.25
TAZ_3301	2030	1 Year	38.44
TAZ_3304	2026	1 Year	7.03
TAZ_3304	2027	1 Year	6.73
TAZ_3304	2028	1 Year	5.74
TAZ_3304	2029	1 Year	9.25
TAZ_3304	2030	1 Year	38.46
TAZ_3321	2026	1 Year	7.03
TAZ_3321	2027	1 Year	6.73
TAZ_3321	2028	1 Year	5.74
TAZ_3321	2029	1 Year	9.25
TAZ_3321	2030	1 Year	38.48
TAZ_3361	2026	1 Year	7.02
TAZ_3361	2027	1 Year	6.72
TAZ_3361	2028	1 Year	5.73
TAZ_3361	2029	1 Year	9.25
TAZ_3361	2030	1 Year	38.44
TAZ_337	2026	1 Year	7.07
TAZ_337	2027	1 Year	6.76
TAZ_337	2028	1 Year	5.77
TAZ_337	2029	1 Year	9.28
TAZ_337	2030	1 Year	38.63
TAZ_3414	2026	1 Year	7.0
TAZ_3414	2027	1 Year	6.71
TAZ_3414	2028	1 Year	5.72
TAZ_3414	2029	1 Year	9.24
TAZ_3414	2030	1 Year	38.42
TAZ_3601	2026	1 Year	3.23
TAZ_3601	2027	1 Year	7.17
TAZ_3601	2028	1 Year	5.97
TAZ_3601	2029	1 Year	6.31
TAZ_3601	2030	1 Year	16.94
TAZ_3602	2026	1 Year	7.14
TAZ_3602	2027	1 Year	7.11
TAZ_3602	2028	1 Year	6.3
TAZ_3602	2029	1 Year	9.1
TAZ_3602	2030	1 Year	27.13
TAZ_3604	2026	1 Year	6.11
TAZ_3604	2027	1 Year	6.17
TAZ_3604	2028	1 Year	5.43
TAZ_3604	2029	1 Year	7.35
TAZ_3604	2030	1 Year	17.64
TAZ_3703	2026	1 Year	6.99
TAZ_3703	2027	1 Year	6.7
TAZ_3703	2028	1 Year	8.0
TAZ_3703	2029	1 Year	8.82
TAZ_3703	2030	1 Year	36.5
TAZ_3802	2026	1 Year	5.5
TAZ_3802	2027	1 Year	5.61
TAZ_3802	2028	1 Year	4.91
TAZ_3802	2029	1 Year	6.16
TAZ_3802	2030	1 Year	20.64
TAZ_414	2026	1 Year	6.43
TAZ_414	2027	1 Year	6.48
TAZ_414	2028	1 Year	5.73
TAZ_414	2029	1 Year	7.94
TAZ_414	2030	1 Year	18.41
TAZ_416	2026	1 Year	5.69
TAZ_416	2027	1 Year	5.79
TAZ_416	2028	1 Year	5.09
TAZ_416	2029	1 Year	6.56
TAZ_416	2030	1 Year	26.12
TAZ_4352	2030	1 Year	21.93
TAZ_4355	2026	1 Year	8.52
TAZ_4355	2027	1 Year	7.02
TAZ_4355	2028	1 Year	6.86
TAZ_4355	2029	1 Year	4.99
TAZ_4355	2030	1 Year	21.8
TAZ_4408	2026	1 Year	10.93
TAZ_4408	2027	1 Year	14.33
TAZ_4408	2028	1 Year	8.18
TAZ_4408	2029	1 Year	6.36
TAZ_4408	2030	1 Year	25.5
TAZ_4619	2026	1 Year	3.12
TAZ_4619	2027	1 Year	11.29
TAZ_4619	2028	1 Year	5.45
TAZ_4619	2029	1 Year	20.0
TAZ_4619	2030	1 Year	18.26
TAZ_4737	2026	1 Year	3.52
TAZ_4737	2027	1 Year	22.3
TAZ_4737	2028	1 Year	5.45
TAZ_4737	2029	1 Year	11.8
TAZ_4737	2030	1 Year	17.7
TAZ_507	2026	1 Year	9.4
TAZ_507	2027	1 Year	4.41
TAZ_507	2028	1 Year	3.59
TAZ_507	2029	1 Year	4.65
TAZ_507	2030	1 Year	16.01
TAZ_5106	2026	1 Year	6.97
TAZ_5106	2027	1 Year	6.68
TAZ_5106	2028	1 Year	5.7
TAZ_5106	2029	1 Year	9.21
TAZ_5106	2030	1 Year	38.31
TAZ_5110	2026	1 Year	9.23
TAZ_5110	2027	1 Year	6.05
TAZ_5110	2028	1 Year	5.55
TAZ_5110	2029	1 Year	5.67
TAZ_5110	2030	1 Year	16.97
TAZ_5111	2026	1 Year	5.35
TAZ_5111	2027	1 Year	5.47
TAZ_5111	2028	1 Year	4.78
TAZ_5111	2029	1 Year	6.01
TAZ_5111	2030	1 Year	38.26
TAZ_5138	2026	1 Year	2.8
TAZ_5138	2027	1 Year	5.99
TAZ_5138	2028	1 Year	5.56
TAZ_5138	2029	1 Year	6.81
TAZ_5138	2030	1 Year	16.09
TAZ_5139	2026	1 Year	6.2
TAZ_5139	2027	1 Year	4.31
TAZ_5139	2028	1 Year	3.5
TAZ_5139	2029	1 Year	4.57
TAZ_5139	2030	1 Year	17.64
TAZ_5140	2026	1 Year	7.45
TAZ_5140	2027	1 Year	4.32
TAZ_5140	2028	1 Year	3.51
TAZ_5140	2029	1 Year	4.58
TAZ_5140	2030	1 Year	15.64
TAZ_5144	2026	1 Year	5.4
TAZ_5144	2027	1 Year	5.47
TAZ_5144	2028	1 Year	4.79
TAZ_5144	2029	1 Year	6.01
TAZ_5144	2030	1 Year	20.49
TAZ_5146	2026	1 Year	6.07
TAZ_5146	2027	1 Year	7.3
TAZ_5146	2028	1 Year	4.7
TAZ_5146	2029	1 Year	5.97
TAZ_5146	2030	1 Year	18.79
TAZ_5148	2026	1 Year	5.9
TAZ_5148	2027	1 Year	5.93
TAZ_5148	2028	1 Year	5.17
TAZ_5148	2029	1 Year	7.1
TAZ_5148	2030	1 Year	17.44
TAZ_5158	2026	1 Year	9.77
TAZ_5158	2027	1 Year	6.53
TAZ_5158	2028	1 Year	6.0
TAZ_5158	2029	1 Year	6.35
TAZ_5158	2030	1 Year	19.17
TAZ_5194	2026	1 Year	4.41
TAZ_5194	2027	1 Year	4.3
TAZ_5194	2028	1 Year	3.49
TAZ_5194	2029	1 Year	4.57
TAZ_5194	2030	1 Year	17.49
TAZ_5195	2026	1 Year	27.08
TAZ_5195	2027	1 Year	6.69
TAZ_5195	2028	1 Year	5.45
TAZ_5195	2029	1 Year	6.28
TAZ_5195	2030	1 Year	15.65
TAZ_528	2026	1 Year	4.52
TAZ_528	2027	1 Year	4.41
TAZ_528	2028	1 Year	3.59
TAZ_528	2029	1 Year	4.65
TAZ_528	2030	1 Year	17.81
TAZ_5439	2026	1 Year	4.43
TAZ_5439	2027	1 Year	8.17
TAZ_5439	2028	1 Year	3.52
TAZ_5439	2029	1 Year	4.59
TAZ_5439	2030	1 Year	15.72
TAZ_5460	2028	1 Year	4.83
TAZ_5460	2029	1 Year	6.09
TAZ_5460	2030	1 Year	18.98
TAZ_5481	2026	1 Year	30.71
TAZ_5481	2027	1 Year	6.07
TAZ_5481	2028	1 Year	5.34
TAZ_5481	2029	1 Year	7.24
TAZ_5481	2030	1 Year	17.48
TAZ_5541	2026	1 Year	6.34
TAZ_5541	2027	1 Year	6.29
TAZ_5541	2028	1 Year	5.5
TAZ_5541	2029	1 Year	7.64
TAZ_5541	2030	1 Year	19.72
TAZ_5601	2026	1 Year	12.43
TAZ_5601	2027	1 Year	11.16
TAZ_5601	2028	1 Year	10.33
TAZ_5601	2029	1 Year	10.7
TAZ_5601	2030	1 Year	19.81
TAZ_5602	2026	1 Year	5.36
TAZ_5602	2027	1 Year	5.37
TAZ_5602	2028	1 Year	4.59
TAZ_5602	2029	1 Year	5.96
TAZ_5602	2030	1 Year	22.54
TAZ_5606	2030	1 Year	21.07
TAZ_5608	2026	1 Year	4.41
TAZ_5608	2027	1 Year	4.3
TAZ_5608	2028	1 Year	3.49
TAZ_5608	2029	1 Year	5.54
TAZ_5608	2030	1 Year	16.79
TAZ_5611	2028	1 Year	4.58
TAZ_5611	2029	1 Year	5.97
TAZ_5611	2030	1 Year	18.5
TAZ_5612	2027	1 Year	5.37
TAZ_5612	2028	1 Year	4.57
TAZ_5612	2029	1 Year	22.38
TAZ_5612	2030	1 Year	22.99
TAZ_5614	2026	1 Year	5.35
TAZ_5614	2027	1 Year	6.1
TAZ_5614	2028	1 Year	5.08
TAZ_5614	2029	1 Year	7.11
TAZ_5614	2030	1 Year	17.47
TAZ_5626	2026	1 Year	6.24
TAZ_5626	2027	1 Year	6.21
TAZ_5626	2028	1 Year	8.5
TAZ_5626	2029	1 Year	6.03
TAZ_5626	2030	1 Year	17.48
TAZ_5634	2026	1 Year	6.96
TAZ_5634	2027	1 Year	6.67
TAZ_5634	2028	1 Year	5.69
TAZ_5634	2029	1 Year	9.21
TAZ_5634	2030	1 Year	38.27
TAZ_5636	2026	1 Year	4.42
TAZ_5636	2027	1 Year	4.32
TAZ_5636	2028	1 Year	3.51
TAZ_5636	2029	1 Year	4.58
TAZ_5636	2030	1 Year	19.87
TAZ_5637	2026	1 Year	5.11
TAZ_5637	2027	1 Year	4.96
TAZ_5637	2028	1 Year	4.1
TAZ_5637	2029	1 Year	5.9
TAZ_5637	2030	1 Year	21.75
TAZ_5669	2026	1 Year	4.39
TAZ_5669	2027	1 Year	4.29
TAZ_5669	2028	1 Year	3.48
TAZ_5669	2029	1 Year	4.55
TAZ_5669	2030	1 Year	16.95
TAZ_5670	2026	1 Year	11.61
TAZ_5670	2027	1 Year	4.29
TAZ_5670	2028	1 Year	3.48
TAZ_5670	2029	1 Year	4.55
TAZ_5680	2026	1 Year	6.95
TAZ_5680	2027	1 Year	6.66
TAZ_5680	2028	1 Year	5.67
TAZ_5680	2029	1 Year	9.19
TAZ_5680	2030	1 Year	38.2
TAZ_5693	2026	1 Year	4.4
TAZ_5693	2027	1 Year	4.29
TAZ_5693	2028	1 Year	3.49
TAZ_5693	2029	1 Year	4.56
TAZ_5693	2030	1 Year	17.3
TAZ_5694	2026	1 Year	4.7
TAZ_5694	2027	1 Year	5.63
TAZ_5694	2028	1 Year	3.51
TAZ_5694	2029	1 Year	4.58
TAZ_5694	2030	1 Year	17.89
TAZ_5698	2026	1 Year	7.32
TAZ_5698	2027	1 Year	10.07
TAZ_5698	2028	1 Year	8.58
TAZ_5698	2029	1 Year	10.63
TAZ_5698	2030	1 Year	29.16
TAZ_5788	2026	1 Year	5.29
TAZ_5788	2027	1 Year	8.52
TAZ_5788	2028	1 Year	6.11
TAZ_5788	2029	1 Year	6.46
TAZ_5788	2030	1 Year	20.82
TAZ_5857	2026	1 Year	4.44
TAZ_5857	2027	1 Year	4.34
TAZ_5857	2028	1 Year	3.52
TAZ_5857	2029	1 Year	4.6
TAZ_5857	2030	1 Year	17.5
TAZ_5973	2026	1 Year	5.35
TAZ_5973	2027	1 Year	8.4
TAZ_5973	2028	1 Year	6.0
TAZ_5973	2029	1 Year	6.35
TAZ_5973	2030	1 Year	24.18
TAZ_6005	2026	1 Year	5.5
TAZ_6005	2027	1 Year	5.52
TAZ_6005	2028	1 Year	4.81
TAZ_6005	2029	1 Year	6.1
TAZ_6005	2030	1 Year	38.32
TAZ_6037	2027	1 Year	5.53
TAZ_6037	2028	1 Year	4.82
TAZ_6037	2029	1 Year	6.11
TAZ_6037	2030	1 Year	38.33
TAZ_6099	2026	1 Year	4.41
TAZ_6099	2027	1 Year	4.31
TAZ_6099	2028	1 Year	3.5
TAZ_6099	2029	1 Year	4.58
TAZ_6099	2030	1 Year	17.18
TAZ_6100	2026	1 Year	5.41
TAZ_6100	2027	1 Year	5.42
TAZ_6100	2028	1 Year	4.66
TAZ_6100	2029	1 Year	22.38
TAZ_6100	2030	1 Year	25.05
TAZ_6102	2026	1 Year	23.52
TAZ_6102	2027	1 Year	4.32
TAZ_6102	2028	1 Year	3.51
TAZ_6102	2029	1 Year	4.58
TAZ_6102	2030	1 Year	15.66
TAZ_6105	2030	1 Year	28.25
TAZ_6106	2028	1 Year	7.98
TAZ_6106	2029	1 Year	9.43
TAZ_6106	2030	1 Year	20.58
TAZ_6120	2030	1 Year	21.51
TAZ_6133	2026	1 Year	5.41
TAZ_6133	2027	1 Year	26.9
TAZ_6133	2028	1 Year	5.4
TAZ_6133	2029	1 Year	7.64
TAZ_6133	2030	1 Year	19.89
TAZ_6204	2026	1 Year	5.88
TAZ_6204	2027	1 Year	6.12
TAZ_6204	2028	1 Year	5.33
TAZ_6204	2029	1 Year	7.35
TAZ_6204	2030	1 Year	18.07
TAZ_6245	2026	1 Year	7.14
TAZ_6245	2027	1 Year	6.55
TAZ_6245	2028	1 Year	8.6
TAZ_6245	2029	1 Year	10.82
TAZ_6245	2030	1 Year	24.88
TAZ_6407	2026	1 Year	6.06
TAZ_6407	2027	1 Year	6.06
TAZ_6407	2028	1 Year	5.22
TAZ_6407	2029	1 Year	7.25
TAZ_6407	2030	1 Year	17.73
TAZ_6434	2026	1 Year	5.43
TAZ_6434	2027	1 Year	5.47
TAZ_6434	2028	1 Year	4.68
TAZ_6434	2029	1 Year	13.94
TAZ_6434	2030	1 Year	12.17
TAZ_6545	2026	1 Year	6.96
TAZ_6545	2027	1 Year	7.08
TAZ_6545	2028	1 Year	9.54
TAZ_6545	2029	1 Year	9.34
TAZ_6545	2030	1 Year	31.29
TAZ_6561	2030	1 Year	21.55
TAZ_6631	2026	1 Year	6.43
TAZ_6631	2027	1 Year	6.4
TAZ_6631	2028	1 Year	5.53
TAZ_6631	2029	1 Year	7.86
TAZ_6631	2030	1 Year	21.09
TAZ_6701	2026	1 Year	3.47
TAZ_6701	2027	1 Year	6.46
TAZ_6701	2028	1 Year	6.02
TAZ_6701	2029	1 Year	17.41
TAZ_6701	2030	1 Year	10.62
TAZ_712	2026	1 Year	7.06
TAZ_712	2027	1 Year	6.75
TAZ_712	2028	1 Year	5.76
TAZ_712	2029	1 Year	9.27
TAZ_712	2030	1 Year	38.59
TAZ_715	2026	1 Year	7.06
TAZ_715	2027	1 Year	6.76
TAZ_715	2028	1 Year	5.76
TAZ_715	2029	1 Year	9.27
TAZ_715	2030	1 Year	38.6
TAZ_821	2030	1 Year	21.52
TAZ_837	2026	1 Year	5.76
TAZ_837	2027	1 Year	7.58
TAZ_837	2028	1 Year	5.71
TAZ_837	2029	1 Year	7.82
TAZ_837	2030	1 Year	17.5
TAZ_848	2030	1 Year	18.47
TAZ_864	2026	1 Year	4.11
TAZ_864	2027	1 Year	6.48
TAZ_864	2028	1 Year	18.02
TAZ_864	2029	1 Year	6.65
TAZ_864	2030	1 Year	24.17
TAZ_906	2026	1 Year	7.08
TAZ_906	2027	1 Year	6.77
