Network_ID	Year	Period	Hydrogen_Price
TAZ_1353	2035	1 Year	8.98
TAZ_137	2031	1 Year	29.34
TAZ_137	2032	1 Year	13.64
TAZ_137	2033	1 Year	17.1
TAZ_137	2034	1 Year	14.34
TAZ_137	2035	1 Year	138.0
TAZ_1380	2032	1 Year	3.05
TAZ_1380	2033	1 Year	3.35
TAZ_1380	2034	1 Year	4.11
TAZ_1380	2035	1 Year	12.8
TAZ_1399	2032	1 Year	3.05
TAZ_1399	2033	1 Year	3.74
TAZ_1399	2034	1 Year	4.09
TAZ_1399	2035	1 Year	14.5
TAZ_1408	2035	1 Year	16.0
TAZ_1435	2034	1 Year	5.51
TAZ_1435	2035	1 Year	8.98
TAZ_156	2026	1 Year	5.57
TAZ_156	2027	1 Year	5.31
TAZ_156	2028	1 Year	8.9
TAZ_156	2029	1 Year	4.4
TAZ_156	2030	1 Year	3.74
TAZ_156	2031	1 Year	3.38
TAZ_156	2032	1 Year	1.63
TAZ_156	2033	1 Year	5.68
TAZ_156	2034	1 Year	3.77
TAZ_156	2035	1 Year	9.12
TAZ_160	2034	1 Year	1.94
TAZ_160	2035	1 Year	218.18
TAZ_161	2032	1 Year	2.94
TAZ_161	2033	1 Year	4.6
TAZ_161	2034	1 Year	3.72
TAZ_161	2035	1 Year	11.22
TAZ_162	2031	1 Year	16.18
TAZ_162	2032	1 Year	1.44
TAZ_162	2033	1 Year	6.0
TAZ_162	2034	1 Year	4.06
TAZ_162	2035	1 Year	19.56
TAZ_1624	2031	1 Year	3.02
TAZ_1624	2032	1 Year	3.26
TAZ_1624	2033	1 Year	3.76
TAZ_1624	2034	1 Year	4.11
TAZ_1624	2035	1 Year	10.73
TAZ_163	2033	1 Year	5.61
TAZ_163	2034	1 Year	3.72
TAZ_163	2035	1 Year	36.6
TAZ_164	2031	1 Year	15.93
TAZ_164	2032	1 Year	1.25
TAZ_164	2033	1 Year	5.63
TAZ_164	2034	1 Year	3.72
TAZ_164	2035	1 Year	16.8
TAZ_165	2026	1 Year	5.56
TAZ_165	2027	1 Year	5.33
TAZ_165	2028	1 Year	7.22
TAZ_165	2029	1 Year	4.41
TAZ_165	2030	1 Year	6.65
TAZ_165	2031	1 Year	3.38
TAZ_165	2032	1 Year	2.95
TAZ_165	2033	1 Year	4.6
TAZ_165	2034	1 Year	3.73
TAZ_165	2035	1 Year	9.16
TAZ_167	2026	1 Year	5.29
TAZ_167	2027	1 Year	5.05
TAZ_167	2028	1 Year	6.82
TAZ_167	2029	1 Year	4.39
TAZ_167	2030	1 Year	3.74
TAZ_167	2031	1 Year	3.37
TAZ_167	2032	1 Year	2.94
TAZ_167	2033	1 Year	4.59
TAZ_167	2034	1 Year	3.71
TAZ_167	2035	1 Year	12.78
TAZ_1677	2026	1 Year	5.28
TAZ_1677	2027	1 Year	5.04
TAZ_1677	2028	1 Year	6.81
TAZ_1677	2029	1 Year	4.38
TAZ_1677	2030	1 Year	4.97
TAZ_1677	2031	1 Year	3.33
TAZ_1677	2032	1 Year	4.8
TAZ_1677	2033	1 Year	4.57
TAZ_1677	2034	1 Year	3.74
TAZ_1677	2035	1 Year	8.97
TAZ_1691	2033	1 Year	3.33
TAZ_1691	2034	1 Year	3.73
TAZ_1691	2035	1 Year	10.46
TAZ_1718	2032	1 Year	3.05
TAZ_1718	2033	1 Year	3.35
TAZ_1718	2034	1 Year	3.73
TAZ_1718	2035	1 Year	19.55
TAZ_1731	2032	1 Year	3.05
TAZ_1731	2033	1 Year	3.35
TAZ_1731	2034	1 Year	3.73
TAZ_1731	2035	1 Year	16.86
TAZ_1892	2026	1 Year	5.27
TAZ_1892	2027	1 Year	5.04
TAZ_1892	2028	1 Year	6.8
TAZ_1892	2029	1 Year	4.38
TAZ_1892	2030	1 Year	6.61
TAZ_1892	2031	1 Year	2.95
TAZ_1892	2032	1 Year	3.08
TAZ_1892	2033	1 Year	3.35
TAZ_1892	2034	1 Year	3.74
TAZ_1892	2035	1 Year	9.27
TAZ_1917	2031	1 Year	3.56
TAZ_1917	2032	1 Year	3.46
TAZ_1917	2033	1 Year	3.7
TAZ_1917	2034	1 Year	3.86
TAZ_1917	2035	1 Year	14.25
TAZ_1937	2030	1 Year	22.84
TAZ_1937	2031	1 Year	3.88
TAZ_1937	2032	1 Year	3.45
TAZ_1937	2033	1 Year	3.69
TAZ_1937	2034	1 Year	3.86
TAZ_1937	2035	1 Year	17.5
TAZ_1944	2027	1 Year	5.03
TAZ_1944	2028	1 Year	6.8
TAZ_1944	2029	1 Year	7.79
TAZ_1944	2030	1 Year	3.74
TAZ_1944	2031	1 Year	3.32
TAZ_1944	2032	1 Year	2.98
TAZ_1944	2033	1 Year	4.56
TAZ_1944	2034	1 Year	3.73
TAZ_1944	2035	1 Year	8.96
TAZ_202	2026	1 Year	5.28
TAZ_202	2027	1 Year	5.04
TAZ_202	2028	1 Year	15.27
TAZ_2021	2029	1 Year	4.38
TAZ_2021	2030	1 Year	3.78
TAZ_2021	2031	1 Year	3.33
TAZ_2021	2032	1 Year	2.98
TAZ_2021	2033	1 Year	4.56
TAZ_2021	2034	1 Year	3.73
TAZ_2021	2035	1 Year	11.9
TAZ_210	2032	1 Year	1.28
TAZ_210	2033	1 Year	13.68
TAZ_210	2034	1 Year	8.91
TAZ_210	2035	1 Year	9.06
TAZ_2103	2034	1 Year	3.7
TAZ_2103	2035	1 Year	25.58
TAZ_2113	2032	1 Year	3.05
TAZ_2113	2033	1 Year	3.35
TAZ_2113	2034	1 Year	3.73
TAZ_2113	2035	1 Year	9.98
TAZ_212	2029	1 Year	4.38
TAZ_212	2030	1 Year	3.73
TAZ_212	2031	1 Year	6.65
TAZ_212	2035	1 Year	9.06
TAZ_2149	2029	1 Year	4.38
TAZ_2149	2030	1 Year	3.78
TAZ_2149	2031	1 Year	3.33
TAZ_2149	2032	1 Year	2.98
TAZ_2149	2033	1 Year	4.57
TAZ_2149	2034	1 Year	3.74
TAZ_2149	2035	1 Year	11.15
TAZ_2200	2026	1 Year	5.27
TAZ_2200	2027	1 Year	5.03
TAZ_2200	2028	1 Year	9.15
TAZ_2200	2029	1 Year	4.37
TAZ_2200	2030	1 Year	3.77
TAZ_2200	2031	1 Year	3.32
TAZ_2200	2032	1 Year	2.97
TAZ_2200	2033	1 Year	4.56
TAZ_2200	2034	1 Year	3.73
TAZ_2200	2035	1 Year	8.93
TAZ_2211	2031	1 Year	3.04
TAZ_2211	2032	1 Year	4.09
TAZ_2211	2033	1 Year	3.69
TAZ_2211	2034	1 Year	4.04
TAZ_2211	2035	1 Year	8.79
TAZ_2234	2026	1 Year	5.4
TAZ_2234	2027	1 Year	5.15
TAZ_2234	2028	1 Year	7.28
TAZ_2234	2029	1 Year	4.37
TAZ_2234	2030	1 Year	4.85
TAZ_2234	2031	1 Year	3.32
TAZ_2234	2032	1 Year	2.97
TAZ_2234	2033	1 Year	3.25
TAZ_2234	2034	1 Year	3.73
TAZ_2234	2035	1 Year	6.9
TAZ_228	2026	1 Year	5.29
TAZ_228	2027	1 Year	5.05
TAZ_228	2028	1 Year	6.82
TAZ_228	2029	1 Year	4.39
TAZ_228	2030	1 Year	3.74
TAZ_228	2031	1 Year	3.36
TAZ_228	2032	1 Year	2.96
TAZ_228	2033	1 Year	4.59
TAZ_228	2034	1 Year	3.74
TAZ_228	2035	1 Year	22.43
TAZ_2305	2034	1 Year	3.7
TAZ_2305	2035	1 Year	15.39
TAZ_2308	2026	1 Year	5.25
TAZ_2308	2027	1 Year	5.02
TAZ_2308	2028	1 Year	6.78
TAZ_2308	2029	1 Year	4.36
TAZ_2308	2030	1 Year	3.72
TAZ_2308	2031	1 Year	3.32
TAZ_2308	2032	1 Year	2.97
TAZ_2308	2033	1 Year	4.55
TAZ_2308	2034	1 Year	3.73
TAZ_2308	2035	1 Year	12.79
TAZ_2312	2029	1 Year	4.36
TAZ_2312	2030	1 Year	3.72
TAZ_2312	2031	1 Year	3.32
TAZ_2312	2032	1 Year	2.97
TAZ_2312	2033	1 Year	7.81
TAZ_2312	2034	1 Year	3.73
TAZ_2312	2035	1 Year	8.95
TAZ_2313	2026	1 Year	5.26
TAZ_2313	2027	1 Year	5.02
TAZ_2313	2028	1 Year	6.79
TAZ_2313	2029	1 Year	4.36
TAZ_2313	2030	1 Year	3.71
TAZ_2313	2031	1 Year	3.32
TAZ_2313	2032	1 Year	2.97
TAZ_2313	2033	1 Year	4.56
TAZ_2313	2034	1 Year	3.73
TAZ_2313	2035	1 Year	10.31
TAZ_2332	2031	1 Year	3.02
TAZ_2332	2032	1 Year	3.08
TAZ_2332	2033	1 Year	3.9
TAZ_2332	2034	1 Year	35.1
TAZ_2332	2035	1 Year	13.03
TAZ_2478	2032	1 Year	95.87
TAZ_2478	2033	1 Year	4.55
TAZ_2478	2034	1 Year	3.72
TAZ_2478	2035	1 Year	10.84
TAZ_2479	2027	1 Year	5.0
TAZ_2479	2028	1 Year	6.77
TAZ_2479	2029	1 Year	4.35
TAZ_2479	2030	1 Year	3.69
TAZ_2479	2031	1 Year	6.66
TAZ_2479	2032	1 Year	2.94
TAZ_2479	2033	1 Year	4.55
TAZ_2479	2034	1 Year	3.72
TAZ_2479	2035	1 Year	8.91
TAZ_2506	2033	1 Year	4.55
TAZ_2506	2034	1 Year	3.72
TAZ_2506	2035	1 Year	10.8
TAZ_2509	2026	1 Year	89.12
TAZ_2509	2027	1 Year	82.67
TAZ_2509	2028	1 Year	919.31
TAZ_2509	2029	1 Year	4.33
TAZ_2509	2030	1 Year	3.68
TAZ_2509	2031	1 Year	3.3
TAZ_2509	2032	1 Year	2.92
TAZ_2509	2033	1 Year	4.54
TAZ_2509	2034	1 Year	3.69
TAZ_2509	2035	1 Year	67.35
TAZ_2519	2034	1 Year	3.72
TAZ_2519	2035	1 Year	11.0
TAZ_2525	2026	1 Year	5.52
TAZ_2525	2027	1 Year	5.26
TAZ_2525	2028	1 Year	8.07
TAZ_2525	2029	1 Year	4.35
TAZ_2525	2030	1 Year	3.7
TAZ_2525	2031	1 Year	3.31
TAZ_2525	2032	1 Year	4.77
TAZ_2525	2033	1 Year	4.55
TAZ_2525	2034	1 Year	3.72
TAZ_2525	2035	1 Year	8.92
TAZ_2550	2030	1 Year	153.99
TAZ_2550	2031	1 Year	3.32
TAZ_2550	2032	1 Year	2.97
TAZ_2550	2033	1 Year	4.55
TAZ_2550	2034	1 Year	3.72
TAZ_2550	2035	1 Year	11.36
TAZ_2557	2032	1 Year	24.82
TAZ_2557	2033	1 Year	40.9
TAZ_2557	2034	1 Year	4.08
TAZ_2557	2035	1 Year	13.33
TAZ_2565	2026	1 Year	5.24
TAZ_2565	2027	1 Year	5.0
TAZ_2565	2028	1 Year	6.77
TAZ_2565	2029	1 Year	4.34
TAZ_2565	2030	1 Year	3.69
TAZ_2565	2031	1 Year	20.0
TAZ_262	2026	1 Year	5.25
TAZ_262	2027	1 Year	5.02
TAZ_262	2028	1 Year	6.79
TAZ_262	2029	1 Year	4.36
TAZ_262	2030	1 Year	3.7
TAZ_262	2031	1 Year	3.34
TAZ_262	2032	1 Year	2.92
TAZ_262	2033	1 Year	4.57
TAZ_262	2034	1 Year	3.69
TAZ_262	2035	1 Year	10.38
TAZ_263	2026	1 Year	5.26
TAZ_263	2027	1 Year	5.02
TAZ_263	2028	1 Year	6.98
TAZ_263	2029	1 Year	4.37
TAZ_263	2030	1 Year	3.7
TAZ_263	2031	1 Year	3.34
TAZ_263	2032	1 Year	2.93
TAZ_263	2033	1 Year	4.57
TAZ_263	2034	1 Year	3.69
TAZ_263	2035	1 Year	10.51
TAZ_273	2026	1 Year	10.08
TAZ_273	2027	1 Year	9.49
TAZ_273	2028	1 Year	55.99
TAZ_273	2029	1 Year	4.38
TAZ_273	2030	1 Year	3.71
TAZ_273	2031	1 Year	3.35
TAZ_273	2032	1 Year	2.93
TAZ_273	2033	1 Year	4.58
TAZ_273	2034	1 Year	3.7
TAZ_273	2035	1 Year	15.53
TAZ_274	2031	1 Year	3.47
TAZ_274	2032	1 Year	3.12
TAZ_274	2033	1 Year	3.73
TAZ_274	2034	1 Year	4.0
TAZ_274	2035	1 Year	56.68
TAZ_2743	2035	1 Year	10.54
TAZ_2795	2026	1 Year	5.21
TAZ_2795	2027	1 Year	4.98
TAZ_2795	2028	1 Year	6.75
TAZ_2795	2029	1 Year	4.33
TAZ_2795	2030	1 Year	4.16
TAZ_2795	2031	1 Year	3.83
TAZ_2795	2032	1 Year	3.47
TAZ_2795	2033	1 Year	5.03
TAZ_2795	2034	1 Year	4.22
TAZ_2795	2035	1 Year	9.29
TAZ_281	2026	1 Year	27.55
TAZ_281	2027	1 Year	25.66
TAZ_281	2028	1 Year	254.73
TAZ_281	2029	1 Year	4.4
TAZ_281	2030	1 Year	3.74
TAZ_281	2031	1 Year	3.37
TAZ_281	2032	1 Year	2.94
TAZ_281	2033	1 Year	4.59
TAZ_281	2034	1 Year	3.74
TAZ_281	2035	1 Year	18.77
TAZ_2822	2026	1 Year	5.21
TAZ_2822	2027	1 Year	4.98
TAZ_2822	2028	1 Year	6.75
TAZ_2822	2029	1 Year	4.33
TAZ_2822	2030	1 Year	3.65
TAZ_2822	2031	1 Year	3.32
TAZ_2822	2032	1 Year	2.95
TAZ_2822	2033	1 Year	4.54
TAZ_2822	2034	1 Year	3.71
TAZ_2822	2035	1 Year	10.21
TAZ_2872	2026	1 Year	5.22
TAZ_2872	2027	1 Year	7.46
TAZ_2872	2028	1 Year	6.75
TAZ_2872	2029	1 Year	4.34
TAZ_2872	2030	1 Year	3.65
TAZ_2872	2031	1 Year	3.32
TAZ_2872	2032	1 Year	2.95
TAZ_2872	2033	1 Year	4.54
TAZ_2872	2034	1 Year	3.71
TAZ_2872	2035	1 Year	10.01
TAZ_2893	2035	1 Year	70.87
TAZ_2900	2030	1 Year	296.4
TAZ_2900	2031	1 Year	20.52
TAZ_2900	2032	1 Year	22.17
TAZ_2900	2033	1 Year	4.54
TAZ_2900	2034	1 Year	5.82
TAZ_2900	2035	1 Year	8.72
TAZ_2909	2031	1 Year	18.51
TAZ_2909	2032	1 Year	4.02
TAZ_2909	2033	1 Year	3.69
TAZ_2909	2034	1 Year	4.95
TAZ_2909	2035	1 Year	21.65
TAZ_2912	2026	1 Year	5.21
TAZ_2912	2027	1 Year	4.98
TAZ_2912	2028	1 Year	10.38
TAZ_2912	2029	1 Year	4.33
TAZ_2912	2030	1 Year	3.65
TAZ_2912	2031	1 Year	3.32
TAZ_2912	2032	1 Year	2.95
TAZ_2912	2033	1 Year	4.53
TAZ_2912	2034	1 Year	3.71
TAZ_2912	2035	1 Year	8.81
TAZ_2917	2032	1 Year	2.96
TAZ_2917	2033	1 Year	4.54
TAZ_2917	2034	1 Year	5.09
TAZ_2917	2035	1 Year	8.86
TAZ_2935	2029	1 Year	4.33
TAZ_2935	2030	1 Year	3.64
TAZ_2935	2031	1 Year	3.31
TAZ_2935	2032	1 Year	2.95
TAZ_2935	2033	1 Year	4.53
TAZ_2935	2034	1 Year	3.7
TAZ_2935	2035	1 Year	10.38
TAZ_2946	2035	1 Year	10.58
TAZ_2949	2029	1 Year	4.34
TAZ_2949	2030	1 Year	3.66
TAZ_2949	2031	1 Year	6.03
TAZ_2949	2032	1 Year	2.96
TAZ_2949	2033	1 Year	4.54
TAZ_2949	2034	1 Year	3.71
TAZ_2949	2035	1 Year	8.85
TAZ_3013	2026	1 Year	18.12
TAZ_3013	2027	1 Year	16.93
TAZ_3013	2028	1 Year	147.95
TAZ_3013	2029	1 Year	4.31
TAZ_3013	2030	1 Year	3.65
TAZ_3013	2031	1 Year	3.29
TAZ_3013	2032	1 Year	2.89
TAZ_3013	2033	1 Year	4.53
TAZ_3013	2034	1 Year	3.65
TAZ_3013	2035	1 Year	17.23
TAZ_3016	2031	1 Year	5006.02
TAZ_3016	2032	1 Year	4635.07
TAZ_3016	2033	1 Year	4291.08
TAZ_3016	2034	1 Year	1272.4
TAZ_3016	2035	1 Year	38826.97
TAZ_3021	2026	1 Year	5.23
TAZ_3021	2027	1 Year	5.0
TAZ_3021	2028	1 Year	6.77
TAZ_3021	2029	1 Year	4.34
TAZ_3021	2030	1 Year	3.68
TAZ_3021	2031	1 Year	3.32
TAZ_3021	2032	1 Year	2.91
TAZ_3021	2033	1 Year	4.56
TAZ_3021	2034	1 Year	3.67
TAZ_3021	2035	1 Year	19.63
TAZ_3022	2026	1 Year	5.22
TAZ_3022	2027	1 Year	4.98
TAZ_3022	2028	1 Year	6.76
TAZ_3022	2029	1 Year	4.33
TAZ_3022	2030	1 Year	3.67
TAZ_3022	2031	1 Year	3.31
TAZ_3022	2032	1 Year	2.91
TAZ_3022	2033	1 Year	4.55
TAZ_3022	2034	1 Year	3.67
TAZ_3022	2035	1 Year	21.63
TAZ_3202	2026	1 Year	5.27
TAZ_3202	2027	1 Year	5.03
TAZ_3202	2028	1 Year	6.8
TAZ_3202	2029	1 Year	4.37
TAZ_3202	2030	1 Year	3.74
TAZ_3202	2031	1 Year	3.33
TAZ_3202	2032	1 Year	2.98
TAZ_3202	2033	1 Year	4.57
TAZ_3202	2034	1 Year	3.74
TAZ_3202	2035	1 Year	12.1
TAZ_3252	2026	1 Year	5.26
TAZ_3252	2027	1 Year	5.02
TAZ_3252	2028	1 Year	6.79
TAZ_3252	2029	1 Year	4.36
TAZ_3252	2030	1 Year	14.45
TAZ_3252	2031	1 Year	3.32
TAZ_3301	2026	1 Year	5.23
TAZ_3301	2027	1 Year	5.0
TAZ_3301	2028	1 Year	6.77
TAZ_3301	2029	1 Year	4.35
TAZ_3301	2030	1 Year	5.03
TAZ_3301	2031	1 Year	7.04
TAZ_3301	2032	1 Year	2.97
TAZ_3315	2032	1 Year	2.98
TAZ_3315	2033	1 Year	4.55
TAZ_3315	2034	1 Year	3.73
TAZ_3315	2035	1 Year	11.0
TAZ_3321	2026	1 Year	5.24
TAZ_3321	2027	1 Year	5.01
TAZ_3321	2028	1 Year	6.77
TAZ_3321	2029	1 Year	4.35
TAZ_3321	2030	1 Year	33.38
TAZ_3361	2026	1 Year	19.7
TAZ_3361	2027	1 Year	18.4
TAZ_3361	2028	1 Year	151.35
TAZ_3361	2029	1 Year	4.35
TAZ_3361	2030	1 Year	3.66
TAZ_3361	2031	1 Year	3.33
TAZ_3361	2032	1 Year	2.98
TAZ_3361	2033	1 Year	4.55
TAZ_3361	2034	1 Year	3.73
TAZ_3361	2035	1 Year	31.79
TAZ_337	2026	1 Year	17.02
TAZ_337	2027	1 Year	15.91
TAZ_337	2028	1 Year	16.88
TAZ_337	2029	1 Year	25.77
TAZ_337	2030	1 Year	108.22
TAZ_3414	2026	1 Year	42.91
TAZ_3414	2027	1 Year	39.88
TAZ_3414	2028	1 Year	397.05
TAZ_3414	2029	1 Year	4.35
TAZ_3414	2030	1 Year	3.67
TAZ_3414	2031	1 Year	3.33
TAZ_3414	2032	1 Year	3.02
TAZ_3414	2033	1 Year	4.54
TAZ_3414	2034	1 Year	3.72
TAZ_3414	2035	1 Year	54.55
TAZ_347	2031	1 Year	5.18
TAZ_347	2032	1 Year	1.31
TAZ_347	2033	1 Year	5.68
TAZ_347	2034	1 Year	3.77
TAZ_347	2035	1 Year	14.25
TAZ_3599	2031	1 Year	1.57
TAZ_3599	2032	1 Year	4.04
TAZ_3599	2033	1 Year	3.71
TAZ_3599	2034	1 Year	4.96
TAZ_3599	2035	1 Year	13.0
TAZ_3601	2026	1 Year	5.22
TAZ_3601	2027	1 Year	4.98
TAZ_3601	2028	1 Year	6.76
TAZ_3601	2029	1 Year	4.33
TAZ_3601	2030	1 Year	4.06
TAZ_3601	2031	1 Year	3.72
TAZ_3601	2032	1 Year	3.42
TAZ_3601	2033	1 Year	4.93
TAZ_3601	2034	1 Year	4.11
TAZ_3601	2035	1 Year	9.17
TAZ_3602	2028	1 Year	6.75
TAZ_3602	2029	1 Year	4.33
TAZ_3602	2030	1 Year	7.24
TAZ_3602	2031	1 Year	3.32
TAZ_3602	2032	1 Year	3.01
TAZ_3602	2033	1 Year	4.53
TAZ_3602	2034	1 Year	3.71
TAZ_3602	2035	1 Year	8.78
TAZ_3604	2026	1 Year	5.69
TAZ_3604	2027	1 Year	5.42
TAZ_3604	2028	1 Year	9.27
TAZ_3604	2029	1 Year	4.34
TAZ_3604	2030	1 Year	3.66
TAZ_3604	2031	1 Year	3.32
TAZ_3604	2032	1 Year	2.98
TAZ_3604	2033	1 Year	4.54
TAZ_3604	2034	1 Year	3.71
TAZ_3604	2035	1 Year	11.68
TAZ_3802	2026	1 Year	5.23
TAZ_3802	2027	1 Year	4.99
TAZ_3802	2028	1 Year	6.76
TAZ_3802	2029	1 Year	4.34
TAZ_3802	2030	1 Year	3.66
TAZ_3802	2031	1 Year	3.32
TAZ_3802	2032	1 Year	6.8
TAZ_3802	2033	1 Year	4.54
TAZ_3802	2034	1 Year	3.71
TAZ_3802	2035	1 Year	8.79
TAZ_3857	2034	1 Year	4.6
TAZ_3857	2035	1 Year	27.23
TAZ_3919	2031	1 Year	1.61
TAZ_3919	2032	1 Year	4.09
TAZ_3919	2033	1 Year	3.75
TAZ_3919	2034	1 Year	5.0
TAZ_3919	2035	1 Year	8.78
TAZ_414	2026	1 Year	5.25
TAZ_414	2027	1 Year	5.02
TAZ_414	2028	1 Year	6.79
TAZ_414	2029	1 Year	4.36
TAZ_414	2030	1 Year	3.7
TAZ_414	2031	1 Year	6.1
TAZ_414	2032	1 Year	2.92
TAZ_414	2033	1 Year	4.57
TAZ_414	2034	1 Year	3.68
TAZ_414	2035	1 Year	9.01
TAZ_426	2031	1 Year	104.08
TAZ_426	2032	1 Year	5.54
TAZ_426	2033	1 Year	7.43
TAZ_426	2034	1 Year	2.33
TAZ_426	2035	1 Year	41.9
TAZ_4355	2027	1 Year	4.99
TAZ_4355	2028	1 Year	6.76
TAZ_4355	2029	1 Year	4.34
TAZ_4355	2030	1 Year	5.57
TAZ_4355	2031	1 Year	1.06
TAZ_4355	2032	1 Year	3.65
TAZ_4355	2033	1 Year	3.35
TAZ_4355	2034	1 Year	4.63
TAZ_4355	2035	1 Year	7.57
TAZ_4408	2026	1 Year	5.23
TAZ_4408	2027	1 Year	4.99
TAZ_4408	2028	1 Year	7.71
TAZ_4408	2029	1 Year	4.34
TAZ_4408	2030	1 Year	3.66
TAZ_4408	2031	1 Year	3.32
TAZ_4408	2032	1 Year	3.01
TAZ_4408	2033	1 Year	7.01
TAZ_4408	2034	1 Year	3.72
TAZ_4408	2035	1 Year	8.78
TAZ_4413	2031	1 Year	1.98
TAZ_4413	2032	1 Year	4.43
TAZ_4413	2033	1 Year	4.07
TAZ_4413	2034	1 Year	5.29
TAZ_4413	2035	1 Year	13.02
TAZ_456	2031	1 Year	5.45
TAZ_456	2032	1 Year	1.53
TAZ_456	2033	1 Year	5.89
TAZ_456	2034	1 Year	3.96
TAZ_456	2035	1 Year	12.48
TAZ_460	2033	1 Year	2.21
TAZ_460	2034	1 Year	2.01
TAZ_460	2035	1 Year	35.77
TAZ_4619	2026	1 Year	5.22
TAZ_4619	2027	1 Year	4.98
TAZ_4619	2028	1 Year	6.75
TAZ_4619	2029	1 Year	4.34
TAZ_4619	2030	1 Year	3.66
TAZ_4619	2031	1 Year	3.31
TAZ_4619	2032	1 Year	3.01
TAZ_4619	2033	1 Year	4.53
TAZ_4619	2034	1 Year	3.73
TAZ_4619	2035	1 Year	11.38
TAZ_4700	2031	1 Year	1.99
TAZ_4700	2032	1 Year	4.04
TAZ_4700	2033	1 Year	3.71
TAZ_4700	2034	1 Year	4.96
TAZ_4700	2035	1 Year	9.35
TAZ_4737	2026	1 Year	5.69
TAZ_4737	2027	1 Year	5.41
TAZ_4737	2028	1 Year	9.11
TAZ_4737	2029	1 Year	4.34
TAZ_4737	2030	1 Year	5.16
TAZ_4737	2031	1 Year	1.55
TAZ_4737	2032	1 Year	3.65
TAZ_4737	2033	1 Year	3.35
TAZ_4737	2034	1 Year	4.63
TAZ_4737	2035	1 Year	7.49
TAZ_507	2026	1 Year	5.27
TAZ_507	2027	1 Year	5.04
TAZ_507	2028	1 Year	6.8
TAZ_507	2029	1 Year	4.38
TAZ_507	2030	1 Year	3.72
TAZ_507	2031	1 Year	3.36
TAZ_507	2032	1 Year	2.93
TAZ_507	2033	1 Year	4.58
TAZ_507	2034	1 Year	3.69
TAZ_507	2035	1 Year	12.84
TAZ_5110	2026	1 Year	5.31
TAZ_5110	2027	1 Year	5.09
TAZ_5110	2028	1 Year	7.24
TAZ_5110	2029	1 Year	4.31
TAZ_5110	2030	1 Year	3.63
TAZ_5110	2031	1 Year	3.31
TAZ_5110	2032	1 Year	2.97
TAZ_5110	2033	1 Year	4.52
TAZ_5110	2034	1 Year	3.67
TAZ_5110	2035	1 Year	9.85
TAZ_5111	2026	1 Year	5.19
TAZ_5111	2027	1 Year	4.96
TAZ_5111	2028	1 Year	6.73
TAZ_5111	2029	1 Year	4.31
TAZ_5111	2030	1 Year	4.33
