Network ID	Year	Period	Fueling-Station Demand [kg]	Ammonia [kg]	Biofuels [kg]	Methanol [kg]	FT Fuels [kg]	Metals [kg]	Natural Gas Blending [kg]	Seasonal Grid Storage [kg]	Other [kg]	station_kg_day
TAZ_877	2035	1 Year	3885693.338	0	0	0	0	0	0	0	0	10645.73517260274
TAZ_6003	2035	1 Year	3974369.873	0	0	0	0	0	0	0	0	10888.684583561644
TAZ_6245	2035	1 Year	4015000.0	0	0	0	0	0	0	0	0	11000.0
TAZ_5608	2035	1 Year	4015000.0	0	0	0	0	0	0	0	0	11000.0
TAZ_5973	2035	1 Year	4015000.0	0	0	0	0	0	0	0	0	11000.0
TAZ_6134	2035	1 Year	4283335.185	0	0	0	0	0	0	0	0	11735.164890410957
TAZ_4355	2035	1 Year	4630222.079	0	0	0	0	0	0	0	0	12685.539942465753
TAZ_5670	2035	1 Year	5158357.669	0	0	0	0	0	0	0	0	14132.48676438356
TAZ_5698	2035	1 Year	5374336.042	0	0	0	0	0	0	0	0	14724.208334246576
TAZ_5148	2035	1 Year	5475000.0	0	0	0	0	0	0	0	0	15000.0
TAZ_2525	2035	1 Year	5475000.0	0	0	0	0	0	0	0	0	15000.0
TAZ_5857	2035	1 Year	5475000.0	0	0	0	0	0	0	0	0	15000.0
TAZ_528	2035	1 Year	5787801.7447999995	0	0	0	0	0	0	0	0	15856.991081643835
TAZ_5693	2035	1 Year	5840000.0	0	0	0	0	0	0	0	0	16000.0
TAZ_3599	2035	1 Year	6141495.359999999	0	0	0	0	0	0	0	0	16826.014684931506
TAZ_162	2035	1 Year	6714662.887	0	0	0	0	0	0	0	0	18396.33667671233
TAZ_5604	2035	1 Year	6989022.898999999	0	0	0	0	0	0	0	0	19148.007942465752
TAZ_1892	2035	1 Year	7037989.881	0	0	0	0	0	0	0	0	19282.164057534246
TAZ_5481	2035	1 Year	7226431.682999999	0	0	0	0	0	0	0	0	19798.442967123287
TAZ_4413	2035	1 Year	7240689.32	0	0	0	0	0	0	0	0	19837.50498630137
TAZ_5669	2035	1 Year	7300000.0	0	0	0	0	0	0	0	0	20000.0
TAZ_4737	2035	1 Year	7300000.0	0	0	0	0	0	0	0	0	20000.0
TAZ_864	2035	1 Year	7474974.007	0	0	0	0	0	0	0	0	20479.38084109589
TAZ_6668	2035	1 Year	7499270.223	0	0	0	0	0	0	0	0	20545.945816438358
TAZ_3919	2035	1 Year	7519484.364999999	0	0	0	0	0	0	0	0	20601.32702739726
TAZ_262	2035	1 Year	7959319.8334	0	0	0	0	0	0	0	0	21806.355707945204
TAZ_2822	2035	1 Year	7847500.0	0	0	0	0	0	0	0	0	21500.0
TAZ_6251	2035	1 Year	8341337.708	0	0	0	0	0	0	0	0	22852.980021917807
TAZ_263	2035	1 Year	9672500.0	0	0	0	0	0	0	0	0	26500.0
TAZ_5146	2035	1 Year	10054110.2	0	0	0	0	0	0	0	0	27545.507397260273
TAZ_5139	2035	1 Year	10353409.26	0	0	0	0	0	0	0	0	28365.504821917806
TAZ_5198	2035	1 Year	10950000.0	0	0	0	0	0	0	0	0	30000.0
TAZ_6053	2035	1 Year	10998247.0	0	0	0	0	0	0	0	0	30132.183561643837
TAZ_5680	2035	1 Year	11597297.44	0	0	0	0	0	0	0	0	31773.417643835615
TAZ_5625	2035	1 Year	13146777.16	0	0	0	0	0	0	0	0	36018.56756164384
TAZ_5853	2035	1 Year	14655673.32	0	0	0	0	0	0	0	0	40152.529643835616
TAZ_522	2035	1 Year	14992624.436399998	0	0	0	0	0	0	0	0	41075.68338739726
TAZ_456	2035	1 Year	15403280.44	0	0	0	0	0	0	0	0	42200.768328767124
TAZ_2313	2035	1 Year	15878605.109999998	0	0	0	0	0	0	0	0	43503.02769863013
TAZ_5614	2035	1 Year	16607500.0	0	0	0	0	0	0	0	0	45500.0
TAZ_5668	2035	1 Year	16702527.12	0	0	0	0	0	0	0	0	45760.3482739726
TAZ_5110	2035	1 Year	22265000.0	0	0	0	0	0	0	0	0	61000.0
TAZ_2872	2035	1 Year	25058813.45	0	0	0	0	0	0	0	0	68654.28342465754
TAZ_6099	2035	1 Year	26584517.84	0	0	0	0	0	0	0	0	72834.2954520548
TAZ_156	2035	1 Year	26645971.22	0	0	0	0	0	0	0	0	73002.66087671233
TAZ_5788	2035	1 Year	28061578.714549996	0	0	0	0	0	0	0	0	76881.03757410958
TAZ_5140	2035	1 Year	61243505.379999995	0	0	0	0	0	0	0	0	167790.42569863013
TAZ_5138	2035	1 Year	79935000.0	0	0	0	0	0	0	0	0	219000.0
TAZ_2234	2035	1 Year	87294803.53	0	0	0	0	0	0	0	0	239163.84528767123
TAZ_2915	2036	1 Year	11376.18716	0	0	0	0	0	0	0	0	31.16763605479452
TAZ_2904	2036	1 Year	12483.817730000002	0	0	0	0	0	0	0	0	34.20224035616439
TAZ_3023	2036	1 Year	15754.93571	0	0	0	0	0	0	0	0	43.16420742465753
TAZ_3400	2036	1 Year	19292.94317	0	0	0	0	0	0	0	0	52.8573785479452
TAZ_5101	2036	1 Year	20107.31912	0	0	0	0	0	0	0	0	55.08854553424658
TAZ_3018	2036	1 Year	27134.20467	0	0	0	0	0	0	0	0	74.34028676712329
TAZ_280	2036	1 Year	28415.23915	0	0	0	0	0	0	0	0	77.8499702739726
TAZ_2509	2036	1 Year	38617.42609	0	0	0	0	0	0	0	0	105.80116736986301
TAZ_3016	2036	1 Year	44874.29419	0	0	0	0	0	0	0	0	122.94327175342465
TAZ_3414	2036	1 Year	49130.37430999999	0	0	0	0	0	0	0	0	134.6037652328767
TAZ_137	2036	1 Year	59437.760969999996	0	0	0	0	0	0	0	0	162.84318073972602
TAZ_170	2036	1 Year	76816.14282	0	0	0	0	0	0	0	0	210.45518580821917
TAZ_158	2036	1 Year	94000.54642	0	0	0	0	0	0	0	0	257.53574361643837
TAZ_3252	2036	1 Year	97343.22	0	0	0	0	0	0	0	0	266.69375342465753
TAZ_104	2036	1 Year	101943.5855	0	0	0	0	0	0	0	0	279.29749452054796
TAZ_3361	2036	1 Year	147789.94228	0	0	0	0	0	0	0	0	404.9039514520548
TAZ_2923	2036	1 Year	189443.26109	0	0	0	0	0	0	0	0	519.0226331232877
TAZ_3000	2036	1 Year	142990.6121	0	0	0	0	0	0	0	0	391.7551016438356
TAZ_3022	2036	1 Year	149297.1938	0	0	0	0	0	0	0	0	409.0334076712329
TAZ_5144	2036	1 Year	150006.6705	0	0	0	0	0	0	0	0	410.9771794520548
TAZ_337	2036	1 Year	265995.74820000003	0	0	0	0	0	0	0	0	728.755474520548
TAZ_228	2036	1 Year	164271.10431	0	0	0	0	0	0	0	0	450.05782002739727
TAZ_3304	2036	1 Year	418709.3292	0	0	0	0	0	0	0	0	1147.1488471232876
TAZ_281	2036	1 Year	179347.1011	0	0	0	0	0	0	0	0	491.3619208219178
TAZ_2798	2036	1 Year	182500.0	0	0	0	0	0	0	0	0	500.0
TAZ_3211	2036	1 Year	396874.86928	0	0	0	0	0	0	0	0	1087.3284089863014
TAZ_2914	2036	1 Year	182500.0	0	0	0	0	0	0	0	0	500.0
TAZ_2931	2036	1 Year	182500.0	0	0	0	0	0	0	0	0	500.0
TAZ_2744	2036	1 Year	182500.0	0	0	0	0	0	0	0	0	500.0
TAZ_4352	2036	1 Year	182500.0	0	0	0	0	0	0	0	0	500.0
TAZ_3301	2036	1 Year	182500.0	0	0	0	0	0	0	0	0	500.0
TAZ_416	2036	1 Year	312619.15655	0	0	0	0	0	0	0	0	856.4908398630137
TAZ_3703	2036	1 Year	243677.05718	0	0	0	0	0	0	0	0	667.6083758356165
TAZ_2739	2036	1 Year	182500.0	0	0	0	0	0	0	0	0	500.0
TAZ_3519	2036	1 Year	182500.0	0	0	0	0	0	0	0	0	500.0
TAZ_2545	2036	1 Year	298616.5707	0	0	0	0	0	0	0	0	818.1275909589041
TAZ_1653	2036	1 Year	210973.12903999997	0	0	0	0	0	0	0	0	578.0085727123287
TAZ_2023	2036	1 Year	328658.130345	0	0	0	0	0	0	0	0	900.4332338219178
TAZ_2029	2036	1 Year	182500.0	0	0	0	0	0	0	0	0	500.0
TAZ_1403	2036	1 Year	291145.2869	0	0	0	0	0	0	0	0	797.6583202739725
TAZ_6120	2036	1 Year	205516.88140999997	0	0	0	0	0	0	0	0	563.0599490684931
TAZ_1360	2036	1 Year	182500.0	0	0	0	0	0	0	0	0	500.0
TAZ_1341	2036	1 Year	182500.0	0	0	0	0	0	0	0	0	500.0
TAZ_6561	2036	1 Year	182500.0	0	0	0	0	0	0	0	0	500.0
TAZ_166	2036	1 Year	182500.0	0	0	0	0	0	0	0	0	500.0
TAZ_6105	2036	1 Year	182500.0	0	0	0	0	0	0	0	0	500.0
TAZ_129	2036	1 Year	182500.0	0	0	0	0	0	0	0	0	500.0
TAZ_712	2036	1 Year	182500.0	0	0	0	0	0	0	0	0	500.0
TAZ_2009	2036	1 Year	182500.0	0	0	0	0	0	0	0	0	500.0
TAZ_848	2036	1 Year	334304.11799999996	0	0	0	0	0	0	0	0	915.9016931506849
TAZ_2532	2036	1 Year	182500.0	0	0	0	0	0	0	0	0	500.0
TAZ_857	2036	1 Year	182500.0	0	0	0	0	0	0	0	0	500.0
TAZ_1686	2036	1 Year	182500.0	0	0	0	0	0	0	0	0	500.0
TAZ_1192	2036	1 Year	182500.0	0	0	0	0	0	0	0	0	500.0
TAZ_880	2036	1 Year	182500.0	0	0	0	0	0	0	0	0	500.0
TAZ_2736	2036	1 Year	271758.905711	0	0	0	0	0	0	0	0	744.5449471534247
TAZ_821	2036	1 Year	350485.53612	0	0	0	0	0	0	0	0	960.2343455342466
TAZ_202	2036	1 Year	182500.0	0	0	0	0	0	0	0	0	500.0
TAZ_1413	2036	1 Year	345073.60799999995	0	0	0	0	0	0	0	0	945.4071452054793
TAZ_2530	2036	1 Year	241564.79502	0	0	0	0	0	0	0	0	661.821356219178
TAZ_3687	2036	1 Year	337066.415	0	0	0	0	0	0	0	0	923.4696301369862
TAZ_5600	2036	1 Year	211793.57501	0	0	0	0	0	0	0	0	580.256369890411
TAZ_2518	2036	1 Year	200506.67189999996	0	0	0	0	0	0	0	0	549.3333476712328
TAZ_209	2036	1 Year	204481.4232	0	0	0	0	0	0	0	0	560.223077260274
TAZ_3131	2036	1 Year	300248.70517000003	0	0	0	0	0	0	0	0	822.5991922465754
TAZ_3007	2036	1 Year	383678.14497	0	0	0	0	0	0	0	0	1051.1729999178083
TAZ_128	2036	1 Year	213395.1168	0	0	0	0	0	0	0	0	584.6441556164383
TAZ_3021	2036	1 Year	217384.6029	0	0	0	0	0	0	0	0	595.5742545205479
TAZ_3013	2036	1 Year	217912.75150000004	0	0	0	0	0	0	0	0	597.0212369863015
TAZ_3321	2036	1 Year	218829.6948	0	0	0	0	0	0	0	0	599.5334104109589
TAZ_2603	2036	1 Year	219167.16739999998	0	0	0	0	0	0	0	0	600.4579928767123
TAZ_2567	2036	1 Year	328308.96746	0	0	0	0	0	0	0	0	899.4766231780823
TAZ_2740	2036	1 Year	226245.0452	0	0	0	0	0	0	0	0	619.8494389041095
TAZ_2018	2036	1 Year	228174.5519	0	0	0	0	0	0	0	0	625.1357586301369
TAZ_2227	2036	1 Year	551107.76657	0	0	0	0	0	0	0	0	1509.8842919726028
TAZ_1678	2036	1 Year	276068.47239999997	0	0	0	0	0	0	0	0	756.3519791780822
TAZ_3207	2036	1 Year	234336.7795	0	0	0	0	0	0	0	0	642.0185739726028
TAZ_2783	2036	1 Year	355040.6354	0	0	0	0	0	0	0	0	972.7140695890412
TAZ_6207	2036	1 Year	240284.8146	0	0	0	0	0	0	0	0	658.3145605479452
TAZ_3121	2036	1 Year	249286.2355	0	0	0	0	0	0	0	0	682.9759876712329
TAZ_2208	2036	1 Year	251097.886	0	0	0	0	0	0	0	0	687.9394136986301
TAZ_2624	2036	1 Year	446726.9124900001	0	0	0	0	0	0	0	0	1223.9093492876714
TAZ_2903	2036	1 Year	255527.1205	0	0	0	0	0	0	0	0	700.074302739726
TAZ_2473	2036	1 Year	259957.63889999996	0	0	0	0	0	0	0	0	712.2127093150684
TAZ_425	2036	1 Year	272539.08013	0	0	0	0	0	0	0	0	746.6824113150685
TAZ_6434	2036	1 Year	273750.0	0	0	0	0	0	0	0	0	750.0
TAZ_5606	2036	1 Year	273750.0	0	0	0	0	0	0	0	0	750.0
TAZ_212	2036	1 Year	273750.0	0	0	0	0	0	0	0	0	750.0
TAZ_2900	2036	1 Year	273750.0	0	0	0	0	0	0	0	0	750.0
TAZ_126	2036	1 Year	286403.2397	0	0	0	0	0	0	0	0	784.6664101369862
TAZ_124	2036	1 Year	295626.9046	0	0	0	0	0	0	0	0	809.9367249315069
TAZ_2574	2036	1 Year	298718.223	0	0	0	0	0	0	0	0	818.4060904109589
TAZ_130	2036	1 Year	301501.2327	0	0	0	0	0	0	0	0	826.0307745205479
TAZ_1309	2036	1 Year	355307.95016	0	0	0	0	0	0	0	0	973.4464387945205
TAZ_902	2036	1 Year	313535.4101	0	0	0	0	0	0	0	0	859.0011235616438
TAZ_1408	2036	1 Year	473097.7704000001	0	0	0	0	0	0	0	0	1296.1582750684934
TAZ_2946	2036	1 Year	574528.82917	0	0	0	0	0	0	0	0	1574.0515867671234
TAZ_122	2036	1 Year	351102.2671	0	0	0	0	0	0	0	0	961.9240194520548
TAZ_2519	2036	1 Year	459940.8891	0	0	0	0	0	0	0	0	1260.1120249315068
TAZ_5607	2036	1 Year	355932.9156	0	0	0	0	0	0	0	0	975.1586728767123
TAZ_6273	2036	1 Year	362956.0	0	0	0	0	0	0	0	0	994.4
TAZ_2035	2036	1 Year	364885.8607	0	0	0	0	0	0	0	0	999.6872895890411
TAZ_2312	2036	1 Year	365000.0	0	0	0	0	0	0	0	0	1000.0
TAZ_2550	2036	1 Year	365000.0	0	0	0	0	0	0	0	0	1000.0
TAZ_2021	2036	1 Year	365000.0	0	0	0	0	0	0	0	0	1000.0
TAZ_6106	2036	1 Year	365000.0	0	0	0	0	0	0	0	0	1000.0
TAZ_1314	2036	1 Year	365000.0	0	0	0	0	0	0	0	0	1000.0
TAZ_1320	2036	1 Year	365000.0	0	0	0	0	0	0	0	0	1000.0
TAZ_2479	2036	1 Year	403368.30818999995	0	0	0	0	0	0	0	0	1105.1186525753424
TAZ_3802	2036	1 Year	365000.0	0	0	0	0	0	0	0	0	1000.0
TAZ_1023	2036	1 Year	367336.0599	0	0	0	0	0	0	0	0	1006.400164109589
TAZ_2743	2036	1 Year	375534.9049	0	0	0	0	0	0	0	0	1028.862753150685
TAZ_2893	2036	1 Year	418891.15438	0	0	0	0	0	0	0	0	1147.6469983013699
TAZ_5103	2036	1 Year	403610.482	0	0	0	0	0	0	0	0	1105.7821424657534
TAZ_2305	2036	1 Year	533259.4592	0	0	0	0	0	0	0	0	1460.9848197260276
TAZ_2936	2036	1 Year	415015.6992	0	0	0	0	0	0	0	0	1137.0293128767123
TAZ_2103	2036	1 Year	415627.15260000003	0	0	0	0	0	0	0	0	1138.7045276712329
TAZ_160	2036	1 Year	420194.9073	0	0	0	0	0	0	0	0	1151.2189241095891
TAZ_3857	2036	1 Year	437328.3471	0	0	0	0	0	0	0	0	1198.1598550684932
TAZ_1435	2036	1 Year	459206.6737	0	0	0	0	0	0	0	0	1258.100475890411
TAZ_2796	2036	1 Year	462328.3339000001	0	0	0	0	0	0	0	0	1266.6529695890413
TAZ_6836	2036	1 Year	479269.8284	0	0	0	0	0	0	0	0	1313.0680230136986
TAZ_5638	2036	1 Year	483410.2832	0	0	0	0	0	0	0	0	1324.4117347945205
TAZ_1938	2036	1 Year	537434.2506	0	0	0	0	0	0	0	0	1472.4226043835617
TAZ_1814	2036	1 Year	547487.2651	0	0	0	0	0	0	0	0	1499.9651098630136
TAZ_2912	2036	1 Year	547500.0	0	0	0	0	0	0	0	0	1500.0
TAZ_5439	2036	1 Year	547500.0	0	0	0	0	0	0	0	0	1500.0
TAZ_5636	2036	1 Year	547500.0	0	0	0	0	0	0	0	0	1500.0
TAZ_6005	2036	1 Year	547500.0	0	0	0	0	0	0	0	0	1500.0
TAZ_3602	2036	1 Year	547500.0	0	0	0	0	0	0	0	0	1500.0
TAZ_1796	2036	1 Year	547500.0	0	0	0	0	0	0	0	0	1500.0
TAZ_5611	2036	1 Year	547500.0	0	0	0	0	0	0	0	0	1500.0
TAZ_6037	2036	1 Year	547500.0	0	0	0	0	0	0	0	0	1500.0
TAZ_5111	2036	1 Year	547500.0	0	0	0	0	0	0	0	0	1500.0
TAZ_6136	2036	1 Year	567050.4578	0	0	0	0	0	0	0	0	1553.5628980821916
TAZ_273	2036	1 Year	583435.5037	0	0	0	0	0	0	0	0	1598.4534347945205
TAZ_1227	2036	1 Year	708146.0481	0	0	0	0	0	0	0	0	1940.1261591780822
TAZ_715	2036	1 Year	609170.8038	0	0	0	0	0	0	0	0	1668.96110630137
TAZ_277	2036	1 Year	628112.5858	0	0	0	0	0	0	0	0	1720.8563994520548
TAZ_5634	2036	1 Year	638750.0	0	0	0	0	0	0	0	0	1750.0
TAZ_1718	2036	1 Year	741307.07429	0	0	0	0	0	0	0	0	2030.9782857260275
TAZ_460	2036	1 Year	695687.34	0	0	0	0	0	0	0	0	1905.992712328767
TAZ_6100	2036	1 Year	706062.9716	0	0	0	0	0	0	0	0	1934.4191002739728
TAZ_1731	2036	1 Year	722526.7767	0	0	0	0	0	0	0	0	1979.5254156164385
TAZ_1944	2036	1 Year	730000.0	0	0	0	0	0	0	0	0	2000.0
TAZ_5160	2036	1 Year	730000.0	0	0	0	0	0	0	0	0	2000.0
TAZ_983	2036	1 Year	774180.87181	0	0	0	0	0	0	0	0	2121.043484410959
TAZ_847	2036	1 Year	730000.0	0	0	0	0	0	0	0	0	2000.0
TAZ_1691	2036	1 Year	778164.62012	0	0	0	0	0	0	0	0	2131.9578633424658
TAZ_3315	2036	1 Year	868820.3631000001	0	0	0	0	0	0	0	0	2380.3297619178084
TAZ_2506	2036	1 Year	750638.8752	0	0	0	0	0	0	0	0	2056.544863561644
TAZ_1160	2036	1 Year	1066970.4819	0	0	0	0	0	0	0	0	2923.2067997260274
TAZ_867	2036	1 Year	808911.425	0	0	0	0	0	0	0	0	2216.195684931507
TAZ_167	2036	1 Year	821250.0	0	0	0	0	0	0	0	0	2250.0
TAZ_163	2036	1 Year	831678.148	0	0	0	0	0	0	0	0	2278.5702684931507
TAZ_5147	2036	1 Year	903626.62101	0	0	0	0	0	0	0	0	2475.689372630137
TAZ_210	2036	1 Year	894695.8251	0	0	0	0	0	0	0	0	2451.221438630137
TAZ_164	2036	1 Year	923148.0408	0	0	0	0	0	0	0	0	2529.1727145205477
TAZ_347	2036	1 Year	956659.9126	0	0	0	0	0	0	0	0	2620.9860619178085
TAZ_2557	2036	1 Year	985044.8646	0	0	0	0	0	0	0	0	2698.75305369863
TAZ_4361	2036	1 Year	999691.9684	0	0	0	0	0	0	0	0	2738.8821052054795
TAZ_2917	2036	1 Year	1060793.751	0	0	0	0	0	0	0	0	2906.2842493150683
TAZ_5699	2036	1 Year	1090643.629	0	0	0	0	0	0	0	0	2988.0647369863013
TAZ_6631	2036	1 Year	1095000.0	0	0	0	0	0	0	0	0	3000.0
TAZ_5637	2036	1 Year	1095000.0	0	0	0	0	0	0	0	0	3000.0
TAZ_2308	2036	1 Year	1114491.653	0	0	0	0	0	0	0	0	3053.4017890410955
TAZ_5602	2036	1 Year	1176532.276	0	0	0	0	0	0	0	0	3223.376098630137
TAZ_4731	2036	1 Year	1215119.316	0	0	0	0	0	0	0	0	3329.0940164383564
TAZ_2332	2036	1 Year	1216611.267	0	0	0	0	0	0	0	0	3333.1815534246575
TAZ_2113	2036	1 Year	1218041.694	0	0	0	0	0	0	0	0	3337.100531506849
TAZ_1624	2036	1 Year	1400223.531	0	0	0	0	0	0	0	0	3836.2288520547945
TAZ_103	2036	1 Year	1341816.542	0	0	0	0	0	0	0	0	3676.209704109589
TAZ_5492	2036	1 Year	1378504.004	0	0	0	0	0	0	0	0	3776.723298630137
TAZ_1399	2036	1 Year	1382750.194	0	0	0	0	0	0	0	0	3788.3566958904107
TAZ_901	2036	1 Year	1398497.259	0	0	0	0	0	0	0	0	3831.4993397260278
TAZ_1380	2036	1 Year	1399302.386	0	0	0	0	0	0	0	0	3833.7051671232875
TAZ_127	2036	1 Year	1439218.056	0	0	0	0	0	0	0	0	3943.063167123288
TAZ_2478	2036	1 Year	1457229.13	0	0	0	0	0	0	0	0	3992.4085753424656
TAZ_5612	2036	1 Year	1457229.181	0	0	0	0	0	0	0	0	3992.4087150684936
TAZ_5613	2036	1 Year	1467174.252	0	0	0	0	0	0	0	0	4019.655484931507
TAZ_3699	2036	1 Year	1468726.243	0	0	0	0	0	0	0	0	4023.907515068493
TAZ_2949	2036	1 Year	1608036.15112	0	0	0	0	0	0	0	0	4405.578496219178
TAZ_5158	2036	1 Year	1513435.337	0	0	0	0	0	0	0	0	4146.398183561644
TAZ_5159	2036	1 Year	1532034.27	0	0	0	0	0	0	0	0	4197.3541643835615
TAZ_3202	2036	1 Year	1549702.7970000003	0	0	0	0	0	0	0	0	4245.761087671233
TAZ_161	2036	1 Year	1564040.59	0	0	0	0	0	0	0	0	4285.042712328767
TAZ_6609	2036	1 Year	1615066.568	0	0	0	0	0	0	0	0	4424.839912328767
TAZ_6101	2036	1 Year	1622603.256	0	0	0	0	0	0	0	0	4445.48837260274
TAZ_5460	2036	1 Year	1673209.874	0	0	0	0	0	0	0	0	4584.136641095891
TAZ_4750	2036	1 Year	1679543.159	0	0	0	0	0	0	0	0	4601.488106849315
TAZ_1353	2036	1 Year	1708783.1070000003	0	0	0	0	0	0	0	0	4681.597553424658
TAZ_6102	2036	1 Year	1766158.226	0	0	0	0	0	0	0	0	4838.789660273973
TAZ_274	2036	1 Year	1825000.0	0	0	0	0	0	0	0	0	5000.0
TAZ_5626	2036	1 Year	1825000.0	0	0	0	0	0	0	0	0	5000.0
TAZ_1677	2036	1 Year	1825000.0	0	0	0	0	0	0	0	0	5000.0
TAZ_3604	2036	1 Year	1825000.0	0	0	0	0	0	0	0	0	5000.0
TAZ_2200	2036	1 Year	1825000.0	0	0	0	0	0	0	0	0	5000.0
TAZ_5541	2036	1 Year	1825000.0	0	0	0	0	0	0	0	0	5000.0
TAZ_2795	2036	1 Year	1825000.0	0	0	0	0	0	0	0	0	5000.0
TAZ_6407	2036	1 Year	1825000.0	0	0	0	0	0	0	0	0	5000.0
TAZ_2211	2036	1 Year	1825000.0	0	0	0	0	0	0	0	0	5000.0
TAZ_6133	2036	1 Year	2007500.0	0	0	0	0	0	0	0	0	5500.0
TAZ_5601	2036	1 Year	2007500.0	0	0	0	0	0	0	0	0	5500.0
TAZ_6701	2036	1 Year	2034689.202	0	0	0	0	0	0	0	0	5574.490964383562
TAZ_1937	2036	1 Year	2050885.922	0	0	0	0	0	0	0	0	5618.865539726027
TAZ_109	2036	1 Year	2062296.152	0	0	0	0	0	0	0	0	5650.126443835617
TAZ_2149	2036	1 Year	2264277.50924	0	0	0	0	0	0	0	0	6203.500025315068
TAZ_2909	2036	1 Year	2167725.655	0	0	0	0	0	0	0	0	5938.974397260274
TAZ_4619	2036	1 Year	2190000.0	0	0	0	0	0	0	0	0	6000.0
TAZ_4403	2036	1 Year	2192018.606	0	0	0	0	0	0	0	0	6005.530427397261
TAZ_5145	2036	1 Year	2291605.216	0	0	0	0	0	0	0	0	6278.370454794521
TAZ_6508	2036	1 Year	2300485.411	0	0	0	0	0	0	0	0	6302.699756164383
TAZ_1917	2036	1 Year	2326457.442	0	0	0	0	0	0	0	0	6373.856005479452
TAZ_6658	2036	1 Year	2418957.71	0	0	0	0	0	0	0	0	6627.2813972602735
TAZ_5603	2036	1 Year	2451664.936	0	0	0	0	0	0	0	0	6716.890235616439
TAZ_3601	2036	1 Year	2555000.0	0	0	0	0	0	0	0	0	7000.0
TAZ_6114	2036	1 Year	2693202.807	0	0	0	0	0	0	0	0	7378.6378273972605
TAZ_4408	2036	1 Year	3054693.4897	0	0	0	0	0	0	0	0	8369.023259452055
TAZ_5115	2036	1 Year	2959549.40665	0	0	0	0	0	0	0	0	8108.354538767123
TAZ_6545	2036	1 Year	2952987.297	0	0	0	0	0	0	0	0	8090.376156164383
TAZ_6204	2036	1 Year	2982350.28	0	0	0	0	0	0	0	0	8170.822684931506
TAZ_414	2036	1 Year	3194731.001	0	0	0	0	0	0	0	0	8752.687673972603
TAZ_2935	2036	1 Year	3244820.22	0	0	0	0	0	0	0	0	8889.918410958904
TAZ_5609	2036	1 Year	3285000.0	0	0	0	0	0	0	0	0	9000.0
TAZ_434	2036	1 Year	3435263.176	0	0	0	0	0	0	0	0	9411.679934246575
TAZ_471	2036	1 Year	3464429.503	0	0	0	0	0	0	0	0	9491.587679452055
TAZ_5114	2036	1 Year	3612681.667	0	0	0	0	0	0	0	0	9897.757991780822
TAZ_5694	2036	1 Year	3650000.0	0	0	0	0	0	0	0	0	10000.0
TAZ_5616	2036	1 Year	3650000.0	0	0	0	0	0	0	0	0	10000.0
TAZ_5194	2036	1 Year	3724381.634	0	0	0	0	0	0	0	0	10203.785298630137
TAZ_426	2036	1 Year	3776685.5659999996	0	0	0	0	0	0	0	0	10347.083742465753
TAZ_4700	2036	1 Year	3819898.797	0	0	0	0	0	0	0	0	10465.476156164383
TAZ_837	2036	1 Year	3882521.6452599997	0	0	0	0	0	0	0	0	10637.045603452054
TAZ_5546	2036	1 Year	3911842.897	0	0	0	0	0	0	0	0	10717.3778
TAZ_6003	2036	1 Year	3982495.8989999997	0	0	0	0	0	0	0	0	10910.94766849315
TAZ_5973	2036	1 Year	4015000.0	0	0	0	0	0	0	0	0	11000.0
TAZ_5608	2036	1 Year	4015000.0	0	0	0	0	0	0	0	0	11000.0
TAZ_6245	2036	1 Year	4015000.0	0	0	0	0	0	0	0	0	11000.0
TAZ_4766	2036	1 Year	4327757.037	0	0	0	0	0	0	0	0	11856.868594520547
TAZ_6134	2036	1 Year	4375668.148	0	0	0	0	0	0	0	0	11988.131912328767
TAZ_4355	2036	1 Year	4653177.663	0	0	0	0	0	0	0	0	12748.431953424657
TAZ_877	2036	1 Year	4869661.86	0	0	0	0	0	0	0	0	13341.539342465754
TAZ_507	2036	1 Year	5182164.80552	0	0	0	0	0	0	0	0	14197.711795945204
TAZ_5857	2036	1 Year	5475000.0	0	0	0	0	0	0	0	0	15000.0
TAZ_2525	2036	1 Year	5475000.0	0	0	0	0	0	0	0	0	15000.0
TAZ_5693	2036	1 Year	5576274.553	0	0	0	0	0	0	0	0	15277.464528767125
TAZ_528	2036	1 Year	5812855.89634	0	0	0	0	0	0	0	0	15925.632592712329
TAZ_165	2036	1 Year	5736581.194	0	0	0	0	0	0	0	0	15716.660805479452
TAZ_3599	2036	1 Year	6227196.288	0	0	0	0	0	0	0	0	17060.811747945205
TAZ_5698	2036	1 Year	6483448.864	0	0	0	0	0	0	0	0	17762.8736
TAZ_5604	2036	1 Year	6763629.109	0	0	0	0	0	0	0	0	18530.49070958904
TAZ_162	2036	1 Year	6831730.309	0	0	0	0	0	0	0	0	18717.06933972603
TAZ_5681	2036	1 Year	6935000.0	0	0	0	0	0	0	0	0	19000.0
TAZ_4413	2036	1 Year	7252551.456	0	0	0	0	0	0	0	0	19870.003989041095
TAZ_5481	2036	1 Year	7295895.347	0	0	0	0	0	0	0	0	19988.754375342465
TAZ_5669	2036	1 Year	7300000.0	0	0	0	0	0	0	0	0	20000.0
TAZ_4737	2036	1 Year	7300000.0	0	0	0	0	0	0	0	0	20000.0
TAZ_6668	2036	1 Year	7514166.178	0	0	0	0	0	0	0	0	20586.756652054795
TAZ_2838	2036	1 Year	7665000.0	0	0	0	0	0	0	0	0	21000.0
