Network_ID	Year	Period	Hydrogen_Price
TAZ_1408	2026	1 Year	2.86
TAZ_1408	2027	1 Year	3.78
TAZ_1408	2028	1 Year	3.51
TAZ_2312	2026	1 Year	6.49
TAZ_2312	2027	1 Year	6.32
TAZ_2312	2028	1 Year	5.87
TAZ_2947	2026	1 Year	6.54
TAZ_2947	2027	1 Year	6.37
TAZ_2947	2028	1 Year	5.85
TAZ_4619	2026	1 Year	4.75
TAZ_4619	2027	1 Year	4.41
TAZ_4619	2028	1 Year	5.35
TAZ_531	2026	1 Year	6.45
TAZ_531	2027	1 Year	6.28
TAZ_531	2028	1 Year	5.83
TAZ_6424	2026	1 Year	6.35
TAZ_6424	2027	1 Year	6.19
TAZ_6424	2028	1 Year	5.68
TAZ_1408	2029	1 Year	2.58
TAZ_1408	2030	1 Year	3.98
TAZ_1408	2031	1 Year	4.62
TAZ_2312	2029	1 Year	6.27
TAZ_2312	2030	1 Year	4.07
TAZ_2312	2031	1 Year	4.6
TAZ_2947	2029	1 Year	6.31
TAZ_2947	2030	1 Year	3.88
TAZ_2947	2031	1 Year	4.41
TAZ_4619	2029	1 Year	1.08
TAZ_4619	2030	1 Year	3.98
TAZ_4619	2031	1 Year	3.69
TAZ_531	2029	1 Year	6.31
TAZ_531	2030	1 Year	3.92
TAZ_531	2031	1 Year	4.57
TAZ_6424	2029	1 Year	6.07
TAZ_6424	2030	1 Year	3.76
TAZ_6424	2031	1 Year	4.28
TAZ_1408	2032	1 Year	6.99
TAZ_1408	2033	1 Year	8.03
TAZ_1408	2034	1 Year	6.44
TAZ_2312	2032	1 Year	6.91
TAZ_2312	2033	1 Year	7.91
TAZ_2312	2034	1 Year	6.48
TAZ_2947	2032	1 Year	6.94
TAZ_2947	2033	1 Year	7.87
TAZ_2947	2034	1 Year	6.45
TAZ_4619	2032	1 Year	3.42
TAZ_4619	2033	1 Year	5.15
TAZ_4619	2034	1 Year	6.41
TAZ_531	2032	1 Year	6.94
TAZ_531	2033	1 Year	7.93
TAZ_531	2034	1 Year	6.4
TAZ_6424	2032	1 Year	6.82
TAZ_6424	2033	1 Year	7.61
TAZ_6424	2034	1 Year	6.32
TAZ_1408	2035	1 Year	5.42
TAZ_1408	2036	1 Year	3.85
TAZ_1408	2037	1 Year	3.97
TAZ_2312	2035	1 Year	5.47
TAZ_2312	2036	1 Year	5.91
TAZ_2312	2037	1 Year	3.97
TAZ_2947	2035	1 Year	5.43
TAZ_2947	2036	1 Year	5.95
TAZ_2947	2037	1 Year	4.09
TAZ_4619	2035	1 Year	5.41
TAZ_4619	2036	1 Year	5.92
TAZ_4619	2037	1 Year	4.08
TAZ_531	2035	1 Year	5.38
TAZ_531	2036	1 Year	5.82
TAZ_531	2037	1 Year	3.96
TAZ_6424	2035	1 Year	5.33
TAZ_6424	2036	1 Year	5.83
TAZ_6424	2037	1 Year	4.01
TAZ_1408	2038	1 Year	3.47
TAZ_1408	2039	1 Year	3.42
