Technology	Year	Nameplate Capacity [kg/yr]	Production?	Lifetime [yr]	Scaling Exponent	Capital Cost [$]	Capital Cost [$/km]	Fixed Operating Cost [fraction of CapCost/y]	Fixed Operating Cost [$/km/yr]	Variable Operating Cost [$/kg]	Variable Operating Cost [$/km/kg]	Maximum Utilization [kg/kg]	Storage Technology	Storage [kg]
GH2 Pipeline Station (700bar)	2025	54700	No	20	0	3486285	0	0.112824707	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2025	54750	No	20	0	3486285	0	0.112824707	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2025	182500	No	20	0.630781673	3669774	0	0.10826915	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2025	365000	No	20	1.14647926	5919453	0	0.106350202	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2025	547500	No	20	0.999701219	9760637	0	0.104722854	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2025	730000	No	20	1.017905592	12796207	0	0.102132924	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2025	1095000	No	20	1.144625077	20127822	0	0.105815874	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2025	1460000	No	20	0.503625684	26540003	0	0.091206304	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2025	2044000	No	20	0.309885057	32033934	0	0.091897975	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2025	2774000	No	20	0.163479605	36327160	0	0.093067861	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2025	3832500	No	20	0.944835065	40039611	0	0.095061557	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2025	5288850	No	20	0.208131946	56798252	0	0.096392905	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2025	8030000	No	20	1	63246093	0	0.097295611	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2030	5	No	20	0	1892025	0	0.11539252	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2030	54700	No	20	0	1892025	0	0.11539252	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2030	54750	No	20	0	1892025	0	0.11539252	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2030	182500	No	20	0.617452858	1991605	0	0.110630484	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2030	365000	No	20	1.125789455	3055449	0	0.108456402	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2030	547500	No	20	1.016901322	4822994	0	0.106620655	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2030	730000	No	20	0.993560334	6462002	0	0.103570207	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2030	1095000	No	20	1.18705106	9667727	0	0.107667404	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2030	1460000	No	20	0.491780105	13602948	0	0.091500761	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2030	2044000	No	20	0.285566569	16050771	0	0.092113269	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2030	2774000	No	20	0.129527286	17513354	0	0.093319969	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2030	3832500	No	20	0.90763533	18262146	0	0.095420396	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2030	5288850	No	20	0.194504985	24463073	0	0.096813849	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2030	8030000	No	20	1	26532937	0	0.097804318	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2015	365	No	30	0	9805665.087	0	0.093429406	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2015	1044370.941	No	30	0	9805665.087	0	0.093429406	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2015	1045370.941	No	30	0.757684364	8914240.988	0	0.093429406	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2015	1858437.228	No	30	0.833505078	13785185.83	0	0.083379575	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2015	3303888.406	No	30	0.933302347	22268284.83	0	0.075003828	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2015	10441918.91	No	30	0.969720278	65179230.98	0	0.063920064	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2015	33001620.27	No	30	0.993614763	198944408.7	0	0.058505547	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2015	104301417.1	No	30	0.997656441	624159565.6	0	0.056183586	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2015	329643985	No	30	0.999457355	1967339772	0	0.055185776	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2015	1041837780	No	30	1	6213883818	0	0.054760528	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2020	365	No	30	0	8154875.781	0	0.093429406	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2020	1044370.941	No	30	0	8154875.781	0	0.093429406	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2020	1045370.941	No	30	0.755322144	7413523.437	0	0.100971101	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2020	1858437.228	No	30	0.831388511	11448870.78	0	0.088672304	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2020	3303888.406	No	30	0.930484131	18471744.56	0	0.078361573	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2020	10441918.91	No	30	0.969996211	53891709.66	0	0.064564565	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2020	33001620.27	No	30	0.99328164	164544119.5	0	0.057805414	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2020	104301417.1	No	30	0.997606829	516035737	0	0.054880112	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2020	329643985	No	30	0.999486	1626442545	0	0.053623163	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2020	1041837780	No	30	1	5137322132	0	0.053087563	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2025	365	No	30	0	6504086.476	0	0.093429406	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2025	1044370.941	No	30	0	6504086.476	0	0.093429406	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2025	1045370.941	No	30	0.751754743	5912805.887	0	0.108512795	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2025	1858437.228	No	30	0.82818173	9112555.729	0	0.093965034	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2025	3303888.406	No	30	0.926190213	14675204.28	0	0.081719317	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2025	10441918.91	No	30	0.970418186	42604188.33	0	0.065209066	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2025	33001620.27	No	30	0.992772164	130143830.3	0	0.057105281	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2025	104301417.1	No	30	0.99753091	407911908.4	0	0.053576639	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2025	329643985	No	30	0.999529836	1285545317	0	0.052060549	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2025	1041837780	No	30	1	4060760446	0	0.051414599	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2030	365	No	30	0	6021941.042	0	0.093429406	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2030	1044370.941	No	30	0	6021941.042	0	0.093429406	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2030	1045370.941	No	30	0.748597274	5474491.856	0	0.112252479	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2030	1858437.228	No	30	0.825610954	8421731.849	0	0.096695187	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2030	3303888.406	No	30	0.923940326	13542629.22	0	0.083545389	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2030	10441918.91	No	30	0.97028502	39214504.91	0	0.06572065	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2030	33001620.27	No	30	0.99251181	119770944.5	0	0.056947548	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2030	104301417.1	No	30	0.997478462	375287553.1	0	0.053116591	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2030	329643985	No	30	0.999541005	1182657407	0	0.051470398	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2030	1041837780	No	30	1	3735807738	0	0.050769073	0	0	0	1	No Storage	0.00E+00
GH2 Truck	2015	1099582.584	No	30	0.732535615	1.10E+07	0	0.074178794	0	0	0	1	No Storage	0.00E+00
GH2 Truck	2015	1954813.483	No	30	0.782427682	1.67E+07	0	0.076005537	0	0	0	1	No Storage	0.00E+00
GH2 Truck	2015	3475223.97	No	30	0.874859409	2.62E+07	0	0.07772398	0	0	0	1	No Storage	0.00E+00
GH2 Truck	2015	10983423.9	No	30	0.957225394	7.18E+07	0	0.079866989	0	0	0	1	No Storage	0.00E+00
GH2 Truck	2015	34713043.45	No	30	0.985487547	2.16E+08	0	0.080535307	0	0	0	1	No Storage	0.00E+00
GH2 Truck	2015	109710359.6	No	30	0.997117743	6.72E+08	0	0.08079624	0	0	0	1	No Storage	0.00E+00
GH2 Truck	2015	346738914.1	No	30	0.998931035	2.12E+09	0	0.080845834	0	0	0	1	No Storage	0.00E+00
GH2 Truck	2015	1095866198	No	30	1	6.68E+09	0	0.080869093	0	0	0	1	No Storage	0.00E+00
GH2 Truck	2020	1099582.584	No	30	0.732931139	8.93E+06	0	0.078137445	0	0	0	1	No Storage	0.00E+00
GH2 Truck	2020	1954813.483	No	30	0.781998463	1.36E+07	0	0.080486823	0	0	0	1	No Storage	0.00E+00
GH2 Truck	2020	3475223.97	No	30	0.87484337	2.13E+07	0	0.082703999	0	0	0	1	No Storage	0.00E+00
GH2 Truck	2020	10983423.9	No	30	0.957195496	5.84E+07	0	0.08546977	0	0	0	1	No Storage	0.00E+00
GH2 Truck	2020	34713043.45	No	30	0.98546448	1.76E+08	0	0.086332011	0	0	0	1	No Storage	0.00E+00
GH2 Truck	2020	109710359.6	No	30	0.997115111	5.46E+08	0	0.086669366	0	0	0	1	No Storage	0.00E+00
GH2 Truck	2020	346738914.1	No	30	0.99892741	1.72E+09	0	0.086733444	0	0	0	1	No Storage	0.00E+00
GH2 Truck	2020	1095866198	No	30	1	5.43E+09	0	0.086763659	0	0	0	1	No Storage	0.00E+00
GH2 Truck	2025	1099582.584	No	30	0.733562447	6.88E+06	0	0.082096096	0	0	0	1	No Storage	0.00E+00
GH2 Truck	2025	1954813.483	No	30	0.781313355	1.05E+07	0	0.084968109	0	0	0	1	No Storage	0.00E+00
GH2 Truck	2025	3475223.97	No	30	0.87481776	1.64E+07	0	0.087684018	0	0	0	1	No Storage	0.00E+00
GH2 Truck	2025	10983423.9	No	30	0.957147753	4.50E+07	0	0.09107255	0	0	0	1	No Storage	0.00E+00
GH2 Truck	2025	34713043.45	No	30	0.985427644	1.35E+08	0	0.092128716	0	0	0	1	No Storage	0.00E+00
GH2 Truck	2025	109710359.6	No	30	0.997110906	4.21E+08	0	0.092542493	0	0	0	1	No Storage	0.00E+00
GH2 Truck	2025	346738914.1	No	30	0.99892162	1.32E+09	0	0.092621054	0	0	0	1	No Storage	0.00E+00
GH2 Truck	2025	1095866198	No	30	1	4.18E+09	0	0.092658225	0	0	0	1	No Storage	0.00E+00
GH2 Truck	2030	1099582.584	No	30	0.733849218	6.23E+06	0	0.08431371	0	0	0	1	No Storage	0.00E+00
GH2 Truck	2030	1954813.483	No	30	0.78100214	9.50E+06	0	0.087471941	0	0	0	1	No Storage	0.00E+00
GH2 Truck	2030	3475223.97	No	30	0.874806123	1.49E+07	0	0.090463231	0	0	0	1	No Storage	0.00E+00
GH2 Truck	2030	10983423.9	No	30	0.957126058	4.07E+07	0	0.09419559	0	0	0	1	No Storage	0.00E+00
GH2 Truck	2030	34713043.45	No	30	0.985410903	1.23E+08	0	0.095358745	0	0	0	1	No Storage	0.00E+00
GH2 Truck	2030	109710359.6	No	30	0.997108995	3.81E+08	0	0.095814874	0	0	0	1	No Storage	0.00E+00
GH2 Truck	2030	346738914.1	No	30	0.998918989	1.20E+09	0	0.095901451	0	0	0	1	No Storage	0.00E+00
GH2 Truck	2030	1095866198	No	30	1	3.79E+09	0	0.095942515	0	0	0	1	No Storage	0.00E+00
GH2 Truck Link	2015	1100000	No	30	1	0	1333.497108	0.074178794	0	0	0	1	No Storage	0.00E+00
GH2 Truck Link	2015	1950000	No	30	1	0	3612.53546	0.076005537	0	0	0	1	No Storage	0.00E+00
GH2 Truck Link	2015	3480000	No	30	1	0	7694.096103	0.07772398	0	0	0	1	No Storage	0.00E+00
GH2 Truck Link	2015	11000000	No	30	1	0	27916.51624	0.079866989	0	0	0	1	No Storage	0.00E+00
GH2 Truck Link	2015	34700000	No	30	1	0	92309.31729	0.080535307	0	0	0	1	No Storage	0.00E+00
GH2 Truck Link	2015	110000000	No	30	1	0	295508.034	0.08079624	0	0	0	1	No Storage	0.00E+00
GH2 Truck Link	2015	347000000	No	30	1	0	937322.4649	0.080845834	0	0	0	1	No Storage	0.00E+00
GH2 Truck Link	2015	1100000000	No	30	1	0	2965302.467	0.080869093	0	0	0	1	No Storage	0.00E+00
GH2 Truck Link	2020	1100000	No	30	1	0	1133.84264	0.078137445	0	0	0	1	No Storage	0.00E+00
GH2 Truck Link	2020	1950000	No	30	1	0	3025.067287	0.080486823	0	0	0	1	No Storage	0.00E+00
GH2 Truck Link	2020	3480000	No	30	1	0	6414.388144	0.082703999	0	0	0	1	No Storage	0.00E+00
GH2 Truck Link	2020	11000000	No	30	1	0	23182.92775	0.08546977	0	0	0	1	No Storage	0.00E+00
GH2 Truck Link	2020	34700000	No	30	1	0	76575.16428	0.086332011	0	0	0	1	No Storage	0.00E+00
GH2 Truck Link	2020	110000000	No	30	1	0	245074.5386	0.086669366	0	0	0	1	No Storage	0.00E+00
GH2 Truck Link	2020	347000000	No	30	1	0	777290.7696	0.086733444	0	0	0	1	No Storage	0.00E+00
GH2 Truck Link	2020	1100000000	No	30	1	0	2458981.754	0.086763659	0	0	0	1	No Storage	0.00E+00
GH2 Truck Link	2025	1100000	No	30	1	0	934.1881727	0.082096096	0	0	0	1	No Storage	0.00E+00
GH2 Truck Link	2025	1950000	No	30	1	0	2437.599114	0.084968109	0	0	0	1	No Storage	0.00E+00
GH2 Truck Link	2025	3480000	No	30	1	0	5134.680184	0.087684018	0	0	0	1	No Storage	0.00E+00
GH2 Truck Link	2025	11000000	No	30	1	0	18449.33926	0.09107255	0	0	0	1	No Storage	0.00E+00
GH2 Truck Link	2025	34700000	No	30	1	0	60841.01126	0.092128716	0	0	0	1	No Storage	0.00E+00
GH2 Truck Link	2025	110000000	No	30	1	0	194641.0432	0.092542493	0	0	0	1	No Storage	0.00E+00
GH2 Truck Link	2025	347000000	No	30	1	0	617259.0743	0.092621054	0	0	0	1	No Storage	0.00E+00
GH2 Truck Link	2025	1100000000	No	30	1	0	1952661.041	0.092658225	0	0	0	1	No Storage	0.00E+00
GH2 Truck Link	2030	1100000	No	30	1	0	870.9198675	0.08431371	0	0	0	1	No Storage	0.00E+00
GH2 Truck Link	2030	1950000	No	30	1	0	2251.436911	0.087471941	0	0	0	1	No Storage	0.00E+00
GH2 Truck Link	2030	3480000	No	30	1	0	4729.154804	0.090463231	0	0	0	1	No Storage	0.00E+00
GH2 Truck Link	2030	11000000	No	30	1	0	16949.31712	0.09419559	0	0	0	1	No Storage	0.00E+00
GH2 Truck Link	2030	34700000	No	30	1	0	55855.03119	0.095358745	0	0	0	1	No Storage	0.00E+00
GH2 Truck Link	2030	110000000	No	30	1	0	178659.2231	0.095814874	0	0	0	1	No Storage	0.00E+00
GH2 Truck Link	2030	347000000	No	30	1	0	566546.7898	0.095901451	0	0	0	1	No Storage	0.00E+00
GH2 Truck Link	2030	1100000000	No	30	1	0	1792213.575	0.095942515	0	0	0	1	No Storage	0.00E+00
GH2 Truck Station (700bar)	2015	5	No	20	0	3899251	0	0.10385506	0	0	0	1	No Storage	0.00E+00
GH2 Truck Station (700bar)	2015	54700	No	20	0	3899251	0	0.10385506	0	0	0	1	No Storage	0.00E+00
GH2 Truck Station (700bar)	2015	54750	No	20	0.09597544	3899251	0	0.10385506	0	0	0	1	No Storage	0.00E+00
GH2 Truck Station (700bar)	2015	182500	No	20	0.337046517	4376881	0	0.103307241	0	0	0	1	No Storage	0.00E+00
GH2 Truck Station (700bar)	2015	365000	No	20	0.562277572	5528736	0	0.104858407	0	0	0	1	No Storage	0.00E+00
GH2 Truck Station (700bar)	2015	547500	No	20	1	6944452	0	0.106095789	0	0	0	1	No Storage	0.00E+00
GH2 Truck Station (700bar)	2020	5	No	20	0	3119642	0	0.11104666	0	0	0	1	No Storage	0.00E+00
GH2 Truck Station (700bar)	2020	54700	No	20	0	3119642	0	0.11104666	0	0	0	1	No Storage	0.00E+00
GH2 Truck Station (700bar)	2020	54750	No	20	0.092823846	3119642	0	0.11104666	0	0	0	1	No Storage	0.00E+00
GH2 Truck Station (700bar)	2020	182500	No	20	0.30786733	3488513	0	0.110186693	0	0	0	1	No Storage	0.00E+00
GH2 Truck Station (700bar)	2020	365000	No	20	0.517249781	4318349	0	0.111091824	0	0	0	1	No Storage	0.00E+00
GH2 Truck Station (700bar)	2020	547500	No	20	1	5325996	0	0.111724486	0	0	0	1	No Storage	0.00E+00
GH2 Truck Station (700bar)	2025	5	No	20	0	2340033	0	0.11823826	0	0	0	1	No Storage	0.00E+00
GH2 Truck Station (700bar)	2025	54700	No	20	0	2340033	0	0.11823826	0	0	0	1	No Storage	0.00E+00
GH2 Truck Station (700bar)	2025	54750	No	20	0.08754556	2340033	0	0.11823826	0	0	0	1	No Storage	0.00E+00
GH2 Truck Station (700bar)	2025	182500	No	20	0.25737597	2600146	0	0.117066144	0	0	0	1	No Storage	0.00E+00
GH2 Truck Station (700bar)	2025	365000	No	20	0.435060011	3107961	0	0.117325242	0	0	0	1	No Storage	0.00E+00
GH2 Truck Station (700bar)	2025	547500	No	20	1	3707540	0	0.117353182	0	0	0	1	No Storage	0.00E+00
GH2 Truck Station (700bar)	2030	5	No	20	0	2109712	0	0.122210288	0	0	0	1	No Storage	0.00E+00
GH2 Truck Station (700bar)	2030	54700	No	20	0	2109712	0	0.122210288	0	0	0	1	No Storage	0.00E+00
GH2 Truck Station (700bar)	2030	54750	No	20	0.085565397	2109712	0	0.122210288	0	0	0	1	No Storage	0.00E+00
GH2 Truck Station (700bar)	2030	182500	No	20	0.241130576	2338641	0	0.120913436	0	0	0	1	No Storage	0.00E+00
GH2 Truck Station (700bar)	2030	365000	No	20	0.407450067	2764083	0	0.120950758	0	0	0	1	No Storage	0.00E+00
GH2 Truck Station (700bar)	2030	547500	No	20	1	3260614	0	0.120732128	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2015	365	No	30	0	4211088.871	0	0.093429406	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2015	1044370.941	No	30	0	4211088.871	0	0.093429406	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2015	1045370.941	No	30	0.422549543	3828262.61	0	0.093429406	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2015	1858437.228	No	30	0.627053527	4881882.629	0	0.083379575	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2015	3303888.406	No	30	0.800163944	7002834.856	0	0.075003828	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2015	10441918.91	No	30	0.900376164	17585704.6	0	0.063920064	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2015	33001620.27	No	30	0.97866496	49559534.14	0	0.058505547	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2015	104301417.1	No	30	0.99249976	152833961.4	0	0.056183586	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2015	329643985	No	30	0.998308184	478879818.2	0	0.055185776	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2015	1041837780	No	30	0.899392814	1510553069	0	0.054760528	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2020	365	No	30	0	3339432.175	0	0.093429406	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2020	1044370.941	No	30	0	3339432.175	0	0.093429406	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2020	1045370.941	No	30	0.397939204	3035847.432	0	0.100971101	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2020	1858437.228	No	30	0.602380542	3816945.729	0	0.088672304	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2020	3303888.406	No	30	0.783796629	5398055.094	0	0.078361573	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2020	10441918.91	No	30	0.894098484	13302815.11	0	0.064564565	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2020	33001620.27	No	30	0.976359751	37219770.85	0	0.057805414	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2020	104301417.1	No	30	0.991890988	114475964.2	0	0.054880112	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2020	329643985	No	30	0.99837883	358440222.1	0	0.053623163	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2020	1041837780	No	30	0.901257892	1130736721	0	0.053087563	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2025	365	No	30	0	2467775.479	0	0.093429406	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2025	1044370.941	No	30	0	2467775.479	0	0.093429406	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2025	1045370.941	No	30	0.355121501	2243432.254	0	0.108512795	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2025	1858437.228	No	30	0.557731524	2752008.829	0	0.093965034	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2025	3303888.406	No	30	0.752746104	3793275.333	0	0.081719317	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2025	10441918.91	No	30	0.881727245	9019925.612	0	0.065209066	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2025	33001620.27	No	30	0.971749605	24880007.57	0	0.057105281	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2025	104301417.1	No	30	0.990667372	76117966.9	0	0.053576639	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2025	329643985	No	30	0.998520958	238000625.9	0	0.052060549	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2025	1041837780	No	30	0.856603434	750920373.3	0	0.051414599	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2030	365	No	30	0	2230672.183	0	0.093429406	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2030	1044370.941	No	30	0	2230672.183	0	0.093429406	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2030	1045370.941	No	30	0.337045276	2027883.803	0	0.112252479	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2030	1858437.228	No	30	0.538386355	2461858.505	0	0.096695187	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2030	3303888.406	No	30	0.738860355	3355781.769	0	0.083545389	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2030	10441918.91	No	30	0.875980576	7853130.74	0	0.06572065	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2030	33001620.27	No	30	0.969593918	21518820.04	0	0.056947548	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2030	104301417.1	No	30	0.990096466	65671632.21	0	0.053116591	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2030	329643985	No	30	0.998595545	205202863.5	0	0.051470398	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2030	1041837780	No	30	1	647495090.9	0	0.050769073	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline (transmission)	2015	1040235.929	No	50	0	0	506587.0629	0.033136236	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline (transmission)	2015	1844785.736	No	50	0.111538483	0	482170.9149	0.035881065	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline (transmission)	2015	3275972.376	No	50	0.18047653	0	514065.0421	0.036335168	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline (transmission)	2015	10343504.96	No	50	0.245396274	0	632608.4163	0.035400067	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline (transmission)	2015	32679334.75	No	50	0.318948132	0	838950.4063	0.034357573	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline (transmission)	2015	103269839.5	No	50	0.388053995	0	1210918.082	0.033053816	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline (transmission)	2015	326370970.9	No	50	0.51211478	0	1892518.354	0.030634645	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline (transmission)	2015	1031481261	No	50	1	0	3411688.476	0.028277191	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	10000	No	15	0.036247552	141968.8111	0	0.06855611	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	11000	No	15	0.038895859	142460.1276	0	0.068945227	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	12100	No	15	0.041723315	142989.2318	0	0.069343173	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	13310	No	15	0.044740676	143558.983	0	0.069749972	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	14641	No	15	0.047959148	144172.4603	0	0.07016562	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	16105.1	No	15	0.051390368	144832.9803	0	0.070590086	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	17715.61	No	15	0.055046383	145544.1161	0	0.071023308	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	19487.171	No	15	0.058939624	146309.7171	0	0.071465189	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	21435.8881	No	15	0.063082863	147133.9315	0	0.071915594	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	23579.47691	No	15	0.067489172	148021.2301	0	0.072374344	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	25937.4246	No	15	0.072171862	148976.4314	0	0.072841218	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	28531.16706	No	15	0.077144415	150004.7302	0	0.073315941	0	0	0	1	No Storage	0.00E+00
