Network ID	Year	Period	Fueling-Station Demand [kg]	Ammonia [kg]	Biofuels [kg]	Methanol [kg]	FT Fuels [kg]	Metals [kg]	Natural Gas Blending [kg]	Seasonal Grid Storage [kg]	Other [kg]
TAZ_100	2035	1 Year	430000	0	0	0	0	0	0	0	0
TAZ_100	2036	1 Year	454000	0	0	0	0	0	0	0	0
TAZ_100	2037	1 Year	478000	0	0	0	0	0	0	0	0
TAZ_100	2038	1 Year	502000	0	0	0	0	0	0	0	0
TAZ_100	2039	1 Year	526000	0	0	0	0	0	0	0	0
TAZ_100	2040	1 Year	550000	0	0	0	0	0	0	0	0
TAZ_100	2041	1 Year	550000	0	0	0	0	0	0	0	0
TAZ_100	2042	1 Year	550000	0	0	0	0	0	0	0	0
TAZ_100	2043	1 Year	550000	0	0	0	0	0	0	0	0
TAZ_100	2044	1 Year	550000	0	0	0	0	0	0	0	0
TAZ_100	2045	1 Year	550000	0	0	0	0	0	0	0	0
TAZ_100	2046	1 Year	550000	0	0	0	0	0	0	0	0
TAZ_100	2047	1 Year	550000	0	0	0	0	0	0	0	0
TAZ_100	2048	1 Year	550000	0	0	0	0	0	0	0	0
TAZ_100	2049	1 Year	550000	0	0	0	0	0	0	0	0
TAZ_100	2050	1 Year	550000	0	0	0	0	0	0	0	0
TAZ_103	2030	1 Year	180000	0	0	0	0	0	0	0	0
TAZ_103	2031	1 Year	180000	0	0	0	0	0	0	0	0
TAZ_103	2032	1 Year	180000	0	0	0	0	0	0	0	0
TAZ_103	2033	1 Year	180000	0	0	0	0	0	0	0	0
TAZ_103	2034	1 Year	180000	0	0	0	0	0	0	0	0
TAZ_103	2035	1 Year	180000	0	0	0	0	0	0	0	0
TAZ_103	2036	1 Year	180000	0	0	0	0	0	0	0	0
TAZ_103	2037	1 Year	180000	0	0	0	0	0	0	0	0
TAZ_103	2038	1 Year	180000	0	0	0	0	0	0	0	0
TAZ_103	2039	1 Year	180000	0	0	0	0	0	0	0	0
TAZ_103	2040	1 Year	180000	0	0	0	0	0	0	0	0
TAZ_103	2041	1 Year	180000	0	0	0	0	0	0	0	0
TAZ_103	2042	1 Year	180000	0	0	0	0	0	0	0	0
TAZ_103	2043	1 Year	180000	0	0	0	0	0	0	0	0
TAZ_103	2044	1 Year	180000	0	0	0	0	0	0	0	0
TAZ_103	2045	1 Year	180000	0	0	0	0	0	0	0	0
TAZ_103	2046	1 Year	180000	0	0	0	0	0	0	0	0
TAZ_103	2047	1 Year	180000	0	0	0	0	0	0	0	0
TAZ_103	2048	1 Year	180000	0	0	0	0	0	0	0	0
TAZ_103	2049	1 Year	180000	0	0	0	0	0	0	0	0
TAZ_103	2050	1 Year	180000	0	0	0	0	0	0	0	0
TAZ_108	2030	1 Year	43000	0	0	0	0	0	0	0	0
TAZ_108	2031	1 Year	70400	0	0	0	0	0	0	0	0
TAZ_108	2032	1 Year	97800	0	0	0	0	0	0	0	0
TAZ_108	2033	1 Year	125200	0	0	0	0	0	0	0	0
TAZ_108	2034	1 Year	152600	0	0	0	0	0	0	0	0
TAZ_108	2035	1 Year	180000	0	0	0	0	0	0	0	0
TAZ_108	2036	1 Year	180000	0	0	0	0	0	0	0	0
TAZ_108	2037	1 Year	180000	0	0	0	0	0	0	0	0
TAZ_108	2038	1 Year	180000	0	0	0	0	0	0	0	0
TAZ_108	2039	1 Year	180000	0	0	0	0	0	0	0	0
TAZ_108	2040	1 Year	180000	0	0	0	0	0	0	0	0
TAZ_108	2041	1 Year	180000	0	0	0	0	0	0	0	0
TAZ_108	2042	1 Year	180000	0	0	0	0	0	0	0	0
TAZ_108	2043	1 Year	180000	0	0	0	0	0	0	0	0
TAZ_108	2044	1 Year	180000	0	0	0	0	0	0	0	0
TAZ_108	2045	1 Year	180000	0	0	0	0	0	0	0	0
TAZ_108	2046	1 Year	180000	0	0	0	0	0	0	0	0
TAZ_108	2047	1 Year	180000	0	0	0	0	0	0	0	0
TAZ_108	2048	1 Year	180000	0	0	0	0	0	0	0	0
TAZ_108	2049	1 Year	180000	0	0	0	0	0	0	0	0
TAZ_108	2050	1 Year	180000	0	0	0	0	0	0	0	0
TAZ_109	2025	1 Year	20000	0	0	0	0	0	0	0	0
TAZ_109	2026	1 Year	52000	0	0	0	0	0	0	0	0
TAZ_109	2027	1 Year	84000	0	0	0	0	0	0	0	0
TAZ_109	2028	1 Year	116000	0	0	0	0	0	0	0	0
