Network ID	X	Y	Area [km^2]	Production?	Cost [$]	Cost [$/yr]	Population
TAZ_5460	-117.5031764	33.84845506	0	No	0	0	0
TAZ_5492	-117.316671	33.97626474	0	No	0	0	0
TAZ_5541	-117.1625809	33.54178057	0	No	0	0	0
TAZ_5602	-115.5882916	32.96045891	0	No	0	0	0
TAZ_5614	-114.9985453	33.074619	0	No	0	0	0
TAZ_5668	-115.5822969	33.88124066	0	No	0	0	0
TAZ_5669	-114.6533364	33.53611982	0	No	0	0	0
TAZ_5694	-116.6105518	33.96961537	0	No	0	0	0
TAZ_5698	-116.9748429	33.45126817	0	No	0	0	0
TAZ_5785	-117.7714008	33.87858784	0	No	0	0	0
TAZ_5973	-117.7227413	33.64079374	0	No	0	0	0
TAZ_6003	-117.6302119	33.43664866	0	No	0	0	0
TAZ_6005	-117.6596691	33.4581665	0	No	0	0	0
TAZ_6099	-116.335421	33.51065942	0	No	0	0	0
TAZ_6100	-116.2904322	33.11602528	0	No	0	0	0
TAZ_6102	-116.7041739	33.2411455	0	No	0	0	0
TAZ_6105	-116.8408357	32.91600949	0	No	0	0	0
TAZ_6133	-116.7936587	32.66939647	0	No	0	0	0
TAZ_6207	-117.250748	33.1446597	0	No	0	0	0
TAZ_6245	-117.2071288	33.28834304	0	No	0	0	0
TAZ_6428	-117.0818946	32.69486774	0	No	0	0	0
TAZ_6561	-116.9724169	32.71484687	0	No	0	0	0
TAZ_100	-124.2184777	41.78892711	0	No	0	0	0
TAZ_108	-123.7470377	40.57780141	0	No	0	0	0
TAZ_156	-122.3591428	40.99509288	0	No	0	0	0
TAZ_164	-123.0202297	41.40137338	0	No	0	0	0
TAZ_212	-121.8346565	39.60257996	0	No	0	0	0
TAZ_282	-122.2458305	40.16588126	0	No	0	0	0
TAZ_313	-121.526335	38.57428469	0	No	0	0	0
TAZ_416	-120.0826448	38.95852661	0	No	0	0	0
TAZ_471	-121.0228389	39.00829362	0	No	0	0	0
TAZ_521	-121.457516	38.60088997	0	No	0	0	0
TAZ_522	-121.4380793	38.61973257	0	No	0	0	0
TAZ_740	-121.3555035	38.27625464	0	No	0	0	0
TAZ_862	-122.2343715	38.14841074	0	No	0	0	0
TAZ_864	-122.2368082	38.13577109	0	No	0	0	0
TAZ_909	-122.5412268	38.12575648	0	No	0	0	0
TAZ_1314	-121.8191152	37.83228967	0	No	0	0	0
TAZ_1352	-121.8408231	38.01736985	0	No	0	0	0
TAZ_1413	-122.1488526	37.68534648	0	No	0	0	0
TAZ_1686	-121.8073756	37.55683738	0	No	0	0	0
TAZ_1873	-121.9079634	37.37338302	0	No	0	0	0
TAZ_1938	-121.5165344	37.01011708	0	No	0	0	0
TAZ_2021	-121.2547874	37.93459192	0	No	0	0	0
TAZ_2234	-120.8589759	37.67139735	0	No	0	0	0
TAZ_2312	-121.0273487	36.98734073	0	No	0	0	0
TAZ_2403	-119.6550132	36.72583239	0	No	0	0	0
TAZ_2408	-119.9072484	36.77167523	0	No	0	0	0
TAZ_2478	-119.7827217	36.73709478	0	No	0	0	0
TAZ_2509	-118.869474	36.82175561	0	No	0	0	0
TAZ_2574	-119.9824222	36.89920078	0	No	0	0	0
TAZ_2718	-119.4438725	36.34722585	0	No	0	0	0
TAZ_2726	-119.1380163	36.16821004	0	No	0	0	0
TAZ_2795	-118.7833573	34.97970108	0	No	0	0	0
TAZ_2912	-118.4640843	34.98043067	0	No	0	0	0
TAZ_2923	-118.1772778	35.59475319	0	No	0	0	0
TAZ_2931	-117.935589	35.25081994	0	No	0	0	0
TAZ_3013	-117.328778	36.44608489	0	No	0	0	0
TAZ_3021	-119.2033936	38.16713718	0	No	0	0	0
TAZ_3207	-121.8520108	36.50710519	0	No	0	0	0
TAZ_3361	-119.8250047	34.77254601	0	No	0	0	0
TAZ_3414	-119.2948152	34.27764809	0	No	0	0	0
TAZ_3602	-117.8637193	34.29841428	0	No	0	0	0
TAZ_3803	-118.5495935	34.05369343	0	No	0	0	0
TAZ_4353	-118.3081029	34.09995872	0	No	0	0	0
TAZ_4428	-118.4392102	33.97406335	0	No	0	0	0
TAZ_5011	-117.917985	33.99953393	0	No	0	0	0
TAZ_5106	-117.4361436	34.42146222	0	No	0	0	0
TAZ_5115	-117.2197088	34.487346	0	No	0	0	0
TAZ_5194	-115.4457187	34.25684032	0	No	0	0	0
TAZ_5482	-117.3166431	33.94355715	0	No	0	0	0
TAZ_5604	-115.3605974	32.82159968	0	No	0	0	0
TAZ_5612	-115.4968943	32.68272347	0	No	0	0	0
TAZ_5624	-117.0912007	33.97306841	0	No	0	0	0
TAZ_5634	-116.9288009	33.93687469	0	No	0	0	0
TAZ_5637	-116.6658387	33.48767614	0	No	0	0	0
TAZ_5681	-114.7384472	33.81184375	0	No	0	0	0
TAZ_5693	-115.1518655	33.7252445	0	No	0	0	0
TAZ_6014	-117.7317006	33.53048621	0	No	0	0	0
TAZ_6053	-117.7006814	33.62013235	0	No	0	0	0
TAZ_6106	-116.7716078	33.03887545	0	No	0	0	0
TAZ_6120	-117.0969714	33.35693468	0	No	0	0	0
TAZ_6134	-116.786777	32.80701345	0	No	0	0	0
TAZ_6303	-117.1179259	32.86688911	0	No	0	0	0
TAZ_6407	-117.1096184	32.74009727	0	No	0	0	0
TAZ_6701	-121.9529221	37.47307684	0	No	0	0	0
TAZ_6809	-118.4851212	34.75044324	0	No	0	0	0
TAZ_6840	-117.1865475	33.47046804	0	No	0	0	0
TAZ_122	-120.5929877	40.86392502	0	No	0	0	0
TAZ_166	-122.435599	41.48237587	0	No	0	0	0
TAZ_168	-122.3271844	41.22615602	0	No	0	0	0
TAZ_210	-121.8109245	39.70058098	0	No	0	0	0
TAZ_277	-120.5160143	39.58068867	0	No	0	0	0
TAZ_414	-120.3247443	38.83055653	0	No	0	0	0
TAZ_459	-120.9521845	39.06563811	0	No	0	0	0
TAZ_528	-121.4879736	38.60656336	0	No	0	0	0
TAZ_661	-121.3442772	38.66865907	0	No	0	0	0
TAZ_884	-122.0201799	38.24874607	0	No	0	0	0
TAZ_900	-122.5688147	38.06080398	0	No	0	0	0
TAZ_1023	-122.3983239	37.77843758	0	No	0	0	0
TAZ_1227	-122.3736887	37.44853985	0	No	0	0	0
TAZ_1341	-121.9343508	37.93294642	0	No	0	0	0
TAZ_1371	-121.9526849	37.75703538	0	No	0	0	0
TAZ_1380	-121.9702207	37.93681634	0	No	0	0	0
TAZ_1386	-122.0844248	37.91070924	0	No	0	0	0
TAZ_1403	-122.2716883	37.80141911	0	No	0	0	0
TAZ_1676	-121.7402522	37.71011164	0	No	0	0	0
TAZ_1790	-121.9934277	37.22122789	0	No	0	0	0
TAZ_1937	-121.6926772	37.05523796	0	No	0	0	0
TAZ_2009	-121.3234618	38.01937754	0	No	0	0	0
TAZ_2022	-121.2537584	37.91565744	0	No	0	0	0
TAZ_2117	-121.3105869	38.20091527	0	No	0	0	0
TAZ_2332	-120.405574	37.28707273	0	No	0	0	0
TAZ_2479	-119.7791871	36.72731734	0	No	0	0	0
TAZ_2520	-119.7804262	36.54782955	0	No	0	0	0
TAZ_2545	-119.9751202	36.85443436	0	No	0	0	0
TAZ_2556	-120.0523451	36.96557685	0	No	0	0	0
TAZ_2712	-119.2690874	35.88794062	0	No	0	0	0
TAZ_2916	-119.4189442	35.39609436	0	No	0	0	0
TAZ_3206	-121.6885617	36.84540299	0	No	0	0	0
TAZ_3301	-119.9878967	35.22801078	0	No	0	0	0
TAZ_3531	-118.7002737	34.27678122	0	No	0	0	0
TAZ_3604	-118.6351451	34.47223999	0	No	0	0	0
TAZ_3692	-118.2955309	34.36104794	0	No	0	0	0
TAZ_4354	-118.3059995	34.09482563	0	No	0	0	0
TAZ_4355	-118.3165169	34.0940482	0	No	0	0	0
TAZ_4400	-118.514963	34.04200763	0	No	0	0	0
TAZ_4732	-118.2148154	33.78992612	0	No	0	0	0
TAZ_4750	-118.1741578	33.78622916	0	No	0	0	0
TAZ_4930	-118.1664523	34.21108584	0	No	0	0	0
TAZ_5110	-117.1230595	34.93977875	0	No	0	0	0
TAZ_5114	-117.1257749	34.40640846	0	No	0	0	0
TAZ_5119	-117.2118673	34.51470249	0	No	0	0	0
TAZ_5139	-115.8547056	35.39993299	0	No	0	0	0
TAZ_5146	-115.8730723	34.154712	0	No	0	0	0
TAZ_5520	-117.3097036	33.74525342	0	No	0	0	0
TAZ_5546	-117.1519856	33.58639157	0	No	0	0	0
TAZ_5601	-115.4145963	32.99078541	0	No	0	0	0
TAZ_5606	-115.4947747	32.7999697	0	No	0	0	0
TAZ_5609	-115.5540008	32.78251146	0	No	0	0	0
TAZ_5611	-115.5886804	32.69127745	0	No	0	0	0
TAZ_5632	-116.9771	33.92847228	0	No	0	0	0
TAZ_5670	-114.5603378	33.66122034	0	No	0	0	0
TAZ_5680	-115.9036365	33.72832876	0	No	0	0	0
TAZ_5691	-116.1831192	33.72202965	0	No	0	0	0
TAZ_5758	-117.7201587	33.88687889	0	No	0	0	0
TAZ_5788	-117.7910462	33.87431972	0	No	0	0	0
TAZ_5853	-118.0046262	33.67042503	0	No	0	0	0
TAZ_6001	-117.6071489	33.41182852	0	No	0	0	0
TAZ_6037	-117.6847383	33.57579286	0	No	0	0	0
TAZ_6048	-117.7096136	33.63015421	0	No	0	0	0
TAZ_6098	-116.5104519	33.62537841	0	No	0	0	0
TAZ_6227	-117.2909092	33.1140313	0	No	0	0	0
TAZ_6424	-117.1080742	32.72815602	0	No	0	0	0
TAZ_6631	-117.0823427	32.65164714	0	No	0	0	0
TAZ_103	-123.8802323	41.8981542	0	No	0	0	0
TAZ_104	-123.8768493	41.61544406	0	No	0	0	0
TAZ_111	-123.8936475	40.92718433	0	No	0	0	0
TAZ_123	-120.9702566	40.51241261	0	No	0	0	0
TAZ_124	-120.50484	40.43580844	0	No	0	0	0
TAZ_128	-120.5514718	41.50292368	0	No	0	0	0
TAZ_160	-121.6225912	41.78948052	0	No	0	0	0
TAZ_170	-122.7786724	40.92188771	0	No	0	0	0
TAZ_262	-120.1363033	39.33684682	0	No	0	0	0
TAZ_347	-121.1798345	39.44928058	0	No	0	0	0
TAZ_423	-120.6362402	38.7658099	0	No	0	0	0
TAZ_460	-120.1151368	39.13716976	0	No	0	0	0
TAZ_531	-121.5032396	38.58243012	0	No	0	0	0
TAZ_720	-121.4334193	38.41598643	0	No	0	0	0
TAZ_783	-121.7478037	38.14036315	0	No	0	0	0
TAZ_824	-122.2565658	38.12831769	0	No	0	0	0
TAZ_842	-121.9630479	38.32747573	0	No	0	0	0
TAZ_847	-122.02656	38.29900167	0	No	0	0	0
TAZ_901	-122.511623	38.06875793	0	No	0	0	0
TAZ_1182	-122.4639861	37.70524363	0	No	0	0	0
TAZ_1193	-122.4180776	37.68557311	0	No	0	0	0
TAZ_1362	-121.6358204	38.03099725	0	No	0	0	0
TAZ_1399	-121.8139877	38.01642467	0	No	0	0	0
TAZ_1419	-122.1200609	37.69388993	0	No	0	0	0
TAZ_1659	-122.1108654	37.66255853	0	No	0	0	0
TAZ_1687	-121.7774599	37.67489226	0	No	0	0	0
TAZ_2011	-121.3346814	38.04527691	0	No	0	0	0
TAZ_2024	-121.3064026	37.92510355	0	No	0	0	0
TAZ_2105	-121.363422	37.77888321	0	No	0	0	0
TAZ_2149	-121.2719203	38.07039705	0	No	0	0	0
TAZ_2204	-121.2417875	37.29772664	0	No	0	0	0
TAZ_2228	-120.8315566	37.76585702	0	No	0	0	0
TAZ_2311	-120.9037134	37.20545719	0	No	0	0	0
TAZ_2532	-120.1597813	36.32512774	0	No	0	0	0
TAZ_2536	-119.7205142	36.61958219	0	No	0	0	0
TAZ_2573	-119.6159177	37.31975941	0	No	0	0	0
TAZ_2743	-119.4204041	36.06067431	0	No	0	0	0
TAZ_2772	-118.798331	35.94338481	0	No	0	0	0
TAZ_2891	-119.1113944	35.20069189	0	No	0	0	0
TAZ_2892	-119.0868084	35.27104595	0	No	0	0	0
TAZ_2909	-118.3151637	35.16884814	0	No	0	0	0
TAZ_2911	-118.6290162	35.17177853	0	No	0	0	0
TAZ_2947	-119.5030394	35.26723312	0	No	0	0	0
TAZ_3003	-120.7408995	38.47100945	0	No	0	0	0
TAZ_3007	-120.2440869	38.36344169	0	No	0	0	0
TAZ_3010	-120.7100396	38.02199006	0	No	0	0	0
TAZ_3012	-120.5162628	38.10047447	0	No	0	0	0
TAZ_3108	-122.1006347	37.17453008	0	No	0	0	0
TAZ_3127	-121.8748926	36.97183659	0	No	0	0	0
TAZ_3205	-121.7230667	36.88068638	0	No	0	0	0
TAZ_3266	-121.2888839	36.46559744	0	No	0	0	0
TAZ_3305	-120.6912173	35.63536542	0	No	0	0	0
TAZ_3308	-120.7220401	35.46993813	0	No	0	0	0
TAZ_3673	-118.1904652	34.76419335	0	No	0	0	0
TAZ_3699	-118.6359891	34.63360067	0	No	0	0	0
TAZ_3919	-118.1935293	34.21507822	0	No	0	0	0
TAZ_4403	-118.4965825	34.01524339	0	No	0	0	0
TAZ_4436	-118.3941174	33.9855237	0	No	0	0	0
TAZ_4730	-118.2143578	33.81908518	0	No	0	0	0
TAZ_5103	-117.5068711	34.66269031	0	No	0	0	0
TAZ_5145	-116.5133107	34.06851733	0	No	0	0	0
TAZ_5159	-116.9604509	34.83545795	0	No	0	0	0
TAZ_5198	-117.0394636	34.33103385	0	No	0	0	0
TAZ_5600	-115.6047746	33.23766598	0	No	0	0	0
TAZ_5603	-115.5348449	32.98606113	0	No	0	0	0
TAZ_5607	-115.5670986	32.80004305	0	No	0	0	0
TAZ_5608	-115.5146656	32.74937475	0	No	0	0	0
TAZ_5613	-115.481467	32.70740889	0	No	0	0	0
TAZ_5616	-115.555579	32.86776708	0	No	0	0	0
TAZ_5625	-117.0325585	33.90916572	0	No	0	0	0
TAZ_5699	-115.3884312	32.69973639	0	No	0	0	0
TAZ_5917	-117.8991988	33.62867496	0	No	0	0	0
TAZ_6101	-116.438926	32.70344923	0	No	0	0	0
TAZ_6135	-116.8502579	32.81787712	0	No	0	0	0
TAZ_6251	-117.1967866	33.4021247	0	No	0	0	0
TAZ_6554	-116.9269305	32.803945	0	No	0	0	0
TAZ_6609	-116.9684011	32.63743685	0	No	0	0	0
TAZ_6668	-117.0189539	32.57950362	0	No	0	0	0
TAZ_6836	-115.9262509	32.81520816	0	No	0	0	0
TAZ_224	-121.5073342	39.39346239	0	No	0	0	0
TAZ_243	-122.6650009	38.8211143	0	No	0	0	0
TAZ_281	-122.6120897	40.06223847	0	No	0	0	0
TAZ_330	-121.8770826	38.81425474	0	No	0	0	0
TAZ_340	-121.5805594	39.09915681	0	No	0	0	0
TAZ_415	-119.9998668	38.93050441	0	No	0	0	0
TAZ_425	-120.5261481	38.60286246	0	No	0	0	0
TAZ_719	-121.4062701	38.42209809	0	No	0	0	0
TAZ_851	-122.0512466	38.26421214	0	No	0	0	0
TAZ_854	-122.0100748	38.26704104	0	No	0	0	0
TAZ_866	-122.2672768	38.1174214	0	No	0	0	0
TAZ_1190	-122.3927901	37.7422432	0	No	0	0	0
TAZ_1310	-122.0633728	37.90086407	0	No	0	0	0
TAZ_1391	-122.098297	37.85521831	0	No	0	0	0
TAZ_1456	-122.2277383	37.7738942	0	No	0	0	0
TAZ_1610	-121.8650776	37.69693353	0	No	0	0	0
TAZ_1814	-121.9479857	37.27839186	0	No	0	0	0
TAZ_1975	-121.8272237	37.35865519	0	No	0	0	0
TAZ_2114	-121.4532256	37.61134361	0	No	0	0	0
TAZ_2202	-120.9365354	37.67974635	0	No	0	0	0
TAZ_2522	-120.1372975	36.63267066	0	No	0	0	0
TAZ_2531	-120.3659761	36.15228113	0	No	0	0	0
TAZ_2542	-119.5391188	36.54606588	0	No	0	0	0
TAZ_2557	-120.0537815	36.93468659	0	No	0	0	0
TAZ_2567	-119.6781584	37.24293297	0	No	0	0	0
TAZ_2602	-119.7381333	35.94797241	0	No	0	0	0
TAZ_2728	-119.0831006	36.09090439	0	No	0	0	0
TAZ_2893	-119.0388373	35.26246336	0	No	0	0	0
TAZ_2897	-118.796472	35.41622773	0	No	0	0	0
TAZ_2904	-117.8801649	34.9084872	0	No	0	0	0
TAZ_3213	-121.4145723	36.57259466	0	No	0	0	0
TAZ_3233	-121.6149755	36.80190323	0	No	0	0	0
TAZ_3257	-121.847309	36.59005266	0	No	0	0	0
TAZ_3364	-120.0202607	34.55400544	0	No	0	0	0
TAZ_3384	-120.4283248	34.96399015	0	No	0	0	0
TAZ_3611	-118.5178615	34.39577183	0	No	0	0	0
TAZ_3614	-118.7116876	34.53146204	0	No	0	0	0
TAZ_3646	-118.1336789	34.59437441	0	No	0	0	0
TAZ_4421	-118.3957593	33.99666358	0	No	0	0	0
TAZ_4731	-118.2149145	33.80353202	0	No	0	0	0
TAZ_5116	-117.1690684	34.48395937	0	No	0	0	0
TAZ_5135	-117.3340564	34.34898651	0	No	0	0	0
TAZ_5550	-117.1514606	33.51146327	0	No	0	0	0
TAZ_5615	-115.8706022	33.159663	0	No	0	0	0
TAZ_5638	-116.4795054	33.90833385	0	No	0	0	0
TAZ_6273	-117.2450126	33.11878013	0	No	0	0	0
TAZ_6508	-116.948311	32.7458623	0	No	0	0	0
TAZ_6658	-117.0806701	32.67860682	0	No	0	0	0
TAZ_158	-121.5132038	40.67296428	0	No	0	0	0
TAZ_219	-121.3321302	39.64081606	0	No	0	0	0
TAZ_274	-120.3645338	39.91887974	0	No	0	0	0
TAZ_679	-121.5472222	38.64178471	0	No	0	0	0
TAZ_840	-121.9279071	38.34343839	0	No	0	0	0
TAZ_878	-121.7185821	38.24668145	0	No	0	0	0
TAZ_880	-122.3088977	38.12495303	0	No	0	0	0
TAZ_902	-122.5184102	38.02905067	0	No	0	0	0
TAZ_1161	-122.4082128	37.7263905	0	No	0	0	0
TAZ_1365	-121.6322637	37.88190635	0	No	0	0	0
TAZ_1404	-122.2700532	37.79972157	0	No	0	0	0
TAZ_1408	-122.0660008	37.75750834	0	No	0	0	0
TAZ_1424	-122.1470281	37.70172019	0	No	0	0	0
TAZ_1614	-122.0004711	37.53318763	0	No	0	0	0
TAZ_1680	-121.8156817	37.68962658	0	No	0	0	0
TAZ_1681	-121.8844759	37.67704764	0	No	0	0	0
TAZ_1691	-121.7411318	37.67736018	0	No	0	0	0
TAZ_1945	-121.9252204	37.16438127	0	No	0	0	0
TAZ_2043	-121.3309744	37.99409727	0	No	0	0	0
TAZ_2113	-121.3199601	37.67556658	0	No	0	0	0
TAZ_2276	-121.0362674	37.30952198	0	No	0	0	0
TAZ_2318	-120.7139207	37.45959422	0	No	0	0	0
TAZ_2608	-119.5628336	36.27273404	0	No	0	0	0
TAZ_2628	-119.5775192	36.07352896	0	No	0	0	0
TAZ_2731	-119.0299805	36.07590429	0	No	0	0	0
TAZ_2736	-119.0770792	36.03046987	0	No	0	0	0
TAZ_2796	-118.7011734	35.23271611	0	No	0	0	0
TAZ_2924	-117.84814	35.57235866	0	No	0	0	0
TAZ_3014	-118.2864469	37.31722407	0	No	0	0	0
TAZ_3016	-118.2960564	37.16751763	0	No	0	0	0
TAZ_3028	-120.3314252	38.01950251	0	No	0	0	0
TAZ_3121	-122.0182121	37.02352113	0	No	0	0	0
TAZ_3307	-120.4870496	35.72677076	0	No	0	0	0
TAZ_3314	-120.7096074	35.34121542	0	No	0	0	0
TAZ_3385	-120.3987622	34.95734968	0	No	0	0	0
TAZ_3889	-118.5415138	34.22539722	0	No	0	0	0
TAZ_4361	-118.3048118	34.08716373	0	No	0	0	0
TAZ_5112	-117.1135206	34.83076964	0	No	0	0	0
TAZ_5803	-117.9930349	33.66418343	0	No	0	0	0
TAZ_6108	-116.9268347	33.26517425	0	No	0	0	0
TAZ_6545	-116.8915325	32.83053193	0	No	0	0	0
TAZ_6649	-116.9587634	32.65285034	0	No	0	0	0
WECC_AZ	-111.6602864	34.27713007	0	Central	0	0	0
WECC_CO	-105.5477299	38.99652641	0	Central	0	0	0
WECC_ID	-114.3298742	43.79769417	0	Central	0	0	0
WECC_IID	-115.3653607	33.03993847	0	Central	0	0	0
WECC_MT	-111.0154949	46.97212932	0	Central	0	0	0
WECC_NM	-106.498997	34.46443389	0	Central	0	0	0
WECC_NNV	-116.7654065	39.57402178	0	Central	0	0	0
WECC_PNW	-120.326967	45.24758662	0	Central	0	0	0
WECC_SCE	-115.7463235	34.63158447	0	Central	0	0	0
WECC_SF	-121.7806216	37.53596298	0	Central	0	0	0
WECC_SNV	-115.0188139	36.21319877	0	Central	0	0	0
WECC_UT	-111.6704891	39.30516391	0	Central	0	0	0
WECC_WY	-107.1480985	43.04022627	0	Central	0	0	0
WEC_CALN	-122.8559138	39.93481781	0	Central	0	0	0
WEC_LADW	-118.2171909	34.36133674	0	Central	0	0	0
WEC_SDGE	-116.732513	33.03591256	0	Central	0	0	0
Cavern_0	-106.2873	45.4229	0	No	0	0	0
Cavern_1	-105.8071	44.8698	0	No	0	0	0
Cavern_2	-103.1083	39.9144	0	No	0	0	0
Cavern_3	-104.1132	41.9504	0	No	0	0	0
Cavern_4	-102.6689	38.0916	0	No	0	0	0
Cavern_5	-105.2517	33.4598	0	No	0	0	0
Cavern_6	-109.1564	41.5565	0	No	0	0	0
Cavern_7	-111.7807	39.3389	0	No	0	0	0
Cavern_8	-107.1172	39.7927	0	No	0	0	0
Cavern_9	-111.2009	42.2252	0	No	0	0	0
Cavern_10	-111.1829	41.943	0	No	0	0	0
Cavern_11	-110.8448	42.2368	0	No	0	0	0
Cavern_12	-109.1173	36.953	0	No	0	0	0
Cavern_13	-108.5707	37.7486	0	No	0	0	0
Cavern_14	-108.7209	36.9395	0	No	0	0	0
Cavern_15	-109.6079	38.2315	0	No	0	0	0
Cavern_16	-109.6528	34.5159	0	No	0	0	0
Cavern_17	-108.7064	34.4927	0	No	0	0	0
Cavern_18	-112.2159	33.4235	0	No	0	0	0
Cavern_19	-116.5725	35.1015	0	No	0	0	0
Cavern_20	-113.7911	36.6513	0	No	0	0	0
Cavern_21	-114.3911	36.3632	0	No	0	0	0
Cavern_22	-114.5043	35.5978	0	No	0	0	0
Cavern_23	-114.7036	35.5831	0	No	0	0	0
Cavern_24	-103.7052	37.6262	0	No	0	0	0
