Network ID	Year	Fueling-Station Demand [kg]	Non-Fueling-Station Demand [kg]	Geometry [WKT]	Period
01171 | Albuquerque, NM	2033	10842.9	0	POINT(-106.6305308 35.14181823)	Year
01171 | Albuquerque, NM	2034	20437.5	0	POINT(-106.6305308 35.14181823)	Year
01171 | Albuquerque, NM	2035	34333	0	POINT(-106.6305308 35.14181823)	Year
01171 | Albuquerque, NM	2036	54403.8	0	POINT(-106.6305308 35.14181823)	Year
01171 | Albuquerque, NM	2037	82574.8	0	POINT(-106.6305308 35.14181823)	Year
01171 | Albuquerque, NM	2038	110768	0	POINT(-106.6305308 35.14181823)	Year
01171 | Albuquerque, NM	2039	146474	0	POINT(-106.6305308 35.14181823)	Year
01171 | Albuquerque, NM	2040	191906	0	POINT(-106.6305308 35.14181823)	Year
01171 | Albuquerque, NM	2041	249518	0	POINT(-106.6305308 35.14181823)	Year
01171 | Albuquerque, NM	2042	321171	0	POINT(-106.6305308 35.14181823)	Year
01171 | Albuquerque, NM	2043	410378	0	POINT(-106.6305308 35.14181823)	Year
01171 | Albuquerque, NM	2044	520625	0	POINT(-106.6305308 35.14181823)	Year
01171 | Albuquerque, NM	2045	654956	0	POINT(-106.6305308 35.14181823)	Year
01171 | Albuquerque, NM	2046	817532	0	POINT(-106.6305308 35.14181823)	Year
01171 | Albuquerque, NM	2047	1014820	0	POINT(-106.6305308 35.14181823)	Year
01171 | Albuquerque, NM	2048	1250080	0	POINT(-106.6305308 35.14181823)	Year
01171 | Albuquerque, NM	2049	1527810	0	POINT(-106.6305308 35.14181823)	Year
01171 | Albuquerque, NM	2050	1852150	0	POINT(-106.6305308 35.14181823)	Year
01495 | Allentown, PA--NJ	2038	678.025	0	POINT(-75.43406804 40.64704127)	Year
01495 | Allentown, PA--NJ	2039	2215.91	0	POINT(-75.43406804 40.64704127)	Year
01495 | Allentown, PA--NJ	2040	5491.14	0	POINT(-75.43406804 40.64704127)	Year
01495 | Allentown, PA--NJ	2041	11230.9	0	POINT(-75.43406804 40.64704127)	Year
01495 | Allentown, PA--NJ	2042	19454.6	0	POINT(-75.43406804 40.64704127)	Year
01495 | Allentown, PA--NJ	2043	36524.5	0	POINT(-75.43406804 40.64704127)	Year
01495 | Allentown, PA--NJ	2044	53654.2	0	POINT(-75.43406804 40.64704127)	Year
01495 | Allentown, PA--NJ	2045	73314.2	0	POINT(-75.43406804 40.64704127)	Year
01495 | Allentown, PA--NJ	2046	96273.9	0	POINT(-75.43406804 40.64704127)	Year
01495 | Allentown, PA--NJ	2047	123049	0	POINT(-75.43406804 40.64704127)	Year
01495 | Allentown, PA--NJ	2048	154914	0	POINT(-75.43406804 40.64704127)	Year
01495 | Allentown, PA--NJ	2049	193145	0	POINT(-75.43406804 40.64704127)	Year
01495 | Allentown, PA--NJ	2050	238941	0	POINT(-75.43406804 40.64704127)	Year
01792 | Altoona, PA	2049	200.38	0	POINT(-78.39236418 40.48586982)	Year
01792 | Altoona, PA	2050	479.465	0	POINT(-78.39236418 40.48586982)	Year
01927 | Amarillo, TX	2045	537.122	0	POINT(-101.8483336 35.19831874)	Year
01927 | Amarillo, TX	2046	1305.66	0	POINT(-101.8483336 35.19831874)	Year
01927 | Amarillo, TX	2047	2374.27	0	POINT(-101.8483336 35.19831874)	Year
01927 | Amarillo, TX	2048	3817.61	0	POINT(-101.8483336 35.19831874)	Year
01927 | Amarillo, TX	2049	5753.73	0	POINT(-101.8483336 35.19831874)	Year
01927 | Amarillo, TX	2050	8268.96	0	POINT(-101.8483336 35.19831874)	Year
02413 | Anderson, SC	2046	381.331	0	POINT(-82.66056461 34.52186967)	Year
02413 | Anderson, SC	2047	922.592	0	POINT(-82.66056461 34.52186967)	Year
02413 | Anderson, SC	2048	1670.32	0	POINT(-82.66056461 34.52186967)	Year
02413 | Anderson, SC	2049	2672.49	0	POINT(-82.66056461 34.52186967)	Year
02413 | Anderson, SC	2050	4009.74	0	POINT(-82.66056461 34.52186967)	Year
02602 | Ann Arbor, MI	2046	1479.33	0	POINT(-83.66385655 42.23945681)	Year
02602 | Ann Arbor, MI	2047	3579.08	0	POINT(-83.66385655 42.23945681)	Year
02602 | Ann Arbor, MI	2048	6479.8	0	POINT(-83.66385655 42.23945681)	Year
02602 | Ann Arbor, MI	2049	10367.6	0	POINT(-83.66385655 42.23945681)	Year
02602 | Ann Arbor, MI	2050	15555.3	0	POINT(-83.66385655 42.23945681)	Year
02683 | Antioch, CA	2025	66.0673	0	POINT(-121.7824221 37.9910797)	Year
02683 | Antioch, CA	2026	204.433	0	POINT(-121.7824221 37.9910797)	Year
02683 | Antioch, CA	2027	363.844	0	POINT(-121.7824221 37.9910797)	Year
02683 | Antioch, CA	2028	612.019	0	POINT(-121.7824221 37.9910797)	Year
02683 | Antioch, CA	2029	1225.28	0	POINT(-121.7824221 37.9910797)	Year
02683 | Antioch, CA	2030	10348.5	0	POINT(-121.7824221 37.9910797)	Year
02683 | Antioch, CA	2031	22135	0	POINT(-121.7824221 37.9910797)	Year
02683 | Antioch, CA	2032	33184.5	0	POINT(-121.7824221 37.9910797)	Year
02683 | Antioch, CA	2033	46939.8	0	POINT(-121.7824221 37.9910797)	Year
02683 | Antioch, CA	2034	64075.1	0	POINT(-121.7824221 37.9910797)	Year
02683 | Antioch, CA	2035	85502.6	0	POINT(-121.7824221 37.9910797)	Year
02683 | Antioch, CA	2036	111895	0	POINT(-121.7824221 37.9910797)	Year
02683 | Antioch, CA	2037	143874	0	POINT(-121.7824221 37.9910797)	Year
02683 | Antioch, CA	2038	182458	0	POINT(-121.7824221 37.9910797)	Year
02683 | Antioch, CA	2039	229498	0	POINT(-121.7824221 37.9910797)	Year
02683 | Antioch, CA	2040	286535	0	POINT(-121.7824221 37.9910797)	Year
02683 | Antioch, CA	2041	356100	0	POINT(-121.7824221 37.9910797)	Year
02683 | Antioch, CA	2042	441241	0	POINT(-121.7824221 37.9910797)	Year
02683 | Antioch, CA	2043	545684	0	POINT(-121.7824221 37.9910797)	Year
02683 | Antioch, CA	2044	673714	0	POINT(-121.7824221 37.9910797)	Year
02683 | Antioch, CA	2045	829351	0	POINT(-121.7824221 37.9910797)	Year
02683 | Antioch, CA	2046	1016500	0	POINT(-121.7824221 37.9910797)	Year
02683 | Antioch, CA	2047	1238590	0	POINT(-121.7824221 37.9910797)	Year
02683 | Antioch, CA	2048	1497730	0	POINT(-121.7824221 37.9910797)	Year
02683 | Antioch, CA	2049	1792290	0	POINT(-121.7824221 37.9910797)	Year
02683 | Antioch, CA	2050	2118470	0	POINT(-121.7824221 37.9910797)	Year
02764 | Appleton, WI	2047	976.109	0	POINT(-88.41125098 44.24719796)	Year
02764 | Appleton, WI	2048	2352.78	0	POINT(-88.41125098 44.24719796)	Year
02764 | Appleton, WI	2049	4240.23	0	POINT(-88.41125098 44.24719796)	Year
02764 | Appleton, WI	2050	6756.69	0	POINT(-88.41125098 44.24719796)	Year
02926 | Arcata-McKinleyville, CA	2039	2.71775	0	POINT(-124.0902056 40.91477131)	Year
02926 | Arcata-McKinleyville, CA	2040	8.03059	0	POINT(-124.0902056 40.91477131)	Year
02926 | Arcata-McKinleyville, CA	2041	13.7592	0	POINT(-124.0902056 40.91477131)	Year
02926 | Arcata-McKinleyville, CA	2042	22.1747	0	POINT(-124.0902056 40.91477131)	Year
02926 | Arcata-McKinleyville, CA	2043	42.1269	0	POINT(-124.0902056 40.91477131)	Year
02926 | Arcata-McKinleyville, CA	2044	329.96	0	POINT(-124.0902056 40.91477131)	Year
02926 | Arcata-McKinleyville, CA	2045	693.434	0	POINT(-124.0902056 40.91477131)	Year
02926 | Arcata-McKinleyville, CA	2046	1032.06	0	POINT(-124.0902056 40.91477131)	Year
02926 | Arcata-McKinleyville, CA	2047	1459.96	0	POINT(-124.0902056 40.91477131)	Year
02926 | Arcata-McKinleyville, CA	2048	2012.21	0	POINT(-124.0902056 40.91477131)	Year
02926 | Arcata-McKinleyville, CA	2049	2737.84	0	POINT(-124.0902056 40.91477131)	Year
02926 | Arcata-McKinleyville, CA	2050	3692.29	0	POINT(-124.0902056 40.91477131)	Year
03196 | Arroyo Grande--Grover Beach, CA	2039	10.4785	0	POINT(-120.6069725 35.11826348)	Year
03196 | Arroyo Grande--Grover Beach, CA	2040	30.9625	0	POINT(-120.6069725 35.11826348)	Year
03196 | Arroyo Grande--Grover Beach, CA	2041	53.0497	0	POINT(-120.6069725 35.11826348)	Year
03196 | Arroyo Grande--Grover Beach, CA	2042	85.4962	0	POINT(-120.6069725 35.11826348)	Year
03196 | Arroyo Grande--Grover Beach, CA	2043	162.423	0	POINT(-120.6069725 35.11826348)	Year
03196 | Arroyo Grande--Grover Beach, CA	2044	1272.18	0	POINT(-120.6069725 35.11826348)	Year
03196 | Arroyo Grande--Grover Beach, CA	2045	2673.58	0	POINT(-120.6069725 35.11826348)	Year
03196 | Arroyo Grande--Grover Beach, CA	2046	3979.18	0	POINT(-120.6069725 35.11826348)	Year
03196 | Arroyo Grande--Grover Beach, CA	2047	5628.97	0	POINT(-120.6069725 35.11826348)	Year
03196 | Arroyo Grande--Grover Beach, CA	2048	7758.21	0	POINT(-120.6069725 35.11826348)	Year
03196 | Arroyo Grande--Grover Beach, CA	2049	10556	0	POINT(-120.6069725 35.11826348)	Year
03196 | Arroyo Grande--Grover Beach, CA	2050	14235.9	0	POINT(-120.6069725 35.11826348)	Year
03358 | Asheville, NC	2042	1128.48	0	POINT(-82.56431524 35.49874033)	Year
03358 | Asheville, NC	2043	2778.85	0	POINT(-82.56431524 35.49874033)	Year
03358 | Asheville, NC	2044	5129.83	0	POINT(-82.56431524 35.49874033)	Year
03358 | Asheville, NC	2045	8378.53	0	POINT(-82.56431524 35.49874033)	Year
03358 | Asheville, NC	2046	12836.8	0	POINT(-82.56431524 35.49874033)	Year
03358 | Asheville, NC	2047	18745.3	0	POINT(-82.56431524 35.49874033)	Year
03358 | Asheville, NC	2048	24069.2	0	POINT(-82.56431524 35.49874033)	Year
03358 | Asheville, NC	2049	30312.9	0	POINT(-82.56431524 35.49874033)	Year
03358 | Asheville, NC	2050	37679	0	POINT(-82.56431524 35.49874033)	Year
03763 | Athens-Clarke County, GA	2042	993.009	0	POINT(-83.39779667 33.94374817)	Year
03763 | Athens-Clarke County, GA	2043	2445.25	0	POINT(-83.39779667 33.94374817)	Year
03763 | Athens-Clarke County, GA	2044	4514	0	POINT(-83.39779667 33.94374817)	Year
03763 | Athens-Clarke County, GA	2045	7372.69	0	POINT(-83.39779667 33.94374817)	Year
03763 | Athens-Clarke County, GA	2046	11295.8	0	POINT(-83.39779667 33.94374817)	Year
03763 | Athens-Clarke County, GA	2047	16494.9	0	POINT(-83.39779667 33.94374817)	Year
03763 | Athens-Clarke County, GA	2048	21179.8	0	POINT(-83.39779667 33.94374817)	Year
03763 | Athens-Clarke County, GA	2049	26673.9	0	POINT(-83.39779667 33.94374817)	Year
03763 | Athens-Clarke County, GA	2050	33155.7	0	POINT(-83.39779667 33.94374817)	Year
03817 | Atlanta, GA	2034	32844.6	0	POINT(-84.33245188 33.82407101)	Year
03817 | Atlanta, GA	2035	82409	0	POINT(-84.33245188 33.82407101)	Year
03817 | Atlanta, GA	2036	155453	0	POINT(-84.33245188 33.82407101)	Year
03817 | Atlanta, GA	2037	260503	0	POINT(-84.33245188 33.82407101)	Year
03817 | Atlanta, GA	2038	411523	0	POINT(-84.33245188 33.82407101)	Year
03817 | Atlanta, GA	2039	622732	0	POINT(-84.33245188 33.82407101)	Year
03817 | Atlanta, GA	2040	831940	0	POINT(-84.33245188 33.82407101)	Year
03817 | Atlanta, GA	2041	1093880	0	POINT(-84.33245188 33.82407101)	Year
03817 | Atlanta, GA	2042	1423550	0	POINT(-84.33245188 33.82407101)	Year
03817 | Atlanta, GA	2043	1835660	0	POINT(-84.33245188 33.82407101)	Year
03817 | Atlanta, GA	2044	2340200	0	POINT(-84.33245188 33.82407101)	Year
03817 | Atlanta, GA	2045	2957940	0	POINT(-84.33245188 33.82407101)	Year
03817 | Atlanta, GA	2046	3707200	0	POINT(-84.33245188 33.82407101)	Year
03817 | Atlanta, GA	2047	4603560	0	POINT(-84.33245188 33.82407101)	Year
03817 | Atlanta, GA	2048	5671090	0	POINT(-84.33245188 33.82407101)	Year
03817 | Atlanta, GA	2049	6947150	0	POINT(-84.33245188 33.82407101)	Year
03817 | Atlanta, GA	2050	8448550	0	POINT(-84.33245188 33.82407101)	Year
03898 | Atlantic City, NJ	2040	290.412	0	POINT(-74.59101524 39.37057779)	Year
03898 | Atlantic City, NJ	2041	935.715	0	POINT(-74.59101524 39.37057779)	Year
03898 | Atlantic City, NJ	2042	2282	0	POINT(-74.59101524 39.37057779)	Year
03898 | Atlantic City, NJ	2043	4591.59	0	POINT(-74.59101524 39.37057779)	Year
03898 | Atlantic City, NJ	2044	7834.57	0	POINT(-74.59101524 39.37057779)	Year
03898 | Atlantic City, NJ	2045	14451.6	0	POINT(-74.59101524 39.37057779)	Year
03898 | Atlantic City, NJ	2046	20965.2	0	POINT(-74.59101524 39.37057779)	Year
03898 | Atlantic City, NJ	2047	28393.8	0	POINT(-74.59101524 39.37057779)	Year
03898 | Atlantic City, NJ	2048	37101.3	0	POINT(-74.59101524 39.37057779)	Year
03898 | Atlantic City, NJ	2049	47365.6	0	POINT(-74.59101524 39.37057779)	Year
03898 | Atlantic City, NJ	2050	59779.2	0	POINT(-74.59101524 39.37057779)	Year
04114 | Auburn, NY	2050	13.4793	0	POINT(-76.56177813 42.92688776)	Year
04130 | Auburn--North Auburn, CA	2046	4.77933	0	POINT(-121.0833039 38.92777623)	Year
04130 | Auburn--North Auburn, CA	2047	14.5957	0	POINT(-121.0833039 38.92777623)	Year
04130 | Auburn--North Auburn, CA	2048	25.7296	0	POINT(-121.0833039 38.92777623)	Year
04130 | Auburn--North Auburn, CA	2049	42.9146	0	POINT(-121.0833039 38.92777623)	Year
04130 | Auburn--North Auburn, CA	2050	85.5576	0	POINT(-121.0833039 38.92777623)	Year
04222 | Augusta-Richmond County, GA--SC	2042	2407.73	0	POINT(-81.99597506 33.4882414)	Year
04222 | Augusta-Richmond County, GA--SC	2043	5928.94	0	POINT(-81.99597506 33.4882414)	Year
04222 | Augusta-Richmond County, GA--SC	2044	10945	0	POINT(-81.99597506 33.4882414)	Year
04222 | Augusta-Richmond County, GA--SC	2045	17876.4	0	POINT(-81.99597506 33.4882414)	Year
04222 | Augusta-Richmond County, GA--SC	2046	27388.5	0	POINT(-81.99597506 33.4882414)	Year
04222 | Augusta-Richmond County, GA--SC	2047	39994.9	0	POINT(-81.99597506 33.4882414)	Year
04222 | Augusta-Richmond County, GA--SC	2048	51354.1	0	POINT(-81.99597506 33.4882414)	Year
04222 | Augusta-Richmond County, GA--SC	2049	64675.6	0	POINT(-81.99597506 33.4882414)	Year
04222 | Augusta-Richmond County, GA--SC	2050	80391.9	0	POINT(-81.99597506 33.4882414)	Year
04384 | Austin, TX	2026	14718.9	0	POINT(-97.76188926 30.35966843)	Year
04384 | Austin, TX	2027	36916.1	0	POINT(-97.76188926 30.35966843)	Year
04384 | Austin, TX	2028	65826.8	0	POINT(-97.76188926 30.35966843)	Year
04384 | Austin, TX	2029	106309	0	POINT(-97.76188926 30.35966843)	Year
04384 | Austin, TX	2030	164473	0	POINT(-97.76188926 30.35966843)	Year
04384 | Austin, TX	2031	244130	0	POINT(-97.76188926 30.35966843)	Year
04384 | Austin, TX	2032	322565	0	POINT(-97.76188926 30.35966843)	Year
04384 | Austin, TX	2033	423435	0	POINT(-97.76188926 30.35966843)	Year
04384 | Austin, TX	2034	553914	0	POINT(-97.76188926 30.35966843)	Year
04384 | Austin, TX	2035	723934	0	POINT(-97.76188926 30.35966843)	Year
04384 | Austin, TX	2036	940965	0	POINT(-97.76188926 30.35966843)	Year
04384 | Austin, TX	2037	1219580	0	POINT(-97.76188926 30.35966843)	Year
04384 | Austin, TX	2038	1576270	0	POINT(-97.76188926 30.35966843)	Year
04384 | Austin, TX	2039	2030150	0	POINT(-97.76188926 30.35966843)	Year
04384 | Austin, TX	2040	2605230	0	POINT(-97.76188926 30.35966843)	Year
04384 | Austin, TX	2041	3338300	0	POINT(-97.76188926 30.35966843)	Year
04384 | Austin, TX	2042	4257860	0	POINT(-97.76188926 30.35966843)	Year
04384 | Austin, TX	2043	5399620	0	POINT(-97.76188926 30.35966843)	Year
04384 | Austin, TX	2044	6799500	0	POINT(-97.76188926 30.35966843)	Year
04384 | Austin, TX	2045	8491020	0	POINT(-97.76188926 30.35966843)	Year
04384 | Austin, TX	2046	10501400	0	POINT(-97.76188926 30.35966843)	Year
04384 | Austin, TX	2047	12847900	0	POINT(-97.76188926 30.35966843)	Year
04384 | Austin, TX	2048	15536300	0	POINT(-97.76188926 30.35966843)	Year
04384 | Austin, TX	2049	18547200	0	POINT(-97.76188926 30.35966843)	Year
04384 | Austin, TX	2050	21844800	0	POINT(-97.76188926 30.35966843)	Year
04549 | Avondale--Goodyear, AZ	2026	1360.84	0	POINT(-112.3987515 33.47237617)	Year
04549 | Avondale--Goodyear, AZ	2027	3413.08	0	POINT(-112.3987515 33.47237617)	Year
04549 | Avondale--Goodyear, AZ	2028	6086.03	0	POINT(-112.3987515 33.47237617)	Year
04549 | Avondale--Goodyear, AZ	2029	9828.85	0	POINT(-112.3987515 33.47237617)	Year
04549 | Avondale--Goodyear, AZ	2030	15206.4	0	POINT(-112.3987515 33.47237617)	Year
04549 | Avondale--Goodyear, AZ	2031	22571.1	0	POINT(-112.3987515 33.47237617)	Year
04549 | Avondale--Goodyear, AZ	2032	29822.8	0	POINT(-112.3987515 33.47237617)	Year
04549 | Avondale--Goodyear, AZ	2033	39148.7	0	POINT(-112.3987515 33.47237617)	Year
04549 | Avondale--Goodyear, AZ	2034	51212.2	0	POINT(-112.3987515 33.47237617)	Year
04549 | Avondale--Goodyear, AZ	2035	66931.5	0	POINT(-112.3987515 33.47237617)	Year
04549 | Avondale--Goodyear, AZ	2036	86997.1	0	POINT(-112.3987515 33.47237617)	Year
04549 | Avondale--Goodyear, AZ	2037	112756	0	POINT(-112.3987515 33.47237617)	Year
04549 | Avondale--Goodyear, AZ	2038	145735	0	POINT(-112.3987515 33.47237617)	Year
04549 | Avondale--Goodyear, AZ	2039	187698	0	POINT(-112.3987515 33.47237617)	Year
04549 | Avondale--Goodyear, AZ	2040	240867	0	POINT(-112.3987515 33.47237617)	Year
04549 | Avondale--Goodyear, AZ	2041	308643	0	POINT(-112.3987515 33.47237617)	Year
04549 | Avondale--Goodyear, AZ	2042	393661	0	POINT(-112.3987515 33.47237617)	Year
04549 | Avondale--Goodyear, AZ	2043	499223	0	POINT(-112.3987515 33.47237617)	Year
04549 | Avondale--Goodyear, AZ	2044	628649	0	POINT(-112.3987515 33.47237617)	Year
04549 | Avondale--Goodyear, AZ	2045	785039	0	POINT(-112.3987515 33.47237617)	Year
04549 | Avondale--Goodyear, AZ	2046	970904	0	POINT(-112.3987515 33.47237617)	Year
04549 | Avondale--Goodyear, AZ	2047	1187860	0	POINT(-112.3987515 33.47237617)	Year
04549 | Avondale--Goodyear, AZ	2048	1436410	0	POINT(-112.3987515 33.47237617)	Year
04549 | Avondale--Goodyear, AZ	2049	1714790	0	POINT(-112.3987515 33.47237617)	Year
04549 | Avondale--Goodyear, AZ	2050	2019660	0	POINT(-112.3987515 33.47237617)	Year
04681 | Bakersfield, CA	2025	234.757	0	POINT(-119.0306803 35.36128658)	Year
04681 | Bakersfield, CA	2026	726.414	0	POINT(-119.0306803 35.36128658)	Year
04681 | Bakersfield, CA	2027	1292.85	0	POINT(-119.0306803 35.36128658)	Year
04681 | Bakersfield, CA	2028	2174.69	0	POINT(-119.0306803 35.36128658)	Year
04681 | Bakersfield, CA	2029	4353.79	0	POINT(-119.0306803 35.36128658)	Year
04681 | Bakersfield, CA	2030	36771.3	0	POINT(-119.0306803 35.36128658)	Year
04681 | Bakersfield, CA	2031	78652.3	0	POINT(-119.0306803 35.36128658)	Year
04681 | Bakersfield, CA	2032	117915	0	POINT(-119.0306803 35.36128658)	Year
04681 | Bakersfield, CA	2033	166792	0	POINT(-119.0306803 35.36128658)	Year
04681 | Bakersfield, CA	2034	227679	0	POINT(-119.0306803 35.36128658)	Year
04681 | Bakersfield, CA	2035	303817	0	POINT(-119.0306803 35.36128658)	Year
04681 | Bakersfield, CA	2036	397596	0	POINT(-119.0306803 35.36128658)	Year
04681 | Bakersfield, CA	2037	511230	0	POINT(-119.0306803 35.36128658)	Year
04681 | Bakersfield, CA	2038	648328	0	POINT(-119.0306803 35.36128658)	Year
04681 | Bakersfield, CA	2039	815479	0	POINT(-119.0306803 35.36128658)	Year
04681 | Bakersfield, CA	2040	1018150	0	POINT(-119.0306803 35.36128658)	Year
04681 | Bakersfield, CA	2041	1265330	0	POINT(-119.0306803 35.36128658)	Year
04681 | Bakersfield, CA	2042	1567860	0	POINT(-119.0306803 35.36128658)	Year
04681 | Bakersfield, CA	2043	1938980	0	POINT(-119.0306803 35.36128658)	Year
04681 | Bakersfield, CA	2044	2393910	0	POINT(-119.0306803 35.36128658)	Year
04681 | Bakersfield, CA	2045	2946940	0	POINT(-119.0306803 35.36128658)	Year
04681 | Bakersfield, CA	2046	3611950	0	POINT(-119.0306803 35.36128658)	Year
04681 | Bakersfield, CA	2047	4401100	0	POINT(-119.0306803 35.36128658)	Year
04681 | Bakersfield, CA	2048	5321880	0	POINT(-119.0306803 35.36128658)	Year
04681 | Bakersfield, CA	2049	6368560	0	POINT(-119.0306803 35.36128658)	Year
04681 | Bakersfield, CA	2050	7527590	0	POINT(-119.0306803 35.36128658)	Year
04843 | Baltimore, MD	2024	5894.09	0	POINT(-76.64679705 39.2330649)	Year
04843 | Baltimore, MD	2025	17741.6	0	POINT(-76.64679705 39.2330649)	Year
04843 | Baltimore, MD	2026	36308.9	0	POINT(-76.64679705 39.2330649)	Year
04843 | Baltimore, MD	2027	69646.8	0	POINT(-76.64679705 39.2330649)	Year
04843 | Baltimore, MD	2028	118126	0	POINT(-76.64679705 39.2330649)	Year
04843 | Baltimore, MD	2029	222851	0	POINT(-76.64679705 39.2330649)	Year
04843 | Baltimore, MD	2030	336588	0	POINT(-76.64679705 39.2330649)	Year
04843 | Baltimore, MD	2031	480152	0	POINT(-76.64679705 39.2330649)	Year
04843 | Baltimore, MD	2032	665527	0	POINT(-76.64679705 39.2330649)	Year
04843 | Baltimore, MD	2033	906309	0	POINT(-76.64679705 39.2330649)	Year
04843 | Baltimore, MD	2034	1224420	0	POINT(-76.64679705 39.2330649)	Year
04843 | Baltimore, MD	2035	1641290	0	POINT(-76.64679705 39.2330649)	Year
04843 | Baltimore, MD	2036	2180400	0	POINT(-76.64679705 39.2330649)	Year
04843 | Baltimore, MD	2037	2876470	0	POINT(-76.64679705 39.2330649)	Year
04843 | Baltimore, MD	2038	3761850	0	POINT(-76.64679705 39.2330649)	Year
04843 | Baltimore, MD	2039	4878590	0	POINT(-76.64679705 39.2330649)	Year
04843 | Baltimore, MD	2040	6268450	0	POINT(-76.64679705 39.2330649)	Year
04843 | Baltimore, MD	2041	7995190	0	POINT(-76.64679705 39.2330649)	Year
04843 | Baltimore, MD	2042	10085400	0	POINT(-76.64679705 39.2330649)	Year
04843 | Baltimore, MD	2043	12573400	0	POINT(-76.64679705 39.2330649)	Year
04843 | Baltimore, MD	2044	15471200	0	POINT(-76.64679705 39.2330649)	Year
04843 | Baltimore, MD	2045	18782000	0	POINT(-76.64679705 39.2330649)	Year
04843 | Baltimore, MD	2046	22488400	0	POINT(-76.64679705 39.2330649)	Year
04843 | Baltimore, MD	2047	26560000	0	POINT(-76.64679705 39.2330649)	Year
04843 | Baltimore, MD	2048	30954300	0	POINT(-76.64679705 39.2330649)	Year
