Network ID	Zone	Fraction
Link 1	Florida	0.275184241662727
Link 1	Texas	0.724815758337273
Link 10	Florida	1.0
Link 100	Texas	1.0
Link 1000	North Carolina	0.401811018112793
Link 1000	Georgia	0.452814490662791
Link 1000	South Carolina	0.145374491224433
Link 1001	North Carolina	0.377744450982098
Link 1001	South Carolina	0.622255549017901
Link 1002	South Carolina	0.239817085038339
Link 1002	Georgia	0.760182914961666
Link 1003	North Carolina	1.0
Link 1004	North Carolina	1.0
Link 1005	North Carolina	1.0
Link 1006	North Carolina	1.0
Link 1007	North Carolina	1.0
Link 1008	North Carolina	1.0
Link 1009	California	1.0
Link 101	Texas	1.0
Link 1010	California	1.0
Link 1011	California	1.0
Link 1012	New Mexico	0.552711401522683
Link 1012	Texas	0.447288598477325
Link 1013	Texas	1.0
Link 1014	Texas	0.442760994763152
Link 1014	New Mexico	0.557239005236817
Link 1015	New Mexico	0.550566682283651
Link 1015	Arizona	0.449433317716347
Link 1016	New Mexico	1.0
Link 1017	New Mexico	0.545450154689859
Link 1017	Arizona	0.454549845310153
Link 1018	California	1.0
Link 1019	California	1.0
Link 102	Texas	1.0
Link 1020	California	1.0
Link 1021	Oklahoma	0.290422150012193
Link 1021	Texas	0.709577849987821
Link 1022	Texas	1.0
Link 1023	Texas	1.0
Link 1024	California	1.0
Link 1025	California	1.0
Link 1026	California	1.0
Link 1027	North Carolina	1.0
Link 1028	North Carolina	1.0
Link 1029	North Carolina	1.0
Link 103	Louisiana	0.76391899154094
Link 103	Florida	0.23608100845906
Link 1030	California	1.0
Link 1031	California	1.0
Link 1032	California	1.0
Link 1033	North Carolina	1.0
Link 1034	North Carolina	1.0
Link 1035	North Carolina	1.0
Link 1036	California	1.0
Link 1037	California	1.0
Link 1038	California	1.0
Link 1039	North Carolina	0.4761706116764
Link 1039	Tennessee	0.523829388323601
Link 104	Texas	0.724815758337274
Link 104	Florida	0.275184241662727
Link 1040	South Carolina	0.145374491224433
Link 1040	North Carolina	0.401811018112793
Link 1040	Georgia	0.452814490662791
Link 1041	North Carolina	0.271142015781441
Link 1041	Georgia	0.4351071514685
Link 1041	Tennessee	0.29375083275003
Link 1042	North Carolina	1.0
Link 1043	North Carolina	1.0
Link 1044	North Carolina	1.0
Link 1045	Oklahoma	1.0
Link 1046	Oklahoma	1.0
Link 1047	Oklahoma	1.0
Link 1048	Tennessee	0.563953266240309
Link 1048	Alabama	0.436046733759708
Link 1049	Alabama	1.0
Link 105	Texas	0.206851309826228
Link 105	Louisiana	0.793148690173772
Link 1050	Alabama	0.546559329714815
Link 1050	Tennessee	0.453440670285196
Link 1051	Oklahoma	0.789398785950674
Link 1051	Texas	0.210601214049334
Link 1052	Oklahoma	0.305260213171108
Link 1052	Texas	0.694739786828925
Link 1053	Oklahoma	1.0
Link 1054	California	1.0
Link 1055	California	1.0
Link 1056	California	1.0
Link 1057	Texas	0.151446997473463
