Network ID	Zone	Fraction
Link 1	p101	0.284351941294918
Link 1	p65	0.715648058705082
Link 10	p101	1.0
Link 100	p67	1.0
Link 1000	p95	0.145176174502938
Link 1000	p97	0.401870918472003
Link 1000	p94	0.452952907025056
Link 1001	p97	0.377169273582725
Link 1001	p95	0.622830726417306
Link 1002	p94	0.760036178175291
Link 1002	p95	0.239963821824721
Link 1003	p98	1.0
Link 1004	p98	1.0
Link 1005	p98	1.0
Link 1006	p98	1.0
Link 1007	p98	1.0
Link 1008	p98	1.0
Link 1009	p10	1.0
Link 101	p67	1.0
Link 1010	p10	1.0
Link 1011	p10	1.0
Link 1012	p48	0.447289170162944
Link 1012	p47	0.552710829837057
Link 1013	p48	1.0
Link 1014	p47	0.5572355580227
Link 1014	p48	0.44276444197727
Link 1015	p28	0.340830193897358
Link 1015	p31	0.550556353218441
Link 1015	p30	0.108613452884183
Link 1016	p31	1.0
Link 1017	p31	0.545447971668843
Link 1017	p30	0.125668288522544
Link 1017	p28	0.32888373980861
Link 1018	p9	1.0
Link 1019	p9	1.0
Link 102	p67	1.0
Link 1020	p9	1.0
Link 1021	p60	0.0697234854268425
Link 1021	p50	0.290821745716119
Link 1021	p63	0.153262439499558
Link 1021	p48	0.486192329357488
Link 1022	p63	0.137166120563646
Link 1022	p48	0.107414759894736
Link 1022	p60	0.755419119541607
Link 1023	p48	1.0
Link 1024	p9	1.0
Link 1025	p9	1.0
Link 1026	p9	1.0
Link 1027	p97	1.0
Link 1028	p97	1.0
Link 1029	p97	1.0
Link 103	p58	0.76075721591313
Link 103	p101	0.23924278408687
Link 1030	p10	1.0
Link 1031	p10	1.0
Link 1032	p10	1.0
Link 1033	p97	1.0
Link 1034	p98	0.383045354428427
Link 1034	p97	0.616954645571539
Link 1035	p97	0.449332507254382
Link 1035	p98	0.550667492745626
Link 1036	p10	1.0
Link 1037	p10	1.0
Link 1038	p10	1.0
Link 1039	p97	0.47611445153938
Link 1039	p92	0.523885548460631
Link 104	p65	0.715648058705082
Link 104	p101	0.284351941294918
Link 1040	p94	0.452952907025056
Link 1040	p95	0.145176174502938
Link 1040	p97	0.401870918472003
Link 1041	p92	0.293730106227538
Link 1041	p97	0.271178078250172
Link 1041	p94	0.43509181552228
Link 1042	p97	1.0
Link 1043	p97	1.0
Link 1044	p97	1.0
Link 1045	p51	0.261206280301153
