Network ID	Territory	Fraction
18289 | Coalinga, CA	North America	1
18451 | Coeur d'Alene, ID	North America	1
18748 | College Station--Bryan, TX	North America	1
18856 | Colorado Springs, CO	North America	1
18964 | Columbia, SC	North America	1
19234 | Columbus, OH	North America	1
19504 | Concord, CA	North America	1
19531 | Concord, NH	North America	1
19558 | Concord, NC	North America	1
19755 | Conroe--The Woodlands, TX	North America	1
20287 | Corpus Christi, TX	North America	1
20422 | Corvallis, OR	North America	1
21745 | Cumberland, MD--WV--PA	North America	1
22042 | Dallas--Fort Worth--Arlington, TX	North America	1
22096 | Danbury, CT--NY	North America	1
22366 | Davenport, IA--IL	North America	1
22420 | Davis, CA	North America	1
22528 | Dayton, OH	North America	1
22960 | DeKalb, IL	North America	1
22987 | Delano, CA	North America	1
23203 | Del Rio, TX	North America	1
23500 | Denton--Lewisville, TX	North America	1
23527 | Denver--Aurora, CO	North America	1
23743 | Des Moines, IA	North America	1
23824 | Detroit, MI	North America	1
24580 | Dover, DE	North America	1
24607 | Dover--Rochester, NH--ME	North America	1
24850 | Duluth, MN--WI	North America	1
25228 | Durham, NC	North America	1
25849 | East Stroudsburg, PA--NJ	North America	1
26038 | Eau Claire, WI	North America	1
26416 | El Centro--Calexico, CA	North America	1
26794 | Elkhart, IN--MI	North America	1
27118 | Elmira, NY	North America	1
27253 | El Paso, TX--NM	North America	1
27261 | El Paso de Robles (Paso Robles)--Atascadero, CA	North America	1
27766 | Erie, PA	North America	1
28117 | Eugene, OR	North America	1
28198 | Eureka, CA	North America	1
28657 | Fairfield, CA	North America	1
29089 | Fargo, ND--MN	North America	1
29278 | Farmington, NM	North America	1
29440 | Fayetteville, NC	North America	1
29818 | Flagstaff, AZ	North America	1
30628 | Fort Collins, CO	North America	1
31087 | Fort Wayne, IN	North America	1
31150 | Four Corners, FL	North America	1
31450 | Franklin--Highland Lake, NJ	North America	1
31519 | Frederick, MD	North America	1
31600 | Fredericksburg, VA	North America	1
31843 | Fresno, CA	North America	1
32167 | Gainesville, FL	North America	1
32194 | Gainesville, GA	North America	1
32491 | Galveston, TX	North America	1
33247 | Gillette, WY	North America	1
33328 | Gilroy--Morgan Hill, CA	North America	1
33598 | Glens Falls, NY	North America	1
34273 | Grand Junction, CO	North America	1
34300 | Grand Rapids, MI	North America	1
34516 | Grants Pass, OR	North America	1
34597 | Grass Valley, CA	North America	1
34759 | Great Falls, MT	North America	1
34786 | Greeley, CO	North America	1
34813 | Green Bay, WI	North America	1
35164 | Greensboro, NC	North America	1
35380 | Greenville, NC	North America	1
35461 | Greenville, SC	North America	1
36055 | Gustine, CA	North America	1
36190 | Hagerstown, MD--WV--PA	North America	1
36703 | Hanford, CA	North America	1
36784 | Hanover, PA	North America	1
37081 | Harrisburg, PA	North America	1
37162 | Harrisonburg, VA	North America	1
37243 | Hartford, CT	North America	1
37945 | Hazleton, PA	North America	1
38161 | Helena, MT	North America	1
38215 | Hemet, CA	North America	1
38647 | Hickory, NC	North America	1
39079 | Hilton Head Island, SC	North America	1
39214 | Hobbs, NM	North America	1
39511 | Hollister, CA	North America	1
40429 | Houston, TX	North America	1
40780 | Huntsville, AL	North America	1
40996 | Idaho Falls, ID	North America	1
41212 | Indianapolis, IN	North America	1
41347 | Indio--Cathedral City, CA	North America	1
41590 | Iowa City, IA	North America	1
41914 | Ithaca, NY	North America	1
42346 | Jacksonville, FL	North America	1
43291 | Johnstown, PA	North America	1
43723 | Kalamazoo, MI	North America	1
43777 | Kalispell, MT	North America	1
43885 | Kankakee, IL	North America	1
43912 | Kansas City, MO--KS	North America	1
44479 | Kennewick--Pasco, WA	North America	1
44506 | Kenosha, WI--IL	North America	1
44992 | Killeen, TX	North America	1
45127 | Kingman, AZ	North America	1
45262 | Kingston, NY	North America	1
45451 | Kissimmee, FL	North America	1
45505 | Klamath Falls--Altamont, OR	North America	1
45640 | Knoxville, TN	North America	1
45910 | La Crosse, WI--MN	North America	1
45937 | Lady Lake--The Villages, FL	North America	1
46018 | Lafayette, IN	North America	1
46126 | Lafayette--Louisville--Erie, CO	North America	1
46747 | Lake Havasu City, AZ	North America	1
47530 | Lancaster, PA	North America	1
47611 | Lancaster--Palmdale, CA	North America	1
47719 | Lansing, MI	North America	1
47827 | Laramie, WY	North America	1
47854 | Laredo, TX	North America	1
47935 | Las Cruces, NM	North America	1
47995 | Las Vegas--Henderson, NV	North America	1
48664 | Lebanon, PA	North America	1
48826 | Lee's Summit, MO	North America	1
49096 | Leominster--Fitchburg, MA	North America	1
49312 | Lewiston, ID--WA	North America	1
49582 | Lexington-Fayette, KY	North America	1
49594 | Lexington Park--California--Chesapeake Ranch Estates, MD	North America	1
49933 | Lincoln, NE	North America	1
50392 | Little Rock, AR	North America	1
50527 | Livermore, CA	North America	1
50851 | Lodi, CA	North America	1
50959 | Logan, UT	North America	1
51040 | Lompoc, CA	North America	1
51175 | Longmont, CO	North America	1
51283 | Longview, WA--OR	North America	1
51445 | Los Angeles--Long Beach--Anaheim, CA	North America	1
51472 | Los Banos, CA	North America	1
51499 | Los Lunas, NM	North America	1
51755 | Louisville/Jefferson County, KY--IN	North America	1
51877 | Lubbock, TX	North America	1
52201 | Lynchburg, VA	North America	1
52390 | McAllen, TX	North America	1
52687 | McKinney, TX	North America	1
52741 | McMinnville, OR	North America	1
52984 | Madera, CA	North America	1
53200 | Madison, WI	North America	1
53740 | Manchester, NH	North America	1
53794 | Mandeville--Covington, LA	North America	1
54145 | Manteca, CA	North America	1
54477 | Maricopa, AZ	North America	1
55333 | Marysville, WA	North America	1
55603 | Mauldin--Simpsonville, SC	North America	1
55981 | Medford, OR	North America	1
56116 | Memphis, TN--MS--AR	North America	1
56251 | Merced, CA	North America	1
56602 | Miami, FL	North America	1
56656 | Michigan City--La Porte, IN--MI	North America	1
56899 | Middletown, NY	North America	1
57007 | Midland, TX	North America	1
57439 | Milton--Lewisburg, PA	North America	1
57466 | Milwaukee, WI	North America	1
57628 | Minneapolis--St. Paul, MN--WI	North America	1
57709 | Mission Viejo--Lake Forest--San Clemente, CA	North America	1
57736 | Missoula, MT	North America	1
58006 | Modesto, CA	North America	1
59518 | Moses Lake, WA	North America	1
60490 | Mount Vernon, WA	North America	1
60799 | Murrieta--Temecula--Menifee, CA	North America	1
60841 | Muskegon, MI	North America	1
60895 | Myrtle Beach--Socastee, SC--NC	North America	1
60976 | Nampa, ID	North America	1
61057 | Napa, CA	North America	1
61165 | Nashua, NH--MA	North America	1
61273 | Nashville-Davidson, TN	North America	1
61786 | New Bedford, MA	North America	1
62407 | New Haven, CT	North America	1
62677 | New Orleans, LA	North America	1
63217 | New York--Newark, NY--NJ--CT	North America	1
63325 | Nogales, AZ	North America	1
63433 | Norman, OK	North America	1
63838 | North Port--Port Charlotte, FL	North America	1
64135 | Norwich--New London, CT--RI	North America	1
64378 | Oak Harbor, WA	North America	1
64660 | Ocean Pines, MD--DE	North America	1
64864 | Odessa, TX	North America	1
64945 | Ogden--Layton, UT	North America	1
65080 | Oklahoma City, OK	North America	1
65242 | Olympia--Lacey, WA	North America	1
65269 | Omaha, NE--IA	North America	1
65863 | Orlando, FL	North America	1
65944 | Oroville, CA	North America	1
66241 | Oswego, NY	North America	1
66673 | Oxnard, CA	North America	1
67105 | Palm Bay--Melbourne, FL	North America	1
67375 | Paradise, CA	North America	1
68509 | Peoria, IL	North America	1
68833 | Peru--LaSalle, IL	North America	1
68887 | Petaluma, CA	North America	1
69076 | Philadelphia, PA--NJ--DE--MD	North America	1
69184 | Phoenix--Mesa, AZ	North America	1
69517 | Pinehurst--Southern Pines, NC	North America	1
69697 | Pittsburgh, PA	North America	1
69778 | Pittsfield, MA	North America	1
70426 | Pocatello, ID	North America	1
70993 | Port Arthur, TX	North America	1
71074 | Porterville, CA	North America	1
71263 | Portland, ME	North America	1
71317 | Portland, OR--WA	North America	1
71479 | Port St. Lucie, FL	North America	1
71506 | Portsmouth, NH--ME	North America	1
71749 | Pottstown, PA	North America	1
71776 | Pottsville, PA	North America	1
71803 | Poughkeepsie--Newburgh, NY--NJ	North America	1
72112 | Prescott Valley--Prescott, AZ	North America	1
72505 | Providence, RI--MA	North America	1
72559 | Provo--Orem, UT	North America	1
72613 | Pueblo, CO	North America	1
73153 | Racine, WI	North America	1
73261 | Raleigh, NC	North America	1
73396 | Rapid City, SD	North America	1
73693 | Reading, PA	North America	1
73774 | Redding, CA	North America	1
74044 | Reedley--Dinuba, CA	North America	1
74179 | Reno, NV--CA	North America	1
74746 | Richmond, VA	North America	1
74827 | Ridgecrest, CA	North America	1
75340 | Riverside--San Bernardino, CA	North America	1
75421 | Roanoke, VA	North America	1
75637 | Rochester, MN	North America	1
75664 | Rochester, NY	North America	1
75718 | Rockford, IL	North America	1
76231 | Rome, NY	North America	1
76339 | Roseburg, OR	North America	1
76447 | Roswell, NM	North America	1
76474 | Round Lake Beach--McHenry--Grayslake, IL--WI	North America	1
77068 | Sacramento, CA	North America	1
77161 | Sahuarita--Green Valley, AZ	North America	1
77338 | St. Cloud, MN	North America	1
77446 | St. George, UT	North America	1
77770 | St. Louis, MO--IL	North America	1
78229 | Salem, OR	North America	1
78310 | Salinas, CA	North America	1
78364 | Salisbury, MD--DE	North America	1
78499 | Salt Lake City--West Valley City, UT	North America	1
78553 | San Angelo, TX	North America	1
78580 | San Antonio, TX	North America	1
78661 | San Diego, CA	North America	1
78904 | San Francisco--Oakland, CA	North America	1
79039 | San Jose, CA	North America	1
79147 | San Luis Obispo, CA	North America	1
79282 | Santa Barbara, CA	North America	1
79309 | Santa Clarita, CA	North America	1
79336 | Santa Cruz, CA	North America	1
79363 | Santa Fe, NM	North America	1
79417 | Santa Maria, CA	North America	1
79498 | Santa Rosa, CA	North America	1
79606 | Sarasota--Bradenton, FL	North America	1
79633 | Saratoga Springs, NY	North America	1
80227 | Scranton, PA	North America	1
80362 | Seaside--Monterey, CA	North America	1
80389 | Seattle, WA	North America	1
80400 | Sebastian--Vero Beach South--Florida Ridge, FL	North America	1
80551 | Selma, CA	North America	1
80985 | Shamokin--Mount Carmel, PA	North America	1
81739 | Shreveport, LA	North America	1
81901 | Sierra Vista, AZ	North America	1
82144 | Simi Valley, CA	North America	1
82225 | Sioux City, IA--NE--SD	North America	1
82252 | Sioux Falls, SD	North America	1
83008 | Sonoma, CA	North America	1
83116 | South Bend, IN--MI	North America	1
83764 | Spokane, WA	North America	1
83899 | Springfield, IL	North America	1
83926 | Springfield, MA--CT	North America	1
83953 | Springfield, MO	North America	1
84493 | State College, PA	North America	1
84630 | Staunton--Waynesboro, VA	North America	1
85087 | Stockton, CA	North America	1
86302 | Syracuse, NY	North America	1
86599 | Tampa--St. Petersburg, FL	North America	1
87058 | Temple, TX	North America	1
87220 | Texas City, TX	North America	1
87490 | Thousand Oaks, CA	North America	1
87868 | Toledo, OH--MI	North America	1
88057 | Tooele, UT	North America	1
88192 | Torrington, CT	North America	1
88273 | Tracy, CA	North America	1
88462 | Trenton, NJ	North America	1
88624 | Truckee, CA	North America	1
88732 | Tucson, AZ	North America	1
88948 | Tulsa, OK	North America	1
89083 | Turlock, CA	North America	1
89245 | Twin Falls, ID	North America	1
89263 | Twin Rivers--Hightstown, NJ	North America	1
89326 | Tyler, TX	North America	1
89785 | Utica, NY	North America	1
89866 | Vacaville, CA	North America	1
90028 | Vallejo, CA	North America	1
90541 | Victorville--Hesperia, CA	North America	1
90658 | Villas, NJ	North America	1
90730 | Vineland, NJ	North America	1
90892 | Virginia Beach, VA	North America	1
90946 | Visalia, CA	North America	1
91027 | Waco, TX	North America	1
91261 | Waldorf, MD	North America	1
91405 | Walla Walla, WA--OR	North America	1
92242 | Washington, DC--VA--MD	North America	1
92485 | Waterbury, CT	North America	1
92593 | Waterloo, IA	North America	1
92674 | Watertown, NY	North America	1
92890 | Watsonville, CA	North America	1
93484 | Weatherford, TX	North America	1
93862 | Wenatchee, WA	North America	1
94294 | Westminster--Eldersburg, MD	North America	1
95077 | Wichita, KS	North America	1
95104 | Wichita Falls, TX	North America	1
95455 | Williamsport, PA	North America	1
95833 | Wilmington, NC	North America	1
96103 | Winchester, VA	North America	1
96670 | Winston-Salem, NC	North America	1
96913 | Woodburn, OR	North America	1
96994 | Woodland, CA	North America	1
97291 | Worcester, MA--CT	North America	1
97507 | Yakima, WA	North America	1
97750 | York, PA	North America	1
97939 | Yuba City, CA	North America	1
98020 | Yuma, AZ--CA	North America	1
@ Anacortes, WA	North America	1
@ Anniston, AL	North America	1
@ Ardmore, OK	North America	1
@ Artesia, NM	North America	1
@ Ashtabula, OH	North America	1
@ Augusta, GA	North America	1
@ Bakersfield, CA	North America	1
@ Baton Rouge, LA	North America	1
@ Batton Rouge, LA	North America	1
@ Bay City, TX	North America	1
@ Bayport, TX	North America	1
@ Baytown, TX	North America	1
@ Beaumont, TX	North America	1
@ Belle Chasse, LA	North America	1
@ Belle, WV	North America	1
@ Belvidere, NJ	North America	1
@ Benicia, CA	North America	1
@ Billings, MT	North America	1
@ Blaine, WA	North America	1
@ Borger, TX	North America	1
@ Bradley, IL	North America	1
@ Brorger, TX	North America	1
@ Burkville, AL	North America	1
@ Butler, IN	North America	1
@ Butte, MT	North America	1
@ Calvert City, KY	North America	1
@ Carson, CA	North America	1
@ Catlettsburg, KY	North America	1
@ Cedar City, UT	North America	1
@ Channelview, TX	North America	1
@ Charleston, TN	North America	1
@ Charlotte, NC	North America	1
@ Chattanooga, TN	North America	1
@ Cherry Point, WA	North America	1
@ Cheyenne, WY	North America	1
@ Cincinnati, OH	North America	1
@ Coffeyville, KS	North America	1
@ Columbus, MS	North America	1
@ Commerce City, CO	North America	1
@ Convent, LA	North America	1
@ Conway, KS	North America	1
@ Corpus Christi, TX	North America	1
@ Corunna, ON, CA	North America	1
@ Cotton Valley, LA	North America	1
@ Crawfordsville, IN	North America	1
@ Dallas, TX	North America	1
@ Decatur, AL	North America	1
@ Decatur, IL	North America	1
@ Decatur, IN	North America	1
@ Deepwater, NJ	North America	1
@ Deer Park, TX	North America	1
@ Delaware City, DE	North America	1
@ Des Moines, IA	North America	1
@ Detroit, MI	North America	1
@ East Chicago, IN	North America	1
@ Eastover, SC	North America	1
@ Ecorse, MI	North America	1
@ El Dorado, AR	North America	1
@ El Dorado, KS	North America	1
@ El Segundo, CA	North America	1
@ Euclid, OH	North America	1
@ Fairless Hills, PA	North America	1
@ Fort Worth, TX	North America	1
@ Freeport, TX	North America	1
@ Gainesville, GA	North America	1
@ Gallatin, TN	North America	1
@ Geismar, LA	North America	1
@ Great Falls, MT	North America	1
@ Hamilton, MS	North America	1
@ Hannibal, MO	North America	1
@ Hartford, IL	North America	1
@ Henderson, NV	North America	1
@ Huntsville, AL	North America	1
@ Ingleside, TX	North America	1
@ Institute, WV	North America	1
@ Jacksonville, IL	North America	1
@ Joliet, IL	North America	1
@ Kalama, WA	North America	1
@ Karns City, PA	North America	1
@ Kingsport, TN	North America	1
@ LaBarge, WY	North America	1
@ Lake Charles, LA	North America	1
@ La Porte, TX	North America	1
@ Laurel, MT	North America	1
@ Lemont, IL	North America	1
@ Lima, OH	North America	1
@ Lincoln, NE	North America	1
@ Linden, NJ	North America	1
@ Longview, TX	North America	1
@ Longview, WA	North America	1
@ Louisville, KY	North America	1
@ Luling, LA	North America	1
@ Maitland, ON, CA	North America	1
@ Mankato, MN	North America	1
@ Mapleton, IL	North America	1
@ Marcus Hook, PA	North America	1
@ Martinez, CA	North America	1
@ McIntosh, AL	North America	1
@ McPherson, KS	North America	1
@ Memphis, TN	North America	1
@ Middleton, OH	North America	1
@ Midland, MI	North America	1
@ Mobile, AL	North America	1
@ Mont Belvieu, TX	North America	1
@ Mont Belview, TX	North America	1
@ Moses Lake, WA	North America	1
@ Mount Vernon, IN	North America	1
@ Nanticoke, ON, CA	North America	1
@ New Castle, DE	North America	1
@ Newell, WV	North America	1
@ New Orleans, LA	North America	1
@ Niagara Falls, NY	North America	1
@ Norco, LA	North America	1
@ Norcross, GA	North America	1
@ Ontario, CA	North America	1
@ Pasadena, TX	North America	1
@ Pascagoula, MS	North America	1
@ Paulsboro, NJ	North America	1
@ Pensacola, FL	North America	1
@ Petrolia, PA	North America	1
@ Plaquemine, LA	North America	1
@ Point Comfort, TX	North America	1
@ Ponca City, OK	North America	1
@ Port Arthur, TX	North America	1
@ Port Edwards, WI	North America	1
@ Princeton, LA	North America	1
@ Proctor, WV	North America	1
@ Raleigh, NC	North America	1
@ Richmond, CA	North America	1
@ Rockport, IN	North America	1
@ Rodeo, CA	North America	1
@ Rouseville, PA	North America	1
@ Sacramento, CA	North America	1
@ Salina, KS	North America	1
@ Salt Lake City, UT	North America	1
@ Saraland, AL	North America	1
@ Sarnia, ON, CA	North America	1
@ Sauget, IL	North America	1
@ Seymour, IN	North America	1
@ Shreveport, LA	North America	1
@ Sidney, OH	North America	1
@ Silsbee, TX	North America	1
@ Sioux City, IA	North America	1
@ Smackover, AR	North America	1
@ St. Charles, LA	North America	1
@ St. Gabriel, LA	North America	1
@ St. Joseph, MO	North America	1
@ St. Marys, PA	North America	1
@ St. Paul, MN	North America	1
@ St. Paul Park, MN	North America	1
@ Stuttgart, AR	North America	1
@ Sweeney, TX	North America	1
@ Taft, LA	North America	1
@ Texas City, TX	North America	1
@ Theodore, AL	North America	1
@ Three Rivers, TX	North America	1
@ Toledo, OH	North America	1
@ Torrance, CA	North America	1
@ Tuscaloosa, AL	North America	1
@ Valdosta, GA	North America	1
@ Vicksburg, MS	North America	1
@ Victoria, TX	North America	1
@ Weirton, WV	North America	1
@ Westlake, LA	North America	1
@ West Leechburg, PA	North America	1
@ Whiting, IN	North America	1
@ Wichita, KS	North America	1
@ Wilmington, CA	North America	1
@ Windsor, ON, CA	North America	1
@ Wood River, IL	North America	1
@ Wright, WY	North America	1
@ Wynneywood, OK	North America	1
@ Asbestos, QC, CA	North America	1
@ Becancour, QC, CA	North America	1
@ Burnaby, BC, CA	North America	1
@ Come By Chance, NL, CA	North America	1
@ Dartmouth, NS, CA	North America	1
@ Edmonton, AB, CA	North America	1
@ Fort McMurray, AB, CA	North America	1
@ Fort Saskatchewan, AB, CA	North America	1
@ Gibbons, AB, CA	North America	1
@ Hamilton, ON, CA	North America	1
@ Levis (Montreal), QC, CA	North America	1
@ Lloydminster, SK, CA	North America	1
@ Magog, QC, CA	North America	1
@ Mississauga, ON, CA	North America	1
@ Montreal, QC, CA	North America	1
@ Pointe-aux-Trembles, QC, CA	North America	1
@ Prince George, BC, CA	North America	1
@ Regina, SK, CA	North America	1
@ Saint John, NB, CA	North America	1
@ Scotford, AB, CA	North America	1
Link 1	North America	1
Link 10	North America	1
Link 100	North America	1
Link 1000	North America	1
Link 1001	North America	1
Link 1002	North America	1
Link 1003	North America	1
Link 1004	North America	1
Link 1005	North America	1
Link 1006	North America	1
Link 1007	North America	1
Link 1008	North America	1
Link 1009	North America	1
Link 101	North America	1
Link 1010	North America	1
Link 1011	North America	1
Link 1012	North America	1
Link 1013	North America	1
Link 1014	North America	1
Link 1015	North America	1
Link 1016	North America	1
Link 1017	North America	1
Link 1018	North America	1
Link 1019	North America	1
Link 102	North America	1
Link 1020	North America	1
Link 1021	North America	1
Link 1022	North America	1
Link 1023	North America	1
Link 1024	North America	1
Link 1025	North America	1
Link 1026	North America	1
Link 1027	North America	1
Link 1028	North America	1
Link 1029	North America	1
Link 103	North America	1
Link 1030	North America	1
Link 1031	North America	1
Link 1032	North America	1
Link 1033	North America	1
Link 1034	North America	1
Link 1035	North America	1
Link 1036	North America	1
Link 1037	North America	1
Link 1038	North America	1
Link 1039	North America	1
Link 104	North America	1
Link 1040	North America	1
Link 1041	North America	1
Link 1042	North America	1
Link 1043	North America	1
Link 1044	North America	1
Link 1045	North America	1
Link 1046	North America	1
Link 1047	North America	1
Link 1048	North America	1
Link 1049	North America	1
Link 105	North America	1
Link 1050	North America	1
Link 1051	North America	1
Link 1052	North America	1
Link 1053	North America	1
Link 1054	North America	1
Link 1055	North America	1
Link 1056	North America	1
Link 1057	North America	1
Link 1058	North America	1
Link 1059	North America	1
Link 106	North America	1
Link 1060	North America	1
Link 1061	North America	1
Link 1062	North America	1
Link 1063	North America	1
Link 1064	North America	1
Link 1065	North America	1
Link 1066	North America	1
Link 1067	North America	1
Link 1068	North America	1
Link 1069	North America	1
Link 107	North America	1
Link 1070	North America	1
Link 1071	North America	1
Link 1072	North America	1
Link 1073	North America	1
Link 1074	North America	1
Link 1075	North America	1
Link 1076	North America	1
Link 1077	North America	1
Link 1078	North America	1
Link 1079	North America	1
Link 108	North America	1
Link 1080	North America	1
Link 1081	North America	1
Link 1082	North America	1
Link 1083	North America	1
Link 1084	North America	1
Link 1085	North America	1
Link 1086	North America	1
Link 1087	North America	1
Link 1088	North America	1
Link 1089	North America	1
Link 109	North America	1
Link 1090	North America	1
Link 1091	North America	1
Link 1092	North America	1
Link 1093	North America	1
Link 1094	North America	1
Link 1095	North America	1
Link 1096	North America	1
Link 1097	North America	1
Link 1098	North America	1
Link 1099	North America	1
Link 11	North America	1
Link 110	North America	1
Link 1100	North America	1
Link 1101	North America	1
Link 1102	North America	1
Link 1103	North America	1
Link 1104	North America	1
Link 1105	North America	1
Link 1106	North America	1
Link 1107	North America	1
Link 1108	North America	1
Link 1109	North America	1
Link 111	North America	1
Link 1110	North America	1
Link 1111	North America	1
Link 1112	North America	1
Link 1113	North America	1
Link 1114	North America	1
Link 1115	North America	1
Link 1116	North America	1
Link 1117	North America	1
Link 1118	North America	1
Link 1119	North America	1
Link 112	North America	1
Link 1120	North America	1
Link 1121	North America	1
Link 1122	North America	1
Link 1123	North America	1
Link 1124	North America	1
Link 1125	North America	1
Link 1126	North America	1
Link 1127	North America	1
Link 1128	North America	1
Link 1129	North America	1
Link 113	North America	1
Link 1130	North America	1
Link 1131	North America	1
Link 1132	North America	1
Link 1133	North America	1
Link 1134	North America	1
Link 1135	North America	1
Link 1136	North America	1
Link 1137	North America	1
Link 1138	North America	1
Link 1139	North America	1
Link 114	North America	1
Link 1140	North America	1
Link 1141	North America	1
Link 1142	North America	1
Link 1143	North America	1
Link 1144	North America	1
Link 1145	North America	1
Link 1146	North America	1
Link 1147	North America	1
Link 1148	North America	1
Link 1149	North America	1
Link 115	North America	1
Link 1150	North America	1
Link 1151	North America	1
Link 1152	North America	1
Link 1153	North America	1
Link 1154	North America	1
Link 1155	North America	1
Link 1156	North America	1
Link 1157	North America	1
Link 1158	North America	1
Link 1159	North America	1
Link 116	North America	1
Link 1160	North America	1
Link 1161	North America	1
Link 1162	North America	1
Link 1163	North America	1
Link 1164	North America	1
Link 1165	North America	1
Link 1166	North America	1
Link 1167	North America	1
Link 1168	North America	1
Link 1169	North America	1
Link 117	North America	1
Link 1170	North America	1
Link 1171	North America	1
Link 1172	North America	1
Link 1173	North America	1
Link 1174	North America	1
Link 1175	North America	1
Link 1176	North America	1
Link 1177	North America	1
Link 1178	North America	1
Link 1179	North America	1
Link 118	North America	1
Link 1180	North America	1
Link 1181	North America	1
Link 1182	North America	1
Link 1183	North America	1
Link 1184	North America	1
Link 1185	North America	1
Link 1186	North America	1
Link 1187	North America	1
Link 1188	North America	1
Link 1189	North America	1
Link 119	North America	1
Link 1190	North America	1
Link 1191	North America	1
Link 1192	North America	1
Link 1193	North America	1
Link 1194	North America	1
Link 1195	North America	1
Link 1196	North America	1
Link 1197	North America	1
Link 1198	North America	1
Link 1199	North America	1
Link 12	North America	1
Link 120	North America	1
Link 1200	North America	1
Link 1201	North America	1
Link 1202	North America	1
Link 1203	North America	1
Link 1204	North America	1
Link 1205	North America	1
Link 1206	North America	1
Link 1207	North America	1
Link 1208	North America	1
Link 1209	North America	1
Link 121	North America	1
Link 1210	North America	1
Link 1211	North America	1
Link 1212	North America	1
Link 1213	North America	1
Link 1214	North America	1
Link 1215	North America	1
Link 1216	North America	1
Link 1217	North America	1
Link 1218	North America	1
Link 1219	North America	1
Link 122	North America	1
Link 1220	North America	1
Link 1221	North America	1
Link 1222	North America	1
Link 1223	North America	1
Link 1224	North America	1
Link 1225	North America	1
Link 1226	North America	1
Link 1227	North America	1
Link 1228	North America	1
Link 1229	North America	1
Link 123	North America	1
Link 1230	North America	1
Link 1231	North America	1
Link 1232	North America	1
Link 1233	North America	1
Link 1234	North America	1
Link 1235	North America	1
Link 1236	North America	1
Link 1237	North America	1
Link 1238	North America	1
Link 1239	North America	1
Link 124	North America	1
Link 1240	North America	1
Link 1241	North America	1
Link 1242	North America	1
Link 1243	North America	1
Link 1244	North America	1
Link 1245	North America	1
Link 1246	North America	1
Link 1247	North America	1
Link 1248	North America	1
Link 1249	North America	1
Link 125	North America	1
Link 1250	North America	1
Link 1251	North America	1
Link 1252	North America	1
Link 1253	North America	1
Link 1254	North America	1
Link 1255	North America	1
