Network ID	Zone	Fraction
Link 1465	USA	1
Link 1466	USA	1
Link 1467	USA	1
Link 1468	USA	1
Link 1469	USA	1
Link 147	USA	1
Link 1470	USA	1
Link 1471	USA	1
Link 1472	USA	1
Link 1473	USA	1
Link 1474	USA	1
Link 1475	USA	1
Link 1476	USA	1
Link 1477	USA	1
Link 1478	USA	1
Link 1479	USA	1
Link 148	USA	1
Link 1480	USA	1
Link 1481	USA	1
Link 1482	USA	1
Link 1483	USA	1
Link 1484	USA	1
Link 1485	USA	1
Link 1486	USA	0.999999999999999
Link 1487	USA	1.00000000000002
Link 1488	USA	1
Link 1489	USA	1
Link 149	USA	1
Link 1490	USA	1
Link 1491	USA	1
Link 1492	USA	1
Link 1493	USA	1
Link 1494	USA	1
Link 1495	USA	1
Link 1496	USA	1
Link 1497	USA	1
Link 1498	USA	1
Link 1499	USA	1
Link 15	USA	1
Link 150	USA	1
Link 1500	USA	1
Link 1501	USA	1
Link 1502	USA	1
Link 1503	USA	1
Link 1504	USA	1
Link 1505	USA	0.999999999999999
Link 1506	USA	1
Link 1507	USA	1
Link 1508	USA	1
Link 1509	USA	1
Link 151	USA	1
Link 1510	USA	1
Link 1511	USA	1
Link 1512	USA	1
Link 1513	USA	1
Link 1514	USA	1
Link 1515	USA	1
Link 1516	USA	1
Link 1517	USA	1
Link 1518	USA	1
Link 1519	USA	1
Link 152	USA	1
Link 1520	USA	1
Link 1521	USA	1
Link 1522	USA	1
Link 1523	USA	1
Link 1524	USA	1
Link 1525	USA	1
Link 1526	USA	1
Link 1527	USA	1
Link 1528	USA	1
Link 1529	USA	1
Link 153	USA	1
Link 1530	USA	1
Link 1531	USA	1
Link 1532	USA	1
Link 1533	USA	1
Link 1534	USA	1
Link 1535	USA	1
Link 1536	USA	1
Link 1537	USA	1
Link 1538	USA	1
Link 1539	USA	1
Link 154	USA	0.999999999999999
Link 1540	USA	1
Link 1541	USA	1
Link 1542	USA	1
Link 1543	USA	1
Link 1544	USA	1
Link 1545	USA	1
Link 1546	USA	1
Link 1547	USA	1
Link 1548	USA	1
Link 1549	USA	1
Link 155	USA	1
Link 1550	USA	1
Link 1551	USA	1
Link 1552	USA	1
Link 1553	USA	1
Link 1554	USA	1
Link 1555	USA	1
Link 1556	USA	1
Link 1557	USA	1
Link 1558	USA	1
Link 1559	USA	1
Link 156	USA	0.999999999999999
Link 1560	USA	1
Link 1561	USA	1
Link 1562	USA	1
Link 1563	USA	1
Link 1564	USA	1
Link 1565	USA	1
Link 1566	USA	1
Link 1567	USA	1
Link 1568	USA	1
Link 1569	USA	1
Link 157	USA	1
Link 1570	USA	1
Link 1571	USA	1
Link 1572	USA	1
Link 1573	USA	1
Link 1574	USA	1
Link 1575	USA	1
Link 1576	USA	1
Link 1577	USA	1
Link 1578	USA	1
Link 1579	USA	1
Link 158	USA	1
Link 1580	USA	1
Link 1581	USA	1
Link 1582	USA	1
Link 1583	USA	1
Link 1584	USA	1
Link 1585	USA	1
Link 1586	USA	1
Link 1587	USA	1
Link 1588	USA	1
Link 1589	USA	1
Link 159	USA	1
Link 1590	USA	1
Link 1591	USA	1
Link 1592	USA	1
Link 1593	USA	1
Link 1594	USA	1
Link 1595	USA	1
Link 1596	USA	1
Link 1597	USA	1
Link 1598	USA	1
Link 1599	USA	1
Link 16	USA	0.999999999999998
Link 160	USA	1
Link 1600	USA	1
Link 1601	USA	1
Link 1602	USA	1
Link 1603	USA	1
Link 1604	USA	1
Link 1605	USA	1
Link 1606	USA	1.00000000000001
Link 1607	USA	0.999999999999978
Link 1608	USA	1
Link 1609	USA	1
Link 161	USA	1
Link 1610	USA	1
Link 1611	USA	1
Link 1612	USA	1
Link 1613	USA	1
Link 1614	USA	1
Link 1615	USA	1
Link 1616	USA	1
Link 1617	USA	1
Link 1618	USA	1
Link 1619	USA	1
Link 162	USA	1
Link 1620	USA	1
Link 1621	USA	1
Link 1622	USA	1
Link 1623	USA	1
Link 1624	USA	1
Link 1625	USA	1
Link 1626	USA	1
Link 1627	USA	1
Link 1628	USA	1
Link 1629	USA	1
Link 163	USA	1
Link 1630	USA	1
Link 1631	USA	1
Link 1632	USA	1
Link 1633	USA	1
Link 1634	USA	1
Link 1635	USA	1
Link 1636	USA	1
Link 1637	USA	1
Link 1638	USA	1
Link 1639	USA	1
Link 164	USA	1
Link 1640	USA	1
Link 1641	USA	1
Link 1642	USA	1
Link 1643	USA	1
Link 1644	USA	1
Link 1645	USA	1
Link 1646	USA	1
Link 1647	USA	1
Link 1648	USA	1
Link 1649	USA	1.00000000000001
Link 165	USA	1
Link 1650	USA	1
Link 1651	USA	1
Link 1652	USA	1
Link 1653	USA	1
Link 1654	USA	1
Link 1655	USA	1
Link 1656	USA	1
Link 1657	USA	1
Link 1658	USA	1
Link 1659	USA	1
Link 166	USA	1
Link 1660	USA	1
Link 1661	USA	1
Link 1662	USA	1
Link 1663	USA	1
Link 1664	USA	1
Link 1665	USA	1
Link 1666	USA	0.999999999999999
Link 1667	USA	1
Link 1668	USA	1
Link 1669	USA	1
Link 167	USA	1
Link 1670	USA	1
Link 1671	USA	1
Link 1672	USA	1
Link 1673	USA	1
Link 1674	USA	1
Link 1675	USA	1
Link 1676	USA	1
Link 1677	USA	1
Link 1678	USA	1
Link 1679	USA	1
Link 168	USA	1
Link 1680	USA	1
Link 1681	USA	1
Link 1682	USA	0.999999999999999
Link 1683	USA	1
Link 1684	USA	1
Link 1685	USA	1
Link 1686	USA	1
Link 1687	USA	1
Link 1688	USA	1
Link 1689	USA	1
Link 169	USA	1
Link 1690	USA	1
Link 1691	USA	1
Link 1692	USA	1
Link 1693	USA	1
Link 1694	USA	1
Link 1695	USA	1
Link 1696	USA	1
Link 1697	USA	1
Link 1698	USA	1
Link 1699	USA	1
Link 17	USA	0.999999999999998
Link 170	USA	0.999999999999998
Link 1700	USA	1
Link 1701	USA	1
Link 1702	USA	1
Link 1703	USA	1
Link 1704	USA	1
Link 1705	USA	1
Link 1706	USA	1
Link 1707	USA	1
Link 1708	USA	1
Link 1709	USA	1
Link 171	USA	1
Link 1710	USA	1
Link 1711	USA	1
Link 1712	USA	1
Link 1713	USA	1
Link 1714	USA	1
Link 1715	USA	1
Link 1716	USA	1
Link 1717	USA	1
Link 1718	USA	1
Link 1719	USA	1
Link 172	USA	1
Link 1720	USA	1
Link 1721	USA	1
Link 1722	USA	1
Link 1723	USA	1
Link 1724	USA	1
Link 1725	USA	1
Link 1726	USA	1
Link 1727	USA	1
Link 1728	USA	1
Link 1729	USA	1
Link 173	USA	1
Link 1730	USA	1
Link 1731	USA	1
Link 1732	USA	1
Link 1733	USA	1
Link 1734	USA	1
Link 1735	USA	1
Link 1736	USA	1
Link 1737	USA	1
Link 1738	USA	1
Link 1739	USA	1
Link 174	USA	0.999999999999984
Link 1740	USA	1
Link 1741	USA	1
Link 1742	USA	1
Link 1743	USA	1
Link 1744	USA	1
Link 1745	USA	1
Link 1746	USA	1
Link 1747	USA	1
Link 1748	USA	1
Link 1749	USA	1
Link 175	USA	1
Link 1750	USA	1
Link 1751	USA	1
Link 1752	USA	1
Link 1753	USA	1
Link 1754	USA	1
Link 1755	USA	1
Link 1756	USA	1
Link 1757	USA	1
Link 1758	USA	1
Link 1759	USA	0.999999999999993
Link 176	USA	1
Link 1760	USA	0.999999999999978
Link 1761	USA	1
Link 1762	USA	1
Link 1763	USA	1
Link 1764	USA	1
Link 1765	USA	1
Link 1766	USA	1
Link 1767	USA	1
Link 1768	USA	1
Link 1769	USA	1
Link 177	USA	1
Link 1770	USA	1
Link 1771	USA	1
Link 1772	USA	1
Link 1773	USA	1
Link 1774	USA	1
Link 1775	USA	1
Link 1776	USA	1
Link 1777	USA	1
Link 1778	USA	1
Link 1779	USA	1
Link 178	USA	1
Link 1780	USA	1
Link 1781	USA	1
Link 1782	USA	1
Link 1783	USA	1
Link 1784	USA	1
Link 1785	USA	1
Link 1786	USA	1
Link 1787	USA	1
Link 1788	USA	1
Link 1789	USA	1
Link 179	USA	1
Link 1790	USA	1
Link 1791	USA	1
Link 1792	USA	1
Link 1793	USA	1
Link 1794	USA	1
Link 1795	USA	1
Link 1796	USA	1
Link 1797	USA	1
Link 1798	USA	1
Link 1799	USA	1
Link 18	USA	1
Link 180	USA	1
Link 1800	USA	1
Link 1801	USA	1
Link 1802	USA	1
Link 1803	USA	1
Link 1804	USA	1
Link 1805	USA	1
Link 1806	USA	1
Link 1807	USA	1
Link 1808	USA	1
Link 1809	USA	1
Link 181	USA	1
Link 1810	USA	1
Link 1811	USA	1
Link 1812	USA	1
Link 1813	USA	1
Link 1814	USA	1
Link 1815	USA	1
Link 1816	USA	1
Link 1817	USA	1
Link 1818	USA	1
Link 1819	USA	1
Link 182	USA	1
Link 1820	USA	1
Link 1821	USA	1
Link 1822	USA	1
Link 1823	USA	1
Link 1824	USA	1
Link 1825	USA	1
Link 1826	USA	1
Link 1827	USA	1
Link 1828	USA	1
Link 1829	USA	1
Link 183	USA	1
Link 1830	USA	1
Link 1831	USA	1
Link 1832	USA	1
Link 1833	USA	1
Link 1834	USA	1
Link 1835	USA	1
Link 1836	USA	1
Link 1837	USA	1
Link 1838	USA	1
Link 1839	USA	1
Link 184	USA	0.999999999999998
Link 1840	USA	1
Link 1841	USA	1
Link 1842	USA	1
Link 1843	USA	1
Link 1844	USA	1
Link 1845	USA	1
Link 1846	USA	1
Link 1847	USA	1
Link 1848	USA	1
Link 1849	USA	1
Link 185	USA	1
Link 1850	USA	1
Link 1851	USA	1
Link 1852	USA	1
Link 1853	USA	1
Link 1854	USA	1
Link 1855	USA	1
Link 1856	USA	1
Link 1857	USA	1
Link 1858	USA	1
Link 1859	USA	1
Link 186	USA	1
Link 1860	USA	1
Link 1861	USA	1
Link 1862	USA	1
Link 1863	USA	1
Link 1864	USA	1
Link 1865	USA	1
Link 1866	USA	1
Link 1867	USA	1
Link 1868	USA	1
Link 1869	USA	1
Link 187	USA	1
Link 1870	USA	1
Link 1871	USA	1
Link 1872	USA	1
Link 1873	USA	1
Link 1874	USA	1
Link 1875	USA	1
Link 1876	USA	1
Link 1877	USA	1
Link 1878	USA	1
Link 1879	USA	1
Link 188	USA	0.999999999999998
Link 1880	USA	1
Link 1881	USA	1
Link 1882	USA	1
Link 1883	USA	1
Link 1884	USA	1
Link 1885	USA	1
Link 1886	USA	1
Link 1887	USA	1
Link 1888	USA	1
Link 1889	USA	1
Link 189	USA	1
Link 1890	USA	1
Link 1891	USA	1
Link 1892	USA	1
Link 1893	USA	1
Link 1894	USA	1
Link 1895	USA	1
Link 1896	USA	1
Link 1897	USA	1
Link 1898	USA	1
Link 1899	USA	1
Link 19	USA	0.999999999999995
Link 190	USA	1
Link 1900	USA	1
Link 1901	USA	1
Link 1902	USA	1
Link 1903	USA	1
Link 1904	USA	1
Link 1905	USA	1
Link 1906	USA	1
Link 1907	USA	1
Link 1908	USA	1
Link 1909	USA	1
Link 191	USA	1
Link 1910	USA	1
Link 1911	USA	1
Link 1912	USA	1
Link 1913	USA	1
Link 1914	USA	1
Link 1915	USA	1
Link 1916	USA	1
Link 1917	USA	1
Link 1918	USA	1
Link 1919	USA	1
Link 192	USA	1
Link 1920	USA	1
Link 1921	USA	1
Link 1922	USA	1
Link 1923	USA	1
Link 1924	USA	1
Link 1925	USA	1
Link 1926	USA	1
Link 1927	USA	1
Link 1928	USA	1
Link 1929	USA	1
Link 193	USA	1
Link 1930	USA	1
Link 1931	USA	1
Link 1932	USA	1
Link 1933	USA	1
Link 1934	USA	1
Link 1935	USA	1
Link 1936	USA	1
Link 1937	USA	1
Link 1938	USA	1
Link 1939	USA	1
Link 194	USA	1
Link 1940	USA	1
Link 1941	USA	1
Link 1942	USA	1
Link 1943	USA	1
Link 1944	USA	1
Link 1945	USA	1
Link 1946	USA	1
Link 1947	USA	1
Link 1948	USA	1
Link 1949	USA	1
Link 195	USA	1.00000000000001
Link 1950	USA	1
Link 1951	USA	1
Link 1952	USA	1
Link 1953	USA	1
Link 1954	USA	1
Link 1955	USA	1
Link 1956	USA	1
Link 1957	USA	1
Link 1958	USA	1
Link 1959	USA	1
Link 196	USA	1
Link 1960	USA	1
Link 1961	USA	1
Link 1962	USA	1
Link 1963	USA	1
Link 1964	USA	1
Link 1965	USA	1
Link 1966	USA	1
Link 1967	USA	1
Link 1968	USA	1
Link 1969	USA	1
Link 197	USA	1
Link 1970	USA	1
Link 1971	USA	1
Link 1972	USA	1
Link 1973	USA	1
Link 1974	USA	1
Link 1975	USA	1
Link 1976	USA	1
Link 1977	USA	1
Link 1978	USA	1
Link 1979	USA	1
Link 198	USA	1
Link 1980	USA	1
Link 1981	USA	1
Link 1982	USA	1
Link 1983	USA	1
Link 1984	USA	0.999999999999997
Link 1985	USA	1
Link 1986	USA	1
Link 1987	USA	1
Link 1988	USA	1
Link 1989	USA	1
Link 199	USA	1
Link 1990	USA	1
Link 1991	USA	1
Link 1992	USA	1
Link 1993	USA	1
Link 1994	USA	1
Link 1995	USA	1
Link 1996	USA	1
Link 1997	USA	1
Link 1998	USA	1
Link 1999	USA	1
Link 2	USA	1
Link 20	USA	0.999999999999983
Link 200	USA	1
Link 2000	USA	1
Link 2001	USA	1
Link 2002	USA	1
Link 2003	USA	1
Link 2004	USA	1
Link 2005	USA	1
Link 2006	USA	1
Link 2007	USA	1
Link 2008	USA	1
Link 2009	USA	1
Link 201	USA	1
Link 2010	USA	1
Link 2011	USA	1
Link 2012	USA	1
Link 2013	USA	1
Link 2014	USA	1
Link 2015	USA	0.999999999999997
Link 2016	USA	0.999999999999994
Link 2017	USA	1
Link 2018	USA	1
Link 2019	USA	1
Link 202	USA	1
Link 2020	USA	1
Link 2021	USA	1
Link 2022	USA	1
Link 2023	USA	1
Link 2024	USA	1
Link 2025	USA	1
Link 2026	USA	1
Link 2027	USA	1
Link 2028	USA	1
Link 2029	USA	1
Link 203	USA	1
Link 2030	USA	1
Link 2031	USA	1
Link 2032	USA	1
Link 2033	USA	1
Link 2034	USA	1
Link 2035	USA	1
Link 2036	USA	1
Link 2037	USA	1
Link 2038	USA	1
Link 2039	USA	1
Link 204	USA	1
Link 2040	USA	1
Link 2041	USA	1
Link 2042	USA	1
Link 2043	USA	1
Link 2044	USA	1
Link 2045	USA	1
Link 2046	USA	1
Link 2047	USA	1
Link 2048	USA	1
Link 2049	USA	1
Link 205	USA	1
Link 2050	USA	0.999999999999998
Link 2051	USA	1
Link 2052	USA	1
Link 2053	USA	1
Link 2054	USA	1
Link 2055	USA	1
Link 2056	USA	1
Link 2057	USA	1
Link 2058	USA	1
Link 2059	USA	1
Link 206	USA	1
Link 2060	USA	1
Link 2061	USA	1
Link 2062	USA	1
Link 2063	USA	1
Link 2064	USA	1
Link 2065	USA	1
Link 2066	USA	1
Link 2067	USA	1
Link 2068	USA	1
Link 2069	USA	1
Link 207	USA	1
Link 2070	USA	1
Link 2071	USA	1
Link 2072	USA	1
Link 2073	USA	1
Link 2074	USA	1
Link 2075	USA	1
Link 2076	USA	1
Link 2077	USA	1
Link 2078	USA	1
Link 2079	USA	1
Link 208	USA	1
Link 2080	USA	1
Link 2081	USA	1
Link 2082	USA	1
Link 2083	USA	1
Link 2084	USA	1
Link 2085	USA	1
Link 2086	USA	1
Link 2087	USA	1
Link 2088	USA	1
Link 2089	USA	1
Link 209	USA	1
Link 2090	USA	1
Link 2091	USA	1
Link 2092	USA	1
Link 2093	USA	1
Link 2094	USA	1
Link 2095	USA	1
Link 2096	USA	1
Link 2097	USA	1
Link 2098	USA	1
Link 2099	USA	1
Link 21	USA	1
Link 210	USA	1
Link 2100	USA	0.999999999999999
Link 2101	USA	1
Link 2102	USA	1
Link 2103	USA	1
Link 2104	USA	1
Link 2105	USA	1
Link 2106	USA	1
Link 2107	USA	1
Link 2108	USA	1
Link 2109	USA	1
Link 211	USA	1
Link 2110	USA	1
Link 2111	USA	1
Link 2112	USA	1
Link 2113	USA	1
Link 2114	USA	1
Link 2115	USA	1
Link 2116	USA	1
Link 2117	USA	1
Link 2118	USA	1
Link 2119	USA	1
Link 212	USA	1
Link 2120	USA	1
Link 2121	USA	1
Link 2122	USA	1
Link 2123	USA	1
Link 2124	USA	1
Link 2125	USA	1
Link 2126	USA	1
Link 2127	USA	1
Link 2128	USA	1
