Network ID	Zone	Fraction
34273 | Grand Junction, CO	WECC-ExCA	1
34300 | Grand Rapids, MI	RFC	1
34516 | Grants Pass, OR	WECC-ExCA	1
34597 | Grass Valley, CA	WECC-CA	1
34759 | Great Falls, MT	WECC-ExCA	1
34786 | Greeley, CO	WECC-ExCA	1
34813 | Green Bay, WI	MRO	1
35164 | Greensboro, NC	SERC	1
35380 | Greenville, NC	SERC	1
35461 | Greenville, SC	SERC	1
36055 | Gustine, CA	WECC-CA	1
36190 | Hagerstown, MD--WV--PA	RFC	1
36703 | Hanford, CA	WECC-CA	1
36784 | Hanover, PA	RFC	1
37081 | Harrisburg, PA	RFC	1
37162 | Harrisonburg, VA	SERC	1
37243 | Hartford, CT	NPCC	1
37945 | Hazleton, PA	RFC	1
38161 | Helena, MT	WECC-ExCA	1
38215 | Hemet, CA	WECC-CA	1
38647 | Hickory, NC	SERC	1
39079 | Hilton Head Island, SC	SERC	1
39214 | Hobbs, NM	SPP	1
39511 | Hollister, CA	WECC-CA	1
40429 | Houston, TX	TRE	1
40780 | Huntsville, AL	SERC	1
40996 | Idaho Falls, ID	WECC-ExCA	1
41212 | Indianapolis, IN	RFC	1
41347 | Indio--Cathedral City, CA	WECC-CA	1
41590 | Iowa City, IA	MRO	1
41914 | Ithaca, NY	NPCC	1
42346 | Jacksonville, FL	FRCC	1
43291 | Johnstown, PA	RFC	1
43723 | Kalamazoo, MI	RFC	1
43777 | Kalispell, MT	WECC-ExCA	1
43885 | Kankakee, IL	RFC	1
43912 | Kansas City, MO--KS	SPP	1
44479 | Kennewick--Pasco, WA	WECC-ExCA	1
44506 | Kenosha, WI--IL	RFC	1
44992 | Killeen, TX	TRE	1
45127 | Kingman, AZ	WECC-ExCA	1
45262 | Kingston, NY	NPCC	1
45451 | Kissimmee, FL	FRCC	1
45505 | Klamath Falls--Altamont, OR	WECC-ExCA	1
45640 | Knoxville, TN	SERC	1
45910 | La Crosse, WI--MN	MRO	1
45937 | Lady Lake--The Villages, FL	FRCC	1
46018 | Lafayette, IN	RFC	1
46126 | Lafayette--Louisville--Erie, CO	WECC-ExCA	1
46747 | Lake Havasu City, AZ	WECC-ExCA	1
47530 | Lancaster, PA	RFC	1
47611 | Lancaster--Palmdale, CA	WECC-CA	1
47719 | Lansing, MI	RFC	1
47827 | Laramie, WY	WECC-ExCA	1
47854 | Laredo, TX	TRE	1
47935 | Las Cruces, NM	WECC-ExCA	1
47995 | Las Vegas--Henderson, NV	WECC-ExCA	1
48664 | Lebanon, PA	RFC	1
48826 | Lee's Summit, MO	SPP	1
49096 | Leominster--Fitchburg, MA	NPCC	1
49312 | Lewiston, ID--WA	WECC-ExCA	1
49582 | Lexington-Fayette, KY	SERC	1
49594 | Lexington Park--California--Chesapeake Ranch Estates, MD	RFC	1
49933 | Lincoln, NE	MRO	1
50392 | Little Rock, AR	SERC	1
50527 | Livermore, CA	WECC-CA	1
50851 | Lodi, CA	WECC-CA	1
50959 | Logan, UT	WECC-ExCA	1
51040 | Lompoc, CA	WECC-CA	1
51175 | Longmont, CO	WECC-ExCA	1
51283 | Longview, WA--OR	WECC-ExCA	1
51445 | Los Angeles--Long Beach--Anaheim, CA	WECC-CA	1
51472 | Los Banos, CA	WECC-CA	1
51499 | Los Lunas, NM	WECC-ExCA	1
51755 | Louisville/Jefferson County, KY--IN	SERC	1
51877 | Lubbock, TX	SPP	1
52201 | Lynchburg, VA	SERC	0.866528278627645
52201 | Lynchburg, VA	RFC	0.133471721372361
52390 | McAllen, TX	TRE	1
52687 | McKinney, TX	TRE	1
52741 | McMinnville, OR	WECC-ExCA	1
52984 | Madera, CA	WECC-CA	1
53200 | Madison, WI	MRO	1
53740 | Manchester, NH	NPCC	1
53794 | Mandeville--Covington, LA	SPP	1
54145 | Manteca, CA	WECC-CA	1
54477 | Maricopa, AZ	WECC-ExCA	1
55333 | Marysville, WA	WECC-ExCA	1
55603 | Mauldin--Simpsonville, SC	SERC	1
55981 | Medford, OR	WECC-ExCA	1
56116 | Memphis, TN--MS--AR	SERC	1
56251 | Merced, CA	WECC-CA	1
56602 | Miami, FL	FRCC	1
56656 | Michigan City--La Porte, IN--MI	RFC	1
56899 | Middletown, NY	NPCC	1
57007 | Midland, TX	TRE	1
57439 | Milton--Lewisburg, PA	RFC	1
57466 | Milwaukee, WI	RFC	1
57628 | Minneapolis--St. Paul, MN--WI	MRO	1
57709 | Mission Viejo--Lake Forest--San Clemente, CA	WECC-CA	1
57736 | Missoula, MT	WECC-ExCA	1
58006 | Modesto, CA	WECC-CA	1
59518 | Moses Lake, WA	WECC-ExCA	1
60490 | Mount Vernon, WA	WECC-ExCA	1
60799 | Murrieta--Temecula--Menifee, CA	WECC-CA	1
60841 | Muskegon, MI	RFC	1
60895 | Myrtle Beach--Socastee, SC--NC	SERC	0.999999999999988
60976 | Nampa, ID	WECC-ExCA	1
61057 | Napa, CA	WECC-CA	1
61165 | Nashua, NH--MA	NPCC	1
61273 | Nashville-Davidson, TN	SERC	1
61786 | New Bedford, MA	NPCC	1
62407 | New Haven, CT	NPCC	1
62677 | New Orleans, LA	SERC	1
63217 | New York--Newark, NY--NJ--CT	NPCC	0.999999999999969
63325 | Nogales, AZ	WECC-ExCA	1
63433 | Norman, OK	SPP	1
63838 | North Port--Port Charlotte, FL	FRCC	1
64135 | Norwich--New London, CT--RI	NPCC	1
64378 | Oak Harbor, WA	WECC-ExCA	1
64660 | Ocean Pines, MD--DE	RFC	0.99999999999998
64864 | Odessa, TX	TRE	1
64945 | Ogden--Layton, UT	WECC-ExCA	1
65080 | Oklahoma City, OK	SPP	1
65242 | Olympia--Lacey, WA	WECC-ExCA	1
65269 | Omaha, NE--IA	MRO	1
65863 | Orlando, FL	FRCC	1
65944 | Oroville, CA	WECC-CA	1
66241 | Oswego, NY	NPCC	1
66673 | Oxnard, CA	WECC-CA	1
67105 | Palm Bay--Melbourne, FL	FRCC	1
67375 | Paradise, CA	WECC-CA	1
68509 | Peoria, IL	SERC	1
68833 | Peru--LaSalle, IL	SERC	1
68887 | Petaluma, CA	WECC-CA	1
69076 | Philadelphia, PA--NJ--DE--MD	RFC	1
69184 | Phoenix--Mesa, AZ	WECC-ExCA	1
69517 | Pinehurst--Southern Pines, NC	SERC	1
69697 | Pittsburgh, PA	RFC	1
69778 | Pittsfield, MA	NPCC	1
70426 | Pocatello, ID	WECC-ExCA	1
70993 | Port Arthur, TX	SERC	1
71074 | Porterville, CA	WECC-CA	1
71263 | Portland, ME	NPCC	1
71317 | Portland, OR--WA	WECC-ExCA	1
71479 | Port St. Lucie, FL	FRCC	1
71506 | Portsmouth, NH--ME	NPCC	1
71749 | Pottstown, PA	RFC	1
71776 | Pottsville, PA	RFC	1
71803 | Poughkeepsie--Newburgh, NY--NJ	NPCC	1
72112 | Prescott Valley--Prescott, AZ	WECC-ExCA	1
72505 | Providence, RI--MA	NPCC	1
72559 | Provo--Orem, UT	WECC-ExCA	1
72613 | Pueblo, CO	WECC-ExCA	1
73153 | Racine, WI	RFC	1
73261 | Raleigh, NC	SERC	1
73396 | Rapid City, SD	WECC-ExCA	1
73693 | Reading, PA	RFC	1
73774 | Redding, CA	WECC-CA	1
74044 | Reedley--Dinuba, CA	WECC-CA	1
74179 | Reno, NV--CA	WECC-ExCA	1
74746 | Richmond, VA	SERC	1
74827 | Ridgecrest, CA	WECC-CA	1
75340 | Riverside--San Bernardino, CA	WECC-CA	1
75421 | Roanoke, VA	RFC	1
75637 | Rochester, MN	MRO	1
75664 | Rochester, NY	NPCC	1
75718 | Rockford, IL	RFC	1
76231 | Rome, NY	NPCC	1
76339 | Roseburg, OR	WECC-ExCA	1
76447 | Roswell, NM	SPP	1
76474 | Round Lake Beach--McHenry--Grayslake, IL--WI	RFC	1
77068 | Sacramento, CA	WECC-CA	1
77161 | Sahuarita--Green Valley, AZ	WECC-ExCA	1
77338 | St. Cloud, MN	MRO	1
77446 | St. George, UT	WECC-ExCA	1
77770 | St. Louis, MO--IL	SERC	1
78229 | Salem, OR	WECC-ExCA	1
78310 | Salinas, CA	WECC-CA	1
78364 | Salisbury, MD--DE	RFC	1
78499 | Salt Lake City--West Valley City, UT	WECC-ExCA	1
78553 | San Angelo, TX	TRE	1
78580 | San Antonio, TX	TRE	1
78661 | San Diego, CA	WECC-CA	1
78904 | San Francisco--Oakland, CA	WECC-CA	1
79039 | San Jose, CA	WECC-CA	1
79147 | San Luis Obispo, CA	WECC-CA	1
79282 | Santa Barbara, CA	WECC-CA	1
79309 | Santa Clarita, CA	WECC-CA	1
79336 | Santa Cruz, CA	WECC-CA	1
79363 | Santa Fe, NM	WECC-ExCA	1
79417 | Santa Maria, CA	WECC-CA	1
79498 | Santa Rosa, CA	WECC-CA	1
79606 | Sarasota--Bradenton, FL	FRCC	1
79633 | Saratoga Springs, NY	NPCC	1
80227 | Scranton, PA	RFC	1
80362 | Seaside--Monterey, CA	WECC-CA	1
80389 | Seattle, WA	WECC-ExCA	1
80400 | Sebastian--Vero Beach South--Florida Ridge, FL	FRCC	1
80551 | Selma, CA	WECC-CA	1
80985 | Shamokin--Mount Carmel, PA	RFC	1
81739 | Shreveport, LA	SPP	1
81901 | Sierra Vista, AZ	WECC-ExCA	1
82144 | Simi Valley, CA	WECC-CA	1
82225 | Sioux City, IA--NE--SD	MRO	1
82252 | Sioux Falls, SD	MRO	1
83008 | Sonoma, CA	WECC-CA	1
83116 | South Bend, IN--MI	RFC	1
83764 | Spokane, WA	WECC-ExCA	1
83899 | Springfield, IL	SERC	1
83926 | Springfield, MA--CT	NPCC	1
83953 | Springfield, MO	SPP	1
84493 | State College, PA	RFC	1
84630 | Staunton--Waynesboro, VA	SERC	1
85087 | Stockton, CA	WECC-CA	1
86302 | Syracuse, NY	NPCC	1
86599 | Tampa--St. Petersburg, FL	FRCC	1
87058 | Temple, TX	TRE	1
87220 | Texas City, TX	TRE	1
87490 | Thousand Oaks, CA	WECC-CA	1
87868 | Toledo, OH--MI	RFC	1
88057 | Tooele, UT	WECC-ExCA	1
88192 | Torrington, CT	NPCC	1
88273 | Tracy, CA	WECC-CA	1
88462 | Trenton, NJ	RFC	1
88624 | Truckee, CA	WECC-CA	1
88732 | Tucson, AZ	WECC-ExCA	1
88948 | Tulsa, OK	SPP	1
89083 | Turlock, CA	WECC-CA	1
89245 | Twin Falls, ID	WECC-ExCA	1
89263 | Twin Rivers--Hightstown, NJ	RFC	1
89326 | Tyler, TX	TRE	1
89785 | Utica, NY	NPCC	1
89866 | Vacaville, CA	WECC-CA	1
90028 | Vallejo, CA	WECC-CA	1
90541 | Victorville--Hesperia, CA	WECC-CA	1
90658 | Villas, NJ	RFC	0.999999999999997
90730 | Vineland, NJ	RFC	1
90892 | Virginia Beach, VA	SERC	1
90946 | Visalia, CA	WECC-CA	1
91027 | Waco, TX	TRE	1
91261 | Waldorf, MD	RFC	1
91405 | Walla Walla, WA--OR	WECC-ExCA	1
92242 | Washington, DC--VA--MD	SERC	1
92485 | Waterbury, CT	NPCC	1
92593 | Waterloo, IA	MRO	1
92674 | Watertown, NY	NPCC	1
92890 | Watsonville, CA	WECC-CA	1
93484 | Weatherford, TX	TRE	1
93862 | Wenatchee, WA	WECC-ExCA	1
94294 | Westminster--Eldersburg, MD	RFC	1
95077 | Wichita, KS	SPP	1
95104 | Wichita Falls, TX	TRE	1
95455 | Williamsport, PA	RFC	1
95833 | Wilmington, NC	SERC	1
96103 | Winchester, VA	RFC	1
96670 | Winston-Salem, NC	SERC	1
96913 | Woodburn, OR	WECC-ExCA	1
96994 | Woodland, CA	WECC-CA	1
97291 | Worcester, MA--CT	NPCC	1
97507 | Yakima, WA	WECC-ExCA	1
97750 | York, PA	RFC	1
97939 | Yuba City, CA	WECC-CA	1
98020 | Yuma, AZ--CA	WECC-ExCA	1
@ Anacortes, WA	WECC-ExCA	1
@ Anniston, AL	SERC	1
@ Ardmore, OK	SPP	1
@ Artesia, NM	SPP	1
@ Asbestos, QC, CA	NPCC	1
@ Ashtabula, OH	RFC	1
@ Augusta, GA	SERC	1
@ Bakersfield, CA	WECC-CA	1
@ Baton Rouge, LA	SERC	1
@ Batton Rouge, LA	SERC	1
@ Bay City, TX	TRE	1
@ Bayport, TX	TRE	0.999999999999997
@ Baytown, TX	TRE	1
@ Beaumont, TX	SERC	1
@ Becancour, QC, CA	NPCC	1
@ Belle Chasse, LA	SERC	1
@ Belle, WV	RFC	1
@ Belvidere, NJ	RFC	1
@ Benicia, CA	WECC-CA	1
@ Billings, MT	WECC-ExCA	1
@ Blaine, WA	WECC-ExCA	1
@ Borger, TX	SPP	1
@ Bradley, IL	RFC	1
@ Brorger, TX	SPP	1
@ Burkville, AL	SERC	1
@ Burnaby, BC, CA	WECC-ExCA	1.00000000000001
@ Butler, IN	RFC	1
@ Butte, MT	WECC-ExCA	1
@ Calvert City, KY	SERC	1
@ Carson, CA	WECC-CA	1
@ Catlettsburg, KY	RFC	1
@ Cedar City, UT	WECC-ExCA	1
@ Channelview, TX	TRE	1
@ Charleston, TN	SERC	1
@ Charlotte, NC	SERC	1
@ Chattanooga, TN	SERC	1
@ Cherry Point, WA	WECC-ExCA	1
@ Cheyenne, WY	WECC-ExCA	1
@ Cincinnati, OH	RFC	1
@ Coffeyville, KS	SPP	1
@ Columbus, MS	SERC	1
@ Come By Chance, NL, CA	NPCC	1
@ Commerce City, CO	WECC-ExCA	1
@ Convent, LA	SERC	1
@ Conway, KS	SPP	1
@ Corpus Christi, TX	TRE	1
@ Corunna, ON, CA	RFC	0.175866726560192
@ Corunna, ON, CA	NPCC	0.824133273439808
@ Cotton Valley, LA	SERC	0.438075725527702
@ Cotton Valley, LA	TRE	0.561924274472295
@ Crawfordsville, IN	RFC	1
@ Dallas, TX	TRE	1
@ Dartmouth, NS, CA	NPCC	1
@ Decatur, AL	SERC	1
@ Decatur, IL	SERC	1
@ Decatur, IN	RFC	1
@ Deepwater, NJ	RFC	1
@ Deer Park, TX	TRE	1
@ Delaware City, DE	RFC	1
@ Des Moines, IA	MRO	1
@ Detroit, MI	RFC	0.999999999999983
@ East Chicago, IN	RFC	0.999999999999999
@ Eastover, SC	SERC	1
@ Ecorse, MI	NPCC	0.208259336674706
@ Ecorse, MI	RFC	0.791740663325294
@ Edmonton, AB, CA	WECC-ExCA	1
@ El Dorado, AR	SERC	1
@ El Dorado, KS	SPP	1
@ El Segundo, CA	WECC-CA	1.00000000000003
@ Euclid, OH	RFC	0.999999999999977
@ Fairless Hills, PA	RFC	1
@ Fort McMurray, AB, CA	WECC-ExCA	1
@ Fort Saskatchewan, AB, CA	WECC-ExCA	1
@ Fort Worth, TX	TRE	1
@ Freeport, TX	TRE	1
@ Gainesville, GA	SERC	1
@ Gallatin, TN	SERC	1
@ Geismar, LA	SERC	1
@ Gibbons, AB, CA	WECC-ExCA	1
@ Great Falls, MT	WECC-ExCA	1
@ Hamilton, MS	SERC	1
@ Hamilton, ON, CA	NPCC	1
@ Hannibal, MO	SERC	1
@ Hartford, IL	SERC	1
@ Henderson, NV	WECC-ExCA	1
@ Huntsville, AL	SERC	1
@ Ingleside, TX	TRE	0.999999999999966
@ Institute, WV	RFC	1
@ Jacksonville, IL	SERC	1
@ Joliet, IL	RFC	1
@ Kalama, WA	WECC-ExCA	1
@ Karns City, PA	RFC	1
@ Kingsport, TN	SERC	1
@ LaBarge, WY	WECC-ExCA	1
@ Lake Charles, LA	SERC	1
@ La Porte, TX	TRE	1
@ Laurel, MT	WECC-ExCA	1
@ Lemont, IL	RFC	1
@ Levis (Montreal), QC, CA	NPCC	1
@ Lima, OH	RFC	1
@ Lincoln, NE	MRO	1
@ Linden, NJ	RFC	1
@ Lloydminster, SK, CA	MRO	0.426694358082689
@ Lloydminster, SK, CA	WECC-ExCA	0.573305641917313
@ Longview, TX	SPP	1
@ Longview, WA	WECC-ExCA	1
@ Louisville, KY	RFC	0.262220948766133
@ Louisville, KY	SERC	0.737779051233868
@ Luling, LA	SERC	1
@ Magog, QC, CA	NPCC	1
@ Maitland, ON, CA	NPCC	1
@ Mankato, MN	MRO	1
@ Mapleton, IL	SERC	1
@ Marcus Hook, PA	RFC	1
@ Martinez, CA	WECC-CA	1
@ McIntosh, AL	SERC	1
@ McPherson, KS	SPP	1
@ Memphis, TN	SERC	1
@ Middleton, OH	RFC	1
@ Midland, MI	RFC	1
@ Mississauga, ON, CA	NPCC	1
@ Mobile, AL	SERC	1
@ Mont Belvieu, TX	TRE	0.999324639394672
@ Mont Belvieu, TX	SERC	0.000675360605333
@ Mont Belview, TX	TRE	1
@ Montreal, QC, CA	NPCC	1
@ Moses Lake, WA	WECC-ExCA	1
@ Mount Vernon, IN	RFC	0.807951684679933
@ Mount Vernon, IN	SERC	0.192048315320066
@ Nanticoke, ON, CA	RFC	1
@ New Castle, DE	RFC	1
@ Newell, WV	RFC	1
@ New Orleans, LA	SERC	1
@ Niagara Falls, NY	NPCC	1
@ Norco, LA	SERC	1
@ Norcross, GA	SERC	1
@ Ontario, CA	WECC-CA	1
@ Pasadena, TX	TRE	1
@ Pascagoula, MS	SERC	1
@ Paulsboro, NJ	RFC	1
@ Pensacola, FL	SERC	1
@ Petrolia, PA	RFC	1
@ Plaquemine, LA	SERC	1
@ Point Comfort, TX	TRE	1
@ Pointe-aux-Trembles, QC, CA	NPCC	1
@ Ponca City, OK	SPP	1
@ Port Arthur, TX	SPP	1
@ Port Edwards, WI	MRO	1
@ Prince George, BC, CA	WECC-ExCA	1
@ Princeton, LA	TRE	1
@ Proctor, WV	RFC	1
@ Raleigh, NC	SERC	1
@ Regina, SK, CA	MRO	1
@ Richmond, CA	WECC-CA	0.999999999999964
@ Rockport, IN	SERC	0.359451416811015
@ Rockport, IN	RFC	0.640548583188986
@ Rodeo, CA	WECC-CA	1
@ Rouseville, PA	RFC	1
@ Sacramento, CA	WECC-CA	1
@ Saint John, NB, CA	NPCC	1
@ Salina, KS	SPP	1
@ Salt Lake City, UT	WECC-ExCA	1
@ Saraland, AL	SERC	1
@ Sarnia, ON, CA	RFC	0.019470779854188
@ Sarnia, ON, CA	NPCC	0.980529220145812
@ Sauget, IL	SERC	1
@ Scotford, AB, CA	WECC-ExCA	1
@ Seymour, IN	RFC	1
@ Shreveport, LA	SPP	1
@ Sidney, OH	RFC	1
@ Silsbee, TX	SERC	1
@ Sioux City, IA	MRO	1
@ Smackover, AR	SERC	1
@ St. Charles, LA	SERC	1
@ St. Gabriel, LA	SERC	1
@ St. Joseph, MO	SPP	1
@ St. Marys, PA	RFC	1
@ St. Paul, MN	MRO	1
@ St. Paul Park, MN	MRO	1
@ Stuttgart, AR	SERC	1
@ Sweeney, TX	TRE	1
@ Taft, LA	SERC	1
@ Texas City, TX	TRE	1.00000000000002
@ Theodore, AL	SERC	0.99999999999994
@ Three Rivers, TX	TRE	1
@ Toledo, OH	RFC	1
@ Torrance, CA	WECC-CA	1
@ Tuscaloosa, AL	SERC	1
@ Valdosta, GA	SERC	1
@ Vicksburg, MS	SERC	1
@ Victoria, TX	TRE	1
@ Weirton, WV	RFC	1
@ Westlake, LA	SERC	1
@ West Leechburg, PA	RFC	1
@ Whiting, IN	RFC	1
@ Wichita, KS	SPP	1
@ Wilmington, CA	WECC-CA	1
@ Windsor, ON, CA	RFC	0.384761581125786
@ Windsor, ON, CA	NPCC	0.615238418874216
@ Wood River, IL	SERC	1
@ Wright, WY	WECC-ExCA	1
@ Wynneywood, OK	SPP	1
