Network ID	Zone	Fraction
Link 1	TRE	0.706564907918136
Link 1	FRCC	0.293435092081865
Link 10	FRCC	0.999999999999984
Link 100	TRE	1.0
Link 1000	SERC	1.0
Link 1001	SERC	1.0
Link 1002	SERC	1.0
Link 1003	SERC	1.0
Link 1004	SERC	1.0
Link 1005	SERC	1.0
Link 1006	SERC	1.0
Link 1007	SERC	1.0
Link 1008	SERC	1.0
Link 1009	WECC-CA	1.0
Link 101	TRE	0.999999999999997
Link 1010	WECC-CA	1.0
Link 1011	WECC-CA	1.0
Link 1012	SPP	0.986174657718406
Link 1012	WECC-ExCA	0.0138253422815848
Link 1013	SPP	1.0
Link 1014	SPP	1.0
Link 1015	WECC-ExCA	1.0
Link 1016	WECC-ExCA	1.0
Link 1017	WECC-ExCA	1.0
Link 1018	WECC-CA	1.0
Link 1019	WECC-CA	1.0
Link 102	TRE	0.999999999999998
Link 1020	WECC-CA	1.0
Link 1021	SPP	0.581954756053434
Link 1021	TRE	0.418045243946578
Link 1022	SPP	0.184348243428656
Link 1022	TRE	0.815651756571359
Link 1023	SPP	0.879645299533
Link 1023	TRE	0.120354700467016
Link 1024	WECC-CA	1.0
Link 1025	WECC-CA	1.0
Link 1026	WECC-CA	1.0
Link 1027	SERC	1.0
Link 1028	SERC	1.0
Link 1029	SERC	1.0
Link 103	FRCC	0.264663380821691
Link 103	SERC	0.735336619178309
Link 1030	WECC-CA	1.0
Link 1031	WECC-CA	1.0
Link 1032	WECC-CA	1.0
Link 1033	SERC	1.0
Link 1034	SERC	1.0
Link 1035	SERC	1.0
Link 1036	WECC-CA	1.0
Link 1037	WECC-CA	1.0
Link 1038	WECC-CA	1.0
Link 1039	SERC	1.0
Link 104	FRCC	0.293435092081865
Link 104	TRE	0.706564907918135
Link 1040	SERC	1.0
Link 1041	SERC	1.0
Link 1042	SERC	1.0
Link 1043	SERC	1.0
Link 1044	SERC	1.0
Link 1045	SPP	1.0
Link 1046	SPP	1.0
Link 1047	SPP	1.0
Link 1048	SERC	1.0
Link 1049	SERC	1.0
Link 105	TRE	0.206708876763445
Link 105	SERC	0.793291123236543
Link 1050	SERC	1.0
Link 1051	SPP	0.788626960339636
Link 1051	TRE	0.211373039660343
Link 1052	TRE	0.699363468475648
Link 1052	SPP	0.300636531524378
Link 1053	SPP	1.0
Link 1054	WECC-CA	1.0
Link 1055	WECC-CA	1.0
Link 1056	WECC-CA	1.0
Link 1057	SPP	0.85162407152451
Link 1057	TRE	0.148375928475521
Link 1058	SPP	1.0
Link 1059	SPP	0.806593731438443
Link 1059	TRE	0.193406268561553
Link 106	TRE	1.0
Link 1060	WECC-ExCA	1.0
Link 1061	WECC-ExCA	1.0
Link 1062	WECC-ExCA	1.0
Link 1063	SERC	1.0
Link 1064	SERC	1.0
Link 1065	SERC	1.0
Link 1066	TRE	0.192817225168497
Link 1066	SPP	0.807182774831539
Link 1067	TRE	0.536358914862497
Link 1067	SPP	0.463641085137518
Link 1068	TRE	0.211373039660343
Link 1068	SPP	0.788626960339636
Link 1069	WECC-CA	1.0
Link 107	TRE	1.0
Link 1070	WECC-CA	1.0
Link 1071	WECC-CA	1.0
Link 1072	SERC	1.0
Link 1073	SERC	1.0
Link 1074	SERC	1.0
Link 1075	SPP	1.0
Link 1076	SPP	1.0
Link 1077	SPP	1.0
Link 1078	WECC-CA	1.0
Link 1079	WECC-CA	1.0
Link 108	TRE	1.0
Link 1080	WECC-CA	1.0
Link 1081	SERC	1.0
Link 1082	SERC	1.0
Link 1083	SERC	1.0
Link 1084	WECC-ExCA	1.0
Link 1085	WECC-ExCA	1.0
Link 1086	WECC-ExCA	1.0
Link 1087	WECC-CA	1.0
Link 1088	WECC-CA	1.0
Link 1089	WECC-CA	1.0
Link 109	TRE	1.0
Link 1090	SERC	1.0
Link 1091	SERC	1.0
