Network_ID	Year	Period	Hydrogen_Price
TAZ_103	2026	1 Year	9.29
TAZ_103	2027	1 Year	6.53
TAZ_103	2028	1 Year	8.94
TAZ_103	2029	1 Year	9.42
TAZ_103	2030	1 Year	33.22
TAZ_109	2026	1 Year	7.1
TAZ_109	2027	1 Year	4.48
TAZ_109	2028	1 Year	7.05
TAZ_109	2029	1 Year	5.4
TAZ_109	2030	1 Year	18.49
TAZ_1192	2026	1 Year	7.28
TAZ_1192	2027	1 Year	4.41
TAZ_1192	2028	1 Year	7.03
TAZ_1192	2029	1 Year	5.37
TAZ_1192	2030	1 Year	17.84
TAZ_1227	2026	1 Year	7.28
TAZ_1227	2027	1 Year	4.41
TAZ_1227	2028	1 Year	7.03
TAZ_1227	2029	1 Year	5.37
TAZ_1227	2030	1 Year	24.39
TAZ_124	2026	1 Year	7.05
TAZ_124	2027	1 Year	4.44
TAZ_124	2028	1 Year	7.0
TAZ_124	2029	1 Year	5.36
TAZ_124	2030	1 Year	29.88
TAZ_129	2026	1 Year	7.03
TAZ_129	2027	1 Year	4.45
TAZ_129	2028	1 Year	7.01
TAZ_129	2029	1 Year	5.36
TAZ_129	2030	1 Year	25.47
TAZ_130	2026	1 Year	7.02
TAZ_130	2027	1 Year	4.44
TAZ_130	2028	1 Year	7.0
TAZ_130	2029	1 Year	5.35
TAZ_130	2030	1 Year	31.07
TAZ_1314	2028	1 Year	7.02
TAZ_1314	2029	1 Year	5.36
TAZ_1314	2030	1 Year	18.81
TAZ_1320	2027	1 Year	4.4
TAZ_1320	2028	1 Year	7.02
TAZ_1320	2029	1 Year	5.37
TAZ_1320	2030	1 Year	19.56
TAZ_1341	2030	1 Year	20.32
TAZ_1353	2026	1 Year	7.25
TAZ_1353	2027	1 Year	4.4
TAZ_1353	2028	1 Year	7.01
TAZ_1353	2029	1 Year	5.36
TAZ_1353	2030	1 Year	16.98
TAZ_156	2026	1 Year	7.35
TAZ_156	2027	1 Year	4.72
TAZ_156	2028	1 Year	7.26
TAZ_156	2029	1 Year	5.9
TAZ_156	2030	1 Year	15.83
TAZ_160	2026	1 Year	13.95
TAZ_160	2027	1 Year	10.85
TAZ_160	2028	1 Year	12.94
TAZ_160	2029	1 Year	17.95
TAZ_160	2030	1 Year	74.83
TAZ_1624	2030	1 Year	16.54
TAZ_164	2026	1 Year	7.08
TAZ_164	2027	1 Year	4.46
TAZ_164	2028	1 Year	7.03
TAZ_164	2029	1 Year	5.38
TAZ_164	2030	1 Year	26.54
TAZ_165	2026	1 Year	7.36
TAZ_165	2027	1 Year	4.72
TAZ_165	2028	1 Year	7.27
TAZ_165	2029	1 Year	5.9
TAZ_165	2030	1 Year	15.93
TAZ_166	2030	1 Year	20.48
TAZ_167	2026	1 Year	10.82
TAZ_167	2027	1 Year	4.45
TAZ_167	2028	1 Year	7.02
TAZ_167	2029	1 Year	5.38
TAZ_167	2030	1 Year	13.38
TAZ_1677	2026	1 Year	9.09
TAZ_1677	2027	1 Year	4.4
TAZ_1677	2028	1 Year	7.02
TAZ_1677	2029	1 Year	5.36
TAZ_1677	2030	1 Year	16.68
TAZ_1686	2030	1 Year	20.33
TAZ_1731	2030	1 Year	17.25
TAZ_1796	2030	1 Year	20.34
TAZ_1892	2026	1 Year	7.25
TAZ_1892	2027	1 Year	4.4
TAZ_1892	2028	1 Year	7.01
TAZ_1892	2029	1 Year	5.36
TAZ_1892	2030	1 Year	16.46
TAZ_1937	2026	1 Year	9.51
TAZ_1937	2027	1 Year	6.45
TAZ_1937	2028	1 Year	8.92
TAZ_1937	2029	1 Year	9.4
TAZ_1937	2030	1 Year	32.97
TAZ_1944	2026	1 Year	7.28
TAZ_1944	2027	1 Year	4.39
TAZ_1944	2028	1 Year	7.01
TAZ_1944	2029	1 Year	5.36
TAZ_1944	2030	1 Year	17.05
TAZ_202	2026	1 Year	7.13
TAZ_202	2027	1 Year	4.44
TAZ_202	2028	1 Year	7.01
TAZ_202	2029	1 Year	5.37
TAZ_202	2030	1 Year	24.03
TAZ_2021	2028	1 Year	7.01
TAZ_2021	2029	1 Year	5.36
TAZ_2021	2030	1 Year	18.59
TAZ_2029	2026	1 Year	7.25
