Network ID	Year	Eligible Technologies	Capacity [kg/year]
WECC_AZ	2040	"Onsite Electrolysis (PEM), Central Grid Electrolysis (PEM)"	0.00E+00
WECC_NM	2040	"Onsite Electrolysis (PEM), Central Grid Electrolysis (PEM)"	0.00E+00
WECC_PNW	2040	"Onsite Electrolysis (PEM), Central Grid Electrolysis (PEM)"	0.00E+00
WEC_CALN	2040	"Onsite Electrolysis (PEM), Central Grid Electrolysis (PEM)"	0.00E+00
WECC_AZ	2050	"Onsite Electrolysis (PEM), Central Grid Electrolysis (PEM)"	0.00E+00
WECC_NM	2050	"Onsite Electrolysis (PEM), Central Grid Electrolysis (PEM)"	0.00E+00
WECC_PNW	2050	"Onsite Electrolysis (PEM), Central Grid Electrolysis (PEM)"	0.00E+00
WEC_CALN	2050	"Onsite Electrolysis (PEM), Central Grid Electrolysis (PEM)"	0.00E+00
